TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Puglia Confirmed cc1=  .999496 cc2=  .837274 lx=  8.35650 if=  51 il=  88 4/19/2020  n=  37 now=    4512 end=       4249      3529      4250 U=    12.61 T=   66.8 p1=  -5.8 p2=   106.2 ed=    96 4/27/2020   x1=  51. x2=  88. y1=  1.25 y2= -1.68 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4249    3529     4250    14    96 4/27/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999469 cc2=  .835070 lx=  8.36450 if=  52 il=  88 4/19/2020  n=  36 now=    4512 end=       4291      3529      4250 U=    12.81 T=   67.1 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  52. x2=  88. y1=  1.18 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999473 cc2=  .835070 lx=  8.35950 if=  52 il=  88 4/19/2020  n=  36 now=    4512 end=       4291      3529      4250 U=    12.81 T=   67.1 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  52. x2=  88. y1=  1.18 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4291    3529     4250    14    97 4/28/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999459 cc2=  .832792 lx=  8.36450 if=  53 il=  88 4/19/2020  n=  35 now=    4512 end=       4291      3529      4250 U=    12.94 T=   66.9 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  53. x2=  88. y1=  1.07 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999459 cc2=  .832792 lx=  8.36350 if=  53 il=  88 4/19/2020  n=  35 now=    4512 end=       4291      3529      4250 U=    12.94 T=   66.9 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  53. x2=  88. y1=  1.07 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4291    3529     4250    14    97 4/28/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999414 cc2=  .830383 lx=  8.36450 if=  54 il=  88 4/19/2020  n=  34 now=    4512 end=       4291      3529      4250 U=    12.93 T=   66.9 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  54. x2=  88. y1=  1.00 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999414 cc2=  .830383 lx=  8.36450 if=  54 il=  88 4/19/2020  n=  34 now=    4512 end=       4291      3529      4250 U=    12.93 T=   66.9 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  54. x2=  88. y1=  1.00 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4291    3529     4250    14    97 4/28/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999364 cc2=  .827865 lx=  8.36450 if=  55 il=  88 4/19/2020  n=  33 now=    4512 end=       4291      3529      4250 U=    12.88 T=   67.0 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  55. x2=  88. y1=   .93 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999364 cc2=  .827865 lx=  8.36550 if=  55 il=  88 4/19/2020  n=  33 now=    4512 end=       4291      3529      4250 U=    12.88 T=   67.0 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  55. x2=  88. y1=   .93 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4291    3529     4250    14    97 4/28/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999315 cc2=  .825237 lx=  8.36450 if=  56 il=  88 4/19/2020  n=  32 now=    4512 end=       4291      3529      4250 U=    12.73 T=   67.2 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  56. x2=  88. y1=   .88 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999317 cc2=  .825237 lx=  8.36750 if=  56 il=  88 4/19/2020  n=  32 now=    4512 end=       4291      3529      4250 U=    12.73 T=   67.2 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  56. x2=  88. y1=   .88 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4291    3529     4250    14    97 4/28/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999349 cc2=  .822572 lx=  8.37450 if=  57 il=  88 4/19/2020  n=  31 now=    4512 end=       4335      3529      4250 U=    13.07 T=   67.3 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  57. x2=  88. y1=   .79 y2= -1.58     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4335    3529     4250    14    98 4/29/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999348 cc2=  .819743 lx=  8.38450 if=  58 il=  88 4/19/2020  n=  30 now=    4512 end=       4378      3529      4250 U=    13.41 T=   67.4 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  58. x2=  88. y1=   .70 y2= -1.53     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4378    3529     4250    14    99 4/30/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999315 cc2=  .816741 lx=  8.38450 if=  59 il=  88 4/19/2020  n=  29 now=    4512 end=       4378      3529      4250 U=    13.43 T=   67.4 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  59. x2=  88. y1=   .63 y2= -1.53     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4378    3529     4250    14    99 4/30/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999280 cc2=  .813585 lx=  8.39450 if=  60 il=  88 4/19/2020  n=  28 now=    4512 end=       4422      3529      4250 U=    13.76 T=   67.5 p1=  -2.0 p2=   102.0 ed=    99 4/30/2020   x1=  60. x2=  88. y1=   .55 y2= -1.49     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4422    3529     4250    14    99 4/30/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999221 cc2=  .810239 lx=  8.39450 if=  61 il=  88 4/19/2020  n=  27 now=    4512 end=       4422      3529      4250 U=    13.85 T=   67.4 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  61. x2=  88. y1=   .46 y2= -1.49     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4422    3529     4250    14   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .999132 cc2=  .806682 lx=  8.39450 if=  62 il=  88 4/19/2020  n=  26 now=    4512 end=       4422      3529      4250 U=    13.82 T=   67.4 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  62. x2=  88. y1=   .39 y2= -1.49     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4422    3529     4250    14   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .999033 cc2=  .802917 lx=  8.40450 if=  63 il=  88 4/19/2020  n=  25 now=    4512 end=       4467      3529      4250 U=    13.99 T=   67.8 p1=  -1.0 p2=   101.0 ed=   100 5/1/2020    x1=  63. x2=  88. y1=   .34 y2= -1.45     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4467    3529     4250    14   100 5/1/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .999019 cc2=  .794895 lx=  8.42450 if=  65 il=  88 4/19/2020  n=  23 now=    4512 end=       4557      3529      4250 U=    14.65 T=   68.0 p1=   1.0 p2=    99.0 ed=   102 5/3/2020    x1=  65. x2=  88. y1=   .21 y2= -1.36     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4557    3529     4250    14   102 5/3/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .998964 cc2=  .790450 lx=  8.43450 if=  66 il=  88 4/19/2020  n=  22 now=    4512 end=       4603      3529      4250 U=    15.02 T=   68.1 p1=   2.0 p2=    98.0 ed=   103 5/4/2020    x1=  66. x2=  88. y1=   .14 y2= -1.33     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4603    3529     4250    14   103 5/4/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .998886 cc2=  .785685 lx=  8.44450 if=  67 il=  88 4/19/2020  n=  21 now=    4512 end=       4649      3529      4250 U=    15.19 T=   68.4 p1=   3.0 p2=    97.1 ed=   104 5/5/2020    x1=  67. x2=  88. y1=   .09 y2= -1.29     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4649    3529     4250    14   104 5/5/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .999015 cc2=  .780797 lx=  8.48450 if=  68 il=  88 4/19/2020  n=  20 now=    4512 end=       4839      3529      4250 U=    16.79 T=   68.6 p1=   7.2 p2=    93.2 ed=   108 5/9/2020    x1=  68. x2=  88. y1=   .04 y2= -1.15     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4839    3529     4250    14   108 5/9/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .998917 cc2=  .775310 lx=  8.49450 if=  69 il=  88 4/19/2020  n=  19 now=    4512 end=       4887      3529      4250 U=    16.98 T=   69.0 p1=   8.3 p2=    92.3 ed=   109 5/10/2020   x1=  69. x2=  88. y1=   .00 y2= -1.12     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     4887    3529     4250    14   109 5/10/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998989 cc2=  .769573 lx=  8.53450 if=  70 il=  88 4/19/2020  n=  18 now=    4512 end=       5087      3529      4250 U=    18.63 T=   69.3 p1=  12.7 p2=    88.7 ed=   113 5/14/2020   x1=  70. x2=  88. y1=  -.04 y2= -1.01     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5087    3529     4250    14   113 5/14/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998872 cc2=  .763169 lx=  8.56450 if=  71 il=  88 4/19/2020  n=  17 now=    4512 end=       5242      3529      4250 U=    20.00 T=   69.5 p1=  16.2 p2=    86.1 ed=   116 5/17/2020   x1=  71. x2=  88. y1=  -.08 y2=  -.93     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5242    3529     4250    14   116 5/17/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998673 cc2=  .756137 lx=  8.55450 if=  72 il=  88 4/19/2020  n=  16 now=    4512 end=       5190      3529      4250 U=    19.77 T=   69.2 p1=  15.0 p2=    86.9 ed=   115 5/16/2020   x1=  72. x2=  88. y1=  -.14 y2=  -.95     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5190    3529     4250    14   115 5/16/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998529 cc2=  .748529 lx=  8.52450 if=  73 il=  88 4/19/2020  n=  15 now=    4512 end=       5036      3529      4250 U=    18.22 T=   69.2 p1=  11.6 p2=    89.6 ed=   112 5/13/2020   x1=  73. x2=  88. y1=  -.21 y2= -1.03     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5036    3529     4250    14   112 5/13/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998220 cc2=  .740021 lx=  8.52450 if=  74 il=  88 4/19/2020  n=  14 now=    4512 end=       5036      3529      4250 U=    17.94 T=   69.5 p1=  11.6 p2=    89.6 ed=   111 5/12/2020   x1=  74. x2=  88. y1=  -.25 y2= -1.03     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5036    3529     4250    14   111 5/12/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .998087 cc2=  .730826 lx=  8.59450 if=  75 il=  88 4/19/2020  n=  13 now=    4512 end=       5401      3529      4250 U=    20.89 T=   70.2 p1=  19.7 p2=    83.5 ed=   119 5/20/2020   x1=  75. x2=  88. y1=  -.23 y2=  -.85     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5401    3529     4250    14   119 5/20/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997628 cc2=  .720277 lx=  8.60450 if=  76 il=  88 4/19/2020  n=  12 now=    4512 end=       5456      3529      4250 U=    20.85 T=   70.7 p1=  20.9 p2=    82.7 ed=   119 5/20/2020   x1=  76. x2=  88. y1=  -.26 y2=  -.83     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     5456    3529     4250    14   119 5/20/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997693 cc2=  .709018 lx=  8.81450 if=  77 il=  88 4/19/2020  n=  11 now=    4512 end=       6731      3529      4250 U=    29.44 T=   75.1 p1=  49.2 p2=    67.0 ed=   144 6/14/2020   x1=  77. x2=  88. y1=  -.06 y2=  -.44     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     6731    3529     4250    14   144 6/14/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .997231 cc2=  .695719 lx=  9.01450 if=  78 il=  88 4/19/2020  n=  10 now=    4512 end=       8221      3529      4250 U=    37.07 T=   81.8 p1=  82.2 p2=    54.9 ed=   169 7/9/2020    x1=  78. x2=  88. y1=   .10 y2=  -.17     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512     8221    3529     4250    14   169 7/9/2020  
AAA2     1 Italy_Puglia Confirmed cc1=  .997217 cc2=  .680990 lx= 10.41450 if=  79 il=  88 4/19/2020  n=   9 now=    4512 end=      33339      3529      4250 U=    93.00 T=  163.2 p1= 638.9 p2=    13.5 ed=   382 2/7/2021    x1=  79. x2=  88. y1=   .91 y2=   .81     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512    -        3529     4250    14   382 2/7/2021  
AAA2     1 Italy_Puglia Confirmed cc1=  .997022 cc2=  .663688 lx= 10.41450 if=  80 il=  88 4/19/2020  n=   8 now=    4512 end=      33339      3529      4250 U=    96.11 T=  165.8 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  80. x2=  88. y1=   .89 y2=   .81     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512    -        3529     4250    14   392 2/17/2021 
AAA2     1 Italy_Puglia Confirmed cc1=  .995765 cc2=  .642212 lx= 10.41450 if=  81 il=  88 4/19/2020  n=   7 now=    4512 end=      33339      3529      4250 U=    98.11 T=  167.4 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1=  81. x2=  88. y1=   .88 y2=   .81     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512    -        3529     4250    14   398 2/23/2021 
AAA2     1 Italy_Puglia Confirmed cc1=  .994319 cc2=  .616355 lx= 10.41450 if=  82 il=  88 4/19/2020  n=   6 now=    4512 end=      33339      3529      4250 U=    98.55 T=  167.7 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  82. x2=  88. y1=   .87 y2=   .81     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512    -        3529     4250    14   400 2/25/2021 
AAA2     1 Italy_Puglia Confirmed cc1=  .994999 cc2=  .586751 lx= 10.41450 if=  83 il=  88 4/19/2020  n=   5 now=    4512 end=      33339      3529      4250 U=    93.16 T=  163.4 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  83. x2=  88. y1=   .86 y2=   .81     
GP: Confirmed Italy_Puglia 4/19/2020        88    4512    -        3529     4250    14   383 2/8/2021  
AAA2     1 Italy_Puglia Confirmed cc1=  .999093 cc2=  .863011 lx=  8.41450 if=  36 il=  89 4/20/2020  n=  53 now=    4512 end=       4511      3567      4417 U=    14.81 T=   67.5 p1=    .0 p2=   100.0 ed=   102 5/3/2020    x1=  36. x2=  89. y1=  2.13 y2= -1.45     
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4511    3567     4417    20   102 5/3/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .999137 cc2=  .861776 lx=  8.40450 if=  37 il=  89 4/20/2020  n=  52 now=    4512 end=       4467      3567      4417 U=    14.94 T=   66.7 p1=  -1.0 p2=   101.0 ed=   101 5/2/2020    x1=  37. x2=  89. y1=  1.99 y2= -1.49 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999137 cc2=  .861776 lx=  8.40650 if=  37 il=  89 4/20/2020  n=  52 now=    4512 end=       4467      3567      4417 U=    14.94 T=   66.7 p1=  -1.0 p2=   101.0 ed=   101 5/2/2020    x1=  37. x2=  89. y1=  1.99 y2= -1.49 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4467    3567     4417    20   101 5/2/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .999408 cc2=  .860733 lx=  8.39450 if=  38 il=  89 4/20/2020  n=  51 now=    4512 end=       4422      3567      4417 U=    14.47 T=   66.8 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  38. x2=  89. y1=  1.99 y2= -1.54 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999409 cc2=  .860733 lx=  8.39650 if=  38 il=  89 4/20/2020  n=  51 now=    4512 end=       4422      3567      4417 U=    14.47 T=   66.8 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  38. x2=  89. y1=  1.99 y2= -1.54 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4422    3567     4417    20   100 5/1/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .999548 cc2=  .859520 lx=  8.39450 if=  39 il=  89 4/20/2020  n=  50 now=    4512 end=       4422      3567      4417 U=    14.19 T=   67.2 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  39. x2=  89. y1=  1.99 y2= -1.54 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999551 cc2=  .859520 lx=  8.38950 if=  39 il=  89 4/20/2020  n=  50 now=    4512 end=       4422      3567      4417 U=    14.19 T=   67.2 p1=  -2.0 p2=   102.0 ed=   100 5/1/2020    x1=  39. x2=  89. y1=  1.99 y2= -1.54 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4422    3567     4417    20   100 5/1/2020  
AAA1     1 Italy_Puglia Confirmed cc1=  .999586 cc2=  .858164 lx=  8.38450 if=  40 il=  89 4/20/2020  n=  49 now=    4512 end=       4378      3567      4417 U=    13.88 T=   67.0 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  40. x2=  89. y1=  1.95 y2= -1.58 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999586 cc2=  .858164 lx=  8.38550 if=  40 il=  89 4/20/2020  n=  49 now=    4512 end=       4378      3567      4417 U=    13.88 T=   67.0 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  40. x2=  89. y1=  1.95 y2= -1.58 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4378    3567     4417    20    99 4/30/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999593 cc2=  .856736 lx=  8.38450 if=  41 il=  89 4/20/2020  n=  48 now=    4512 end=       4378      3567      4417 U=    13.83 T=   67.1 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  41. x2=  89. y1=  1.89 y2= -1.58 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999593 cc2=  .856736 lx=  8.38250 if=  41 il=  89 4/20/2020  n=  48 now=    4512 end=       4378      3567      4417 U=    13.83 T=   67.1 p1=  -3.0 p2=   103.1 ed=    99 4/30/2020   x1=  41. x2=  89. y1=  1.89 y2= -1.58 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4378    3567     4417    20    99 4/30/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999593 cc2=  .855255 lx=  8.37450 if=  42 il=  89 4/20/2020  n=  47 now=    4512 end=       4335      3567      4417 U=    13.60 T=   66.8 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  42. x2=  89. y1=  1.82 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999596 cc2=  .855255 lx=  8.37950 if=  42 il=  89 4/20/2020  n=  47 now=    4512 end=       4335      3567      4417 U=    13.60 T=   66.8 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  42. x2=  89. y1=  1.82 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4335    3567     4417    20    98 4/29/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999596 cc2=  .853731 lx=  8.37450 if=  43 il=  89 4/20/2020  n=  46 now=    4512 end=       4335      3567      4417 U=    13.60 T=   66.8 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  43. x2=  89. y1=  1.75 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999596 cc2=  .853731 lx=  8.37650 if=  43 il=  89 4/20/2020  n=  46 now=    4512 end=       4335      3567      4417 U=    13.60 T=   66.8 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  43. x2=  89. y1=  1.75 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4335    3567     4417    20    98 4/29/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999606 cc2=  .852164 lx=  8.37450 if=  44 il=  89 4/20/2020  n=  45 now=    4512 end=       4335      3567      4417 U=    13.45 T=   67.0 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  44. x2=  89. y1=  1.71 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999606 cc2=  .852164 lx=  8.37350 if=  44 il=  89 4/20/2020  n=  45 now=    4512 end=       4335      3567      4417 U=    13.45 T=   67.0 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  44. x2=  89. y1=  1.71 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4335    3567     4417    20    98 4/29/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999585 cc2=  .850514 lx=  8.37450 if=  45 il=  89 4/20/2020  n=  44 now=    4512 end=       4335      3567      4417 U=    13.47 T=   67.0 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  45. x2=  89. y1=  1.63 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999586 cc2=  .850514 lx=  8.37150 if=  45 il=  89 4/20/2020  n=  44 now=    4512 end=       4335      3567      4417 U=    13.47 T=   67.0 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  45. x2=  89. y1=  1.63 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4335    3567     4417    20    98 4/29/2020 
AAA1     1 Italy_Puglia Confirmed cc1=  .999567 cc2=  .848812 lx=  8.37450 if=  46 il=  89 4/20/2020  n=  43 now=    4512 end=       4335      3567      4417 U=    13.53 T=   66.9 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  46. x2=  89. y1=  1.54 y2= -1.63 BEST
AAA2     1 Italy_Puglia Confirmed cc1=  .999571 cc2=  .848812 lx=  8.36950 if=  46 il=  89 4/20/2020  n=  43 now=    4512 end=       4335      3567      4417 U=    13.53 T=   66.9 p1=  -3.9 p2=   104.1 ed=    98 4/29/2020   x1=  46. x2=  89. y1=  1.54 y2= -1.63 BEST
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4335    3567     4417    20    98 4/29/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999576 cc2=  .847077 lx=  8.36450 if=  47 il=  89 4/20/2020  n=  42 now=    4512 end=       4291      3567      4417 U=    13.20 T=   66.7 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  47. x2=  89. y1=  1.49 y2= -1.69     
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4291    3567     4417    20    97 4/28/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999560 cc2=  .845257 lx=  8.36450 if=  48 il=  89 4/20/2020  n=  41 now=    4512 end=       4291      3567      4417 U=    13.05 T=   67.0 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  48. x2=  89. y1=  1.46 y2= -1.69     
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4291    3567     4417    20    97 4/28/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999528 cc2=  .843354 lx=  8.36450 if=  49 il=  89 4/20/2020  n=  40 now=    4512 end=       4291      3567      4417 U=    12.99 T=   67.1 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  49. x2=  89. y1=  1.39 y2= -1.69     
GP: Confirmed Italy_Puglia 4/20/2020        89    4512     4291    3567     4417    20    97 4/28/2020 
AAA2     1 Italy_Puglia Confirmed cc1=  .999495 cc2=  .841381 lx=  8.36450 if=  50 il=  89 4/20/2020  n=  39 now=    4512 end=       4291      3567      4417 U=    13.00 T=   67.1 p1=  -4.9 p2=   105.2 ed=    97 4/28/2020   x1=  50. x2=  89. y1=  1.31 y2= -1.69     
