TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       19000.00000        9.85219
TAB:  US_New_Jersey_Hudson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999015 cc2=  .802899 lx=  9.94219 if=  75 il= 100 5/1/2020   n=  25 now=   19000 end=      20789     15148     18644 U=    15.71 T=   81.9 p1=   9.4 p2=    91.4 ed=   119 5/20/2020   x1=  75. x2= 100. y1=   .44 y2= -1.15     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20789   15148    18644     8   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998903 cc2=  .798903 lx=  9.95219 if=  76 il= 100 5/1/2020   n=  24 now=   19000 end=      20998     15148     18644 U=    16.14 T=   81.9 p1=  10.5 p2=    90.5 ed=   120 5/21/2020   x1=  76. x2= 100. y1=   .37 y2= -1.12     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20998   15148    18644     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998761 cc2=  .794637 lx=  9.95219 if=  77 il= 100 5/1/2020   n=  23 now=   19000 end=      20998     15148     18644 U=    16.20 T=   81.9 p1=  10.5 p2=    90.5 ed=   120 5/21/2020   x1=  77. x2= 100. y1=   .30 y2= -1.12     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20998   15148    18644     8   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998604 cc2=  .790089 lx=  9.94219 if=  78 il= 100 5/1/2020   n=  22 now=   19000 end=      20789     15148     18644 U=    15.90 T=   81.7 p1=   9.4 p2=    91.4 ed=   119 5/20/2020   x1=  78. x2= 100. y1=   .23 y2= -1.15     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20789   15148    18644     8   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998414 cc2=  .785213 lx=  9.93219 if=  79 il= 100 5/1/2020   n=  21 now=   19000 end=      20582     15148     18644 U=    15.72 T=   81.4 p1=   8.3 p2=    92.3 ed=   118 5/19/2020   x1=  79. x2= 100. y1=   .15 y2= -1.18     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20582   15148    18644     8   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998120 cc2=  .768704 lx=  9.86219 if=  82 il= 100 5/1/2020   n=  18 now=   19000 end=      19190     15148     18644 U=    13.58 T=   80.4 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  82. x2= 100. y1=  -.12 y2= -1.44     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    19190   15148    18644     8   112 5/13/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .998293 cc2=  .762591 lx=  9.83219 if=  83 il= 100 5/1/2020   n=  17 now=   19000 end=      18623     15148     18644 U=    12.38 T=   80.5 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  83. x2= 100. y1=  -.20 y2= -1.58 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998294 cc2=  .762591 lx=  9.83519 if=  83 il= 100 5/1/2020   n=  17 now=   19000 end=      18623     15148     18644 U=    12.38 T=   80.5 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  83. x2= 100. y1=  -.20 y2= -1.58 BEST
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    18623   15148    18644     8   109 5/10/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998126 cc2=  .748126 lx=  9.80219 if=  85 il= 100 5/1/2020   n=  15 now=   19000 end=      18073     15148     18644 U=    11.14 T=   80.7 p1=  -4.9 p2=   105.1 ed=   106 5/7/2020    x1=  85. x2= 100. y1=  -.39 y2= -1.73     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    18073   15148    18644     8   106 5/7/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998111 cc2=  .739912 lx=  9.78219 if=  86 il= 100 5/1/2020   n=  14 now=   19000 end=      17715     15148     18644 U=    10.31 T=   80.9 p1=  -6.8 p2=   107.3 ed=   105 5/6/2020    x1=  86. x2= 100. y1=  -.50 y2= -1.85     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    17715   15148    18644     8   105 5/6/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998132 cc2=  .730871 lx=  9.76219 if=  87 il= 100 5/1/2020   n=  13 now=   19000 end=      17364     15148     18644 U=     9.26 T=   81.6 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  87. x2= 100. y1=  -.59 y2= -1.99     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    17364   15148    18644     8   103 5/4/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .997705 cc2=  .720354 lx=  9.76219 if=  88 il= 100 5/1/2020   n=  12 now=   19000 end=      17364     15148     18644 U=     9.18 T=   81.7 p1=  -8.6 p2=   109.4 ed=   103 5/4/2020    x1=  88. x2= 100. y1=  -.68 y2= -1.99     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    17364   15148    18644     8   103 5/4/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .997098 cc2=  .708423 lx=  9.75219 if=  89 il= 100 5/1/2020   n=  11 now=   19000 end=      17191     15148     18644 U=     8.94 T=   81.5 p1=  -9.5 p2=   110.5 ed=   102 5/3/2020    x1=  89. x2= 100. y1=  -.84 y2= -2.07     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    17191   15148    18644     8   102 5/3/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .996799 cc2=  .695287 lx=  9.74219 if=  90 il= 100 5/1/2020   n=  10 now=   19000 end=      17020     15148     18644 U=     7.85 T=   83.1 p1= -10.4 p2=   111.6 ed=   101 5/2/2020    x1=  90. x2= 100. y1=  -.88 y2= -2.15     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    17020   15148    18644     8   101 5/2/2020  
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .998650 cc2=  .682423 lx=  9.83219 if=  91 il= 100 5/1/2020   n=   9 now=   19000 end=      18623     15148     18644 U=    12.19 T=   80.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  91. x2= 100. y1=  -.84 y2= -1.58 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998652 cc2=  .682423 lx=  9.82719 if=  91 il= 100 5/1/2020   n=   9 now=   19000 end=      18623     15148     18644 U=    12.19 T=   80.8 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  91. x2= 100. y1=  -.84 y2= -1.58 BEST
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    18623   15148    18644     8   109 5/10/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999375 cc2=  .666042 lx= 10.00219 if=  92 il= 100 5/1/2020   n=   8 now=   19000 end=      22074     15148     18644 U=    20.69 T=   79.8 p1=  16.2 p2=    86.1 ed=   128 5/29/2020   x1=  92. x2= 100. y1=  -.59 y2=  -.98     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    22074   15148    18644     8   128 5/29/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999107 cc2=  .645554 lx= 10.00219 if=  93 il= 100 5/1/2020   n=   7 now=   19000 end=      22074     15148     18644 U=    20.64 T=   79.8 p1=  16.2 p2=    86.1 ed=   128 5/29/2020   x1=  93. x2= 100. y1=  -.64 y2=  -.98     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    22074   15148    18644     8   128 5/29/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998692 cc2=  .620728 lx= 10.07219 if=  94 il= 100 5/1/2020   n=   6 now=   19000 end=      23675     15148     18644 U=    24.30 T=   80.4 p1=  24.6 p2=    80.3 ed=   137 6/7/2020    x1=  94. x2= 100. y1=  -.56 y2=  -.81     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    23675   15148    18644     8   137 6/7/2020  
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .997964 cc2=  .589716 lx=  9.95219 if=  95 il= 100 5/1/2020   n=   5 now=   19000 end=      20998     15148     18644 U=    18.74 T=   79.0 p1=  10.5 p2=    90.5 ed=   123 5/24/2020   x1=  95. x2= 100. y1=  -.85 y2= -1.12     
GP: Confirmed US_New_Jersey_Hudson 5/1/2020        100   19000    20998   15148    18644     8   123 5/24/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998464 cc2=  .864833 lx=  9.90219 if=  46 il= 101 5/2/2020   n=  55 now=   19000 end=      19974     15401     18658 U=    15.11 T=   80.6 p1=   5.1 p2=    95.1 ed=   116 5/17/2020   x1=  46. x2= 101. y1=  2.29 y2= -1.35     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19974   15401    18658     8   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998847 cc2=  .864007 lx=  9.89219 if=  47 il= 101 5/2/2020   n=  54 now=   19000 end=      19775     15401     18658 U=    14.68 T=   80.6 p1=   4.1 p2=    96.1 ed=   115 5/16/2020   x1=  47. x2= 101. y1=  2.29 y2= -1.39     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19775   15401    18658     8   115 5/16/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999100 cc2=  .863017 lx=  9.88219 if=  48 il= 101 5/2/2020   n=  53 now=   19000 end=      19578     15401     18658 U=    14.26 T=   80.7 p1=   3.0 p2=    97.0 ed=   114 5/15/2020   x1=  48. x2= 101. y1=  2.29 y2= -1.43     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19578   15401    18658     8   114 5/15/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999230 cc2=  .861870 lx=  9.87219 if=  49 il= 101 5/2/2020   n=  52 now=   19000 end=      19383     15401     18658 U=    13.83 T=   80.7 p1=   2.0 p2=    98.0 ed=   113 5/14/2020   x1=  49. x2= 101. y1=  2.29 y2= -1.47     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19383   15401    18658     8   113 5/14/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999256 cc2=  .860581 lx=  9.86219 if=  50 il= 101 5/2/2020   n=  51 now=   19000 end=      19190     15401     18658 U=    13.41 T=   80.7 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  50. x2= 101. y1=  2.29 y2= -1.51     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19190   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999219 cc2=  .859191 lx=  9.86219 if=  51 il= 101 5/2/2020   n=  50 now=   19000 end=      19190     15401     18658 U=    13.69 T=   80.3 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  51. x2= 101. y1=  2.14 y2= -1.51     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19190   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999278 cc2=  .857857 lx=  9.86219 if=  52 il= 101 5/2/2020   n=  49 now=   19000 end=      19190     15401     18658 U=    13.52 T=   80.5 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  52. x2= 101. y1=  2.11 y2= -1.51     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19190   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999285 cc2=  .856428 lx=  9.85219 if=  53 il= 101 5/2/2020   n=  48 now=   19000 end=      18999     15401     18658 U=    13.08 T=   80.6 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  53. x2= 101. y1=  2.11 y2= -1.56     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18999   15401    18658     8   111 5/12/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999240 cc2=  .854903 lx=  9.85219 if=  54 il= 101 5/2/2020   n=  47 now=   19000 end=      18999     15401     18658 U=    13.45 T=   80.0 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  54. x2= 101. y1=  1.93 y2= -1.56     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18999   15401    18658     8   111 5/12/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999310 cc2=  .853445 lx=  9.85219 if=  55 il= 101 5/2/2020   n=  46 now=   19000 end=      18999     15401     18658 U=    13.30 T=   80.2 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  55. x2= 101. y1=  1.90 y2= -1.56     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18999   15401    18658     8   111 5/12/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999334 cc2=  .851892 lx=  9.84219 if=  56 il= 101 5/2/2020   n=  45 now=   19000 end=      18810     15401     18658 U=    13.03 T=   80.0 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  56. x2= 101. y1=  1.84 y2= -1.61     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18810   15401    18658     8   110 5/11/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999335 cc2=  .850264 lx=  9.84219 if=  57 il= 101 5/2/2020   n=  44 now=   19000 end=      18810     15401     18658 U=    13.04 T=   80.0 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  57. x2= 101. y1=  1.76 y2= -1.61     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18810   15401    18658     8   110 5/11/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999356 cc2=  .848601 lx=  9.83219 if=  58 il= 101 5/2/2020   n=  43 now=   19000 end=      18623     15401     18658 U=    12.68 T=   79.9 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  58. x2= 101. y1=  1.73 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999357 cc2=  .848601 lx=  9.83519 if=  58 il= 101 5/2/2020   n=  43 now=   19000 end=      18623     15401     18658 U=    12.68 T=   79.9 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  58. x2= 101. y1=  1.73 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999329 cc2=  .846830 lx=  9.83219 if=  59 il= 101 5/2/2020   n=  42 now=   19000 end=      18623     15401     18658 U=    12.65 T=   80.0 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  59. x2= 101. y1=  1.66 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999329 cc2=  .846830 lx=  9.83319 if=  59 il= 101 5/2/2020   n=  42 now=   19000 end=      18623     15401     18658 U=    12.65 T=   80.0 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  59. x2= 101. y1=  1.66 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999294 cc2=  .844991 lx=  9.83219 if=  60 il= 101 5/2/2020   n=  41 now=   19000 end=      18623     15401     18658 U=    12.54 T=   80.2 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  60. x2= 101. y1=  1.61 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999294 cc2=  .844991 lx=  9.83119 if=  60 il= 101 5/2/2020   n=  41 now=   19000 end=      18623     15401     18658 U=    12.54 T=   80.2 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  60. x2= 101. y1=  1.61 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999242 cc2=  .843068 lx=  9.83219 if=  61 il= 101 5/2/2020   n=  40 now=   19000 end=      18623     15401     18658 U=    12.56 T=   80.1 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  61. x2= 101. y1=  1.52 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999242 cc2=  .843068 lx=  9.83019 if=  61 il= 101 5/2/2020   n=  40 now=   19000 end=      18623     15401     18658 U=    12.56 T=   80.1 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  61. x2= 101. y1=  1.52 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999186 cc2=  .841072 lx=  9.83219 if=  62 il= 101 5/2/2020   n=  39 now=   19000 end=      18623     15401     18658 U=    12.43 T=   80.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  62. x2= 101. y1=  1.48 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999188 cc2=  .841072 lx=  9.82919 if=  62 il= 101 5/2/2020   n=  39 now=   19000 end=      18623     15401     18658 U=    12.43 T=   80.4 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  62. x2= 101. y1=  1.48 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA1     1 US_New_Jersey_Hudson Confirmed cc1=  .999128 cc2=  .839000 lx=  9.83219 if=  63 il= 101 5/2/2020   n=  38 now=   19000 end=      18623     15401     18658 U=    12.21 T=   80.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  63. x2= 101. y1=  1.45 y2= -1.66 BEST
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999128 cc2=  .839000 lx=  9.83019 if=  63 il= 101 5/2/2020   n=  38 now=   19000 end=      18623     15401     18658 U=    12.21 T=   80.7 p1=  -2.0 p2=   102.0 ed=   109 5/10/2020   x1=  63. x2= 101. y1=  1.45 y2= -1.66 BEST
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18623   15401    18658     8   109 5/10/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999168 cc2=  .836947 lx=  9.84219 if=  64 il= 101 5/2/2020   n=  37 now=   19000 end=      18810     15401     18658 U=    12.62 T=   80.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  64. x2= 101. y1=  1.32 y2= -1.61     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18810   15401    18658     8   110 5/11/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999132 cc2=  .834733 lx=  9.84219 if=  65 il= 101 5/2/2020   n=  36 now=   19000 end=      18810     15401     18658 U=    12.63 T=   80.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  65. x2= 101. y1=  1.24 y2= -1.61     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18810   15401    18658     8   110 5/11/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999092 cc2=  .832426 lx=  9.84219 if=  66 il= 101 5/2/2020   n=  35 now=   19000 end=      18810     15401     18658 U=    12.63 T=   80.7 p1=  -1.0 p2=   101.0 ed=   110 5/11/2020   x1=  66. x2= 101. y1=  1.16 y2= -1.61     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18810   15401    18658     8   110 5/11/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999070 cc2=  .830039 lx=  9.85219 if=  67 il= 101 5/2/2020   n=  34 now=   19000 end=      18999     15401     18658 U=    12.83 T=   81.0 p1=    .0 p2=   100.0 ed=   111 5/12/2020   x1=  67. x2= 101. y1=  1.09 y2= -1.56     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    18999   15401    18658     8   111 5/12/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999082 cc2=  .827583 lx=  9.86219 if=  68 il= 101 5/2/2020   n=  33 now=   19000 end=      19190     15401     18658 U=    13.20 T=   81.0 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  68. x2= 101. y1=   .99 y2= -1.51     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19190   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999045 cc2=  .824968 lx=  9.86219 if=  69 il= 101 5/2/2020   n=  32 now=   19000 end=      19190     15401     18658 U=    13.21 T=   81.0 p1=   1.0 p2=    99.0 ed=   112 5/13/2020   x1=  69. x2= 101. y1=   .91 y2= -1.51     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19190   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999027 cc2=  .822250 lx=  9.87219 if=  70 il= 101 5/2/2020   n=  31 now=   19000 end=      19383     15401     18658 U=    13.42 T=   81.3 p1=   2.0 p2=    98.0 ed=   112 5/13/2020   x1=  70. x2= 101. y1=   .84 y2= -1.47     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19383   15401    18658     8   112 5/13/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999067 cc2=  .819461 lx=  9.88219 if=  71 il= 101 5/2/2020   n=  30 now=   19000 end=      19578     15401     18658 U=    13.67 T=   81.5 p1=   3.0 p2=    97.0 ed=   113 5/14/2020   x1=  71. x2= 101. y1=   .77 y2= -1.43     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19578   15401    18658     8   113 5/14/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999194 cc2=  .816620 lx=  9.90219 if=  72 il= 101 5/2/2020   n=  29 now=   19000 end=      19974     15401     18658 U=    14.38 T=   81.6 p1=   5.1 p2=    95.1 ed=   115 5/16/2020   x1=  72. x2= 101. y1=   .67 y2= -1.35     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    19974   15401    18658     8   115 5/16/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999223 cc2=  .813528 lx=  9.92219 if=  73 il= 101 5/2/2020   n=  28 now=   19000 end=      20377     15401     18658 U=    15.21 T=   81.6 p1=   7.2 p2=    93.2 ed=   117 5/18/2020   x1=  73. x2= 101. y1=   .57 y2= -1.27     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    20377   15401    18658     8   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999143 cc2=  .810161 lx=  9.92219 if=  74 il= 101 5/2/2020   n=  27 now=   19000 end=      20377     15401     18658 U=    15.24 T=   81.6 p1=   7.2 p2=    93.2 ed=   117 5/18/2020   x1=  74. x2= 101. y1=   .50 y2= -1.27     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    20377   15401    18658     8   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .999049 cc2=  .806599 lx=  9.92219 if=  75 il= 101 5/2/2020   n=  26 now=   19000 end=      20377     15401     18658 U=    15.29 T=   81.5 p1=   7.2 p2=    93.2 ed=   117 5/18/2020   x1=  75. x2= 101. y1=   .43 y2= -1.27     
GP: Confirmed US_New_Jersey_Hudson 5/2/2020        101   19000    20377   15401    18658     8   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Confirmed cc1=  .998940 cc2=  .802824 lx=  9.93219 if=  76 il= 101 5/2/2020   n=  25 now=   19000 end=      20582     15401     18658 U=    15.70 T=   81.6 p1=   8.3 p2=    92.3 ed=   118 5/19/2020   x1=  76. x2= 101. y1=   .35 y2= -1.24     
