TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Portugal Confirmed cc1=  .999447 cc2=  .853582 lx= 10.26181 if=  54 il= 100 5/1/2020   n=  46 now=   35306 end=      28618     25117     28573 U=    13.03 T=   73.5 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  54. x2= 100. y1=  1.50 y2= -2.04 BEST
AAA2     1 Portugal Confirmed cc1=  .999447 cc2=  .853582 lx= 10.26181 if=  54 il= 100 5/1/2020   n=  46 now=   35306 end=      28618     25117     28573 U=    13.03 T=   73.5 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  54. x2= 100. y1=  1.50 y2= -2.04 BEST
GP: Confirmed Portugal 5/1/2020        100   35306    28618   25117    28573    11   104 5/5/2020  
AAA1     1 Portugal Confirmed cc1=  .999410 cc2=  .851968 lx= 10.26181 if=  55 il= 100 5/1/2020   n=  45 now=   35306 end=      28618     25117     28573 U=    13.00 T=   73.5 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  55. x2= 100. y1=  1.42 y2= -2.04 BEST
AAA2     1 Portugal Confirmed cc1=  .999410 cc2=  .851968 lx= 10.26181 if=  55 il= 100 5/1/2020   n=  45 now=   35306 end=      28618     25117     28573 U=    13.00 T=   73.5 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  55. x2= 100. y1=  1.42 y2= -2.04 BEST
GP: Confirmed Portugal 5/1/2020        100   35306    28618   25117    28573    11   104 5/5/2020  
AAA1     1 Portugal Confirmed cc1=  .999370 cc2=  .850298 lx= 10.26181 if=  56 il= 100 5/1/2020   n=  44 now=   35306 end=      28618     25117     28573 U=    12.71 T=   74.1 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  56. x2= 100. y1=  1.42 y2= -2.04 BEST
AAA2     1 Portugal Confirmed cc1=  .999370 cc2=  .850298 lx= 10.26181 if=  56 il= 100 5/1/2020   n=  44 now=   35306 end=      28618     25117     28573 U=    12.71 T=   74.1 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  56. x2= 100. y1=  1.42 y2= -2.04 BEST
GP: Confirmed Portugal 5/1/2020        100   35306    28618   25117    28573    11   104 5/5/2020  
AAA1     1 Portugal Confirmed cc1=  .999408 cc2=  .848652 lx= 10.26181 if=  57 il= 100 5/1/2020   n=  43 now=   35306 end=      28618     25117     28573 U=    12.97 T=   73.6 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  57. x2= 100. y1=  1.28 y2= -2.04 BEST
AAA2     1 Portugal Confirmed cc1=  .999413 cc2=  .848652 lx= 10.26581 if=  57 il= 100 5/1/2020   n=  43 now=   35306 end=      28618     25117     28573 U=    12.97 T=   73.6 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  57. x2= 100. y1=  1.28 y2= -2.04 BEST
GP: Confirmed Portugal 5/1/2020        100   35306    28618   25117    28573    11   104 5/5/2020  
AAA2     1 Portugal Confirmed cc1=  .999371 cc2=  .846872 lx= 10.27181 if=  58 il= 100 5/1/2020   n=  42 now=   35306 end=      28906     25117     28573 U=    13.25 T=   74.0 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  58. x2= 100. y1=  1.21 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA2     1 Portugal Confirmed cc1=  .999342 cc2=  .845039 lx= 10.27181 if=  59 il= 100 5/1/2020   n=  41 now=   35306 end=      28906     25117     28573 U=    13.23 T=   74.0 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  59. x2= 100. y1=  1.14 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA2     1 Portugal Confirmed cc1=  .999322 cc2=  .843148 lx= 10.27181 if=  60 il= 100 5/1/2020   n=  40 now=   35306 end=      28906     25117     28573 U=    13.22 T=   74.1 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  60. x2= 100. y1=  1.06 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA2     1 Portugal Confirmed cc1=  .999308 cc2=  .841194 lx= 10.27181 if=  61 il= 100 5/1/2020   n=  39 now=   35306 end=      28906     25117     28573 U=    13.29 T=   73.9 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  61. x2= 100. y1=   .97 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA2     1 Portugal Confirmed cc1=  .999277 cc2=  .839149 lx= 10.27181 if=  62 il= 100 5/1/2020   n=  38 now=   35306 end=      28906     25117     28573 U=    13.19 T=   74.1 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  62. x2= 100. y1=   .92 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA2     1 Portugal Confirmed cc1=  .999318 cc2=  .837097 lx= 10.28181 if=  63 il= 100 5/1/2020   n=  37 now=   35306 end=      29196     25117     28573 U=    13.62 T=   74.2 p1= -17.3 p2=   120.9 ed=   106 5/7/2020    x1=  63. x2= 100. y1=   .82 y2= -1.89     
GP: Confirmed Portugal 5/1/2020        100   35306    29196   25117    28573    11   106 5/7/2020  
AAA2     1 Portugal Confirmed cc1=  .999324 cc2=  .834925 lx= 10.28181 if=  64 il= 100 5/1/2020   n=  36 now=   35306 end=      29196     25117     28573 U=    13.64 T=   74.2 p1= -17.3 p2=   120.9 ed=   106 5/7/2020    x1=  64. x2= 100. y1=   .75 y2= -1.89     
GP: Confirmed Portugal 5/1/2020        100   35306    29196   25117    28573    11   106 5/7/2020  
AAA2     1 Portugal Confirmed cc1=  .999358 cc2=  .832692 lx= 10.29181 if=  65 il= 100 5/1/2020   n=  35 now=   35306 end=      29490     25117     28573 U=    14.07 T=   74.3 p1= -16.5 p2=   119.7 ed=   107 5/8/2020    x1=  65. x2= 100. y1=   .66 y2= -1.83     
GP: Confirmed Portugal 5/1/2020        100   35306    29490   25117    28573    11   107 5/8/2020  
AAA2     1 Portugal Confirmed cc1=  .999368 cc2=  .830338 lx= 10.29181 if=  66 il= 100 5/1/2020   n=  34 now=   35306 end=      29490     25117     28573 U=    14.26 T=   73.9 p1= -16.5 p2=   119.7 ed=   107 5/8/2020    x1=  66. x2= 100. y1=   .55 y2= -1.83     
GP: Confirmed Portugal 5/1/2020        100   35306    29490   25117    28573    11   107 5/8/2020  
AAA2     1 Portugal Confirmed cc1=  .999328 cc2=  .827829 lx= 10.30181 if=  67 il= 100 5/1/2020   n=  33 now=   35306 end=      29786     25117     28573 U=    14.70 T=   74.0 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  67. x2= 100. y1=   .48 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999271 cc2=  .825193 lx= 10.30181 if=  68 il= 100 5/1/2020   n=  32 now=   35306 end=      29786     25117     28573 U=    14.56 T=   74.3 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  68. x2= 100. y1=   .43 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999258 cc2=  .822481 lx= 10.30181 if=  69 il= 100 5/1/2020   n=  31 now=   35306 end=      29786     25117     28573 U=    14.79 T=   73.8 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  69. x2= 100. y1=   .33 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999186 cc2=  .819581 lx= 10.30181 if=  70 il= 100 5/1/2020   n=  30 now=   35306 end=      29786     25117     28573 U=    14.86 T=   73.7 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  70. x2= 100. y1=   .25 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999103 cc2=  .816529 lx= 10.31181 if=  71 il= 100 5/1/2020   n=  29 now=   35306 end=      30085     25117     28573 U=    15.29 T=   73.8 p1= -14.8 p2=   117.4 ed=   109 5/10/2020   x1=  71. x2= 100. y1=   .18 y2= -1.71     
GP: Confirmed Portugal 5/1/2020        100   35306    30085   25117    28573    11   109 5/10/2020 
AAA2     1 Portugal Confirmed cc1=  .999008 cc2=  .813313 lx= 10.30181 if=  72 il= 100 5/1/2020   n=  28 now=   35306 end=      29786     25117     28573 U=    15.00 T=   73.5 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  72. x2= 100. y1=   .10 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .998918 cc2=  .809935 lx= 10.30181 if=  73 il= 100 5/1/2020   n=  27 now=   35306 end=      29786     25117     28573 U=    14.93 T=   73.6 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  73. x2= 100. y1=   .04 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .998800 cc2=  .806350 lx= 10.30181 if=  74 il= 100 5/1/2020   n=  26 now=   35306 end=      29786     25117     28573 U=    14.94 T=   73.6 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  74. x2= 100. y1=  -.03 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .998666 cc2=  .802550 lx= 10.30181 if=  75 il= 100 5/1/2020   n=  25 now=   35306 end=      29786     25117     28573 U=    14.72 T=   74.0 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  75. x2= 100. y1=  -.07 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .998519 cc2=  .798519 lx= 10.30181 if=  76 il= 100 5/1/2020   n=  24 now=   35306 end=      29786     25117     28573 U=    14.70 T=   74.0 p1= -15.6 p2=   118.5 ed=   108 5/9/2020    x1=  76. x2= 100. y1=  -.14 y2= -1.77     
GP: Confirmed Portugal 5/1/2020        100   35306    29786   25117    28573    11   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .998379 cc2=  .794255 lx= 10.31181 if=  77 il= 100 5/1/2020   n=  23 now=   35306 end=      30085     25117     28573 U=    15.10 T=   74.2 p1= -14.8 p2=   117.4 ed=   109 5/10/2020   x1=  77. x2= 100. y1=  -.19 y2= -1.71     
GP: Confirmed Portugal 5/1/2020        100   35306    30085   25117    28573    11   109 5/10/2020 
AAA2     1 Portugal Confirmed cc1=  .998315 cc2=  .789801 lx= 10.32181 if=  78 il= 100 5/1/2020   n=  22 now=   35306 end=      30388     25117     28573 U=    15.63 T=   74.1 p1= -13.9 p2=   116.2 ed=   110 5/11/2020   x1=  78. x2= 100. y1=  -.25 y2= -1.66     
GP: Confirmed Portugal 5/1/2020        100   35306    30388   25117    28573    11   110 5/11/2020 
AAA2     1 Portugal Confirmed cc1=  .998329 cc2=  .785128 lx= 10.35181 if=  79 il= 100 5/1/2020   n=  21 now=   35306 end=      31313     25117     28573 U=    18.07 T=   72.7 p1= -11.3 p2=   112.8 ed=   115 5/16/2020   x1=  79. x2= 100. y1=  -.35 y2= -1.51     
GP: Confirmed Portugal 5/1/2020        100   35306    31313   25117    28573    11   115 5/16/2020 
AAA2     1 Portugal Confirmed cc1=  .998295 cc2=  .780077 lx= 10.33181 if=  80 il= 100 5/1/2020   n=  20 now=   35306 end=      30693     25117     28573 U=    16.95 T=   72.8 p1= -13.1 p2=   115.0 ed=   112 5/13/2020   x1=  80. x2= 100. y1=  -.43 y2= -1.61     
GP: Confirmed Portugal 5/1/2020        100   35306    30693   25117    28573    11   112 5/13/2020 
AAA2     1 Portugal Confirmed cc1=  .998268 cc2=  .774661 lx= 10.31181 if=  81 il= 100 5/1/2020   n=  19 now=   35306 end=      30085     25117     28573 U=    15.92 T=   72.8 p1= -14.8 p2=   117.4 ed=   110 5/11/2020   x1=  81. x2= 100. y1=  -.52 y2= -1.71     
GP: Confirmed Portugal 5/1/2020        100   35306    30085   25117    28573    11   110 5/11/2020 
AAA2     1 Portugal Confirmed cc1=  .998394 cc2=  .768978 lx= 10.29181 if=  82 il= 100 5/1/2020   n=  18 now=   35306 end=      29490     25117     28573 U=    14.51 T=   73.4 p1= -16.5 p2=   119.7 ed=   107 5/8/2020    x1=  82. x2= 100. y1=  -.59 y2= -1.83     
GP: Confirmed Portugal 5/1/2020        100   35306    29490   25117    28573    11   107 5/8/2020  
AAA2     1 Portugal Confirmed cc1=  .998276 cc2=  .762573 lx= 10.27181 if=  83 il= 100 5/1/2020   n=  17 now=   35306 end=      28906     25117     28573 U=    13.29 T=   73.9 p1= -18.1 p2=   122.1 ed=   105 5/6/2020    x1=  83. x2= 100. y1=  -.68 y2= -1.96     
GP: Confirmed Portugal 5/1/2020        100   35306    28906   25117    28573    11   105 5/6/2020  
AAA1     1 Portugal Confirmed cc1=  .998056 cc2=  .755521 lx= 10.26181 if=  84 il= 100 5/1/2020   n=  16 now=   35306 end=      28618     25117     28573 U=    12.73 T=   74.1 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  84. x2= 100. y1=  -.78 y2= -2.04 BEST
AAA2     1 Portugal Confirmed cc1=  .998060 cc2=  .755521 lx= 10.26581 if=  84 il= 100 5/1/2020   n=  16 now=   35306 end=      28618     25117     28573 U=    12.73 T=   74.1 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  84. x2= 100. y1=  -.78 y2= -2.04 BEST
GP: Confirmed Portugal 5/1/2020        100   35306    28618   25117    28573    11   104 5/5/2020  
AAA2     1 Portugal Confirmed cc1=  .997872 cc2=  .747872 lx= 10.25181 if=  85 il= 100 5/1/2020   n=  15 now=   35306 end=      28333     25117     28573 U=    12.30 T=   74.0 p1= -19.8 p2=   124.6 ed=   103 5/4/2020    x1=  85. x2= 100. y1=  -.90 y2= -2.12     
GP: Confirmed Portugal 5/1/2020        100   35306    28333   25117    28573    11   103 5/4/2020  
AAA2     1 Portugal Confirmed cc1=  .998249 cc2=  .740050 lx= 10.23181 if=  86 il= 100 5/1/2020   n=  14 now=   35306 end=      27772     25117     28573 U=    10.56 T=   75.7 p1= -21.3 p2=   127.1 ed=   100 5/1/2020    x1=  86. x2= 100. y1=  -.97 y2= -2.30     
GP: Confirmed Portugal 5/1/2020        100   35306    27772   25117    28573    11   100 5/1/2020  
AAA2     1 Portugal Confirmed cc1=  .997876 cc2=  .730615 lx= 10.23181 if=  87 il= 100 5/1/2020   n=  13 now=   35306 end=      27772     25117     28573 U=    10.56 T=   75.7 p1= -21.3 p2=   127.1 ed=   100 5/1/2020    x1=  87. x2= 100. y1= -1.07 y2= -2.30     
GP: Confirmed Portugal 5/1/2020        100   35306    27772   25117    28573    11   100 5/1/2020  
AAA2     1 Portugal Confirmed cc1=  .997402 cc2=  .720052 lx= 10.22181 if=  88 il= 100 5/1/2020   n=  12 now=   35306 end=      27496     25117     28573 U=     9.80 T=   76.5 p1= -22.1 p2=   128.4 ed=    99 4/30/2020   x1=  88. x2= 100. y1= -1.18 y2= -2.40     
GP: Confirmed Portugal 5/1/2020        100   35306    27496   25117    28573    11    99 4/30/2020 
AAA2     1 Portugal Confirmed cc1=  .996693 cc2=  .708018 lx= 10.22181 if=  89 il= 100 5/1/2020   n=  11 now=   35306 end=      27496     25117     28573 U=     9.86 T=   76.3 p1= -22.1 p2=   128.4 ed=    99 4/30/2020   x1=  89. x2= 100. y1= -1.29 y2= -2.40     
GP: Confirmed Portugal 5/1/2020        100   35306    27496   25117    28573    11    99 4/30/2020 
AAA2     1 Portugal Confirmed cc1=  .995733 cc2=  .694222 lx= 10.22181 if=  90 il= 100 5/1/2020   n=  10 now=   35306 end=      27496     25117     28573 U=     9.78 T=   76.5 p1= -22.1 p2=   128.4 ed=    99 4/30/2020   x1=  90. x2= 100. y1= -1.38 y2= -2.40     
GP: Confirmed Portugal 5/1/2020        100   35306    27496   25117    28573    11    99 4/30/2020 
AAA2     1 Portugal Confirmed cc1=  .994308 cc2=  .678080 lx= 10.22181 if=  91 il= 100 5/1/2020   n=   9 now=   35306 end=      27496     25117     28573 U=     9.94 T=   76.1 p1= -22.1 p2=   128.4 ed=    99 4/30/2020   x1=  91. x2= 100. y1= -1.50 y2= -2.40     
GP: Confirmed Portugal 5/1/2020        100   35306    27496   25117    28573    11    99 4/30/2020 
AAA2     1 Portugal Confirmed cc1=  .998905 cc2=  .871905 lx= 10.29181 if=  40 il= 101 5/2/2020   n=  61 now=   35306 end=      29490     25190     28655 U=    14.84 T=   73.6 p1= -16.5 p2=   119.7 ed=   108 5/9/2020    x1=  40. x2= 101. y1=  2.26 y2= -1.85     
GP: Confirmed Portugal 5/2/2020        101   35306    29490   25190    28655    15   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999002 cc2=  .870965 lx= 10.29181 if=  41 il= 101 5/2/2020   n=  60 now=   35306 end=      29490     25190     28655 U=    14.60 T=   74.0 p1= -16.5 p2=   119.7 ed=   108 5/9/2020    x1=  41. x2= 101. y1=  2.26 y2= -1.85     
GP: Confirmed Portugal 5/2/2020        101   35306    29490   25190    28655    15   108 5/9/2020  
AAA2     1 Portugal Confirmed cc1=  .999026 cc2=  .869926 lx= 10.28181 if=  42 il= 101 5/2/2020   n=  59 now=   35306 end=      29196     25190     28655 U=    14.48 T=   73.3 p1= -17.3 p2=   120.9 ed=   107 5/8/2020    x1=  42. x2= 101. y1=  2.16 y2= -1.91     
GP: Confirmed Portugal 5/2/2020        101   35306    29196   25190    28655    15   107 5/8/2020  
AAA2     1 Portugal Confirmed cc1=  .999112 cc2=  .868923 lx= 10.28181 if=  43 il= 101 5/2/2020   n=  58 now=   35306 end=      29196     25190     28655 U=    14.44 T=   73.4 p1= -17.3 p2=   120.9 ed=   107 5/8/2020    x1=  43. x2= 101. y1=  2.10 y2= -1.91     
GP: Confirmed Portugal 5/2/2020        101   35306    29196   25190    28655    15   107 5/8/2020  
AAA2     1 Portugal Confirmed cc1=  .999196 cc2=  .867889 lx= 10.27181 if=  44 il= 101 5/2/2020   n=  57 now=   35306 end=      28906     25190     28655 U=    14.16 T=   72.9 p1= -18.1 p2=   122.1 ed=   106 5/7/2020    x1=  44. x2= 101. y1=  2.04 y2= -1.98     
GP: Confirmed Portugal 5/2/2020        101   35306    28906   25190    28655    15   106 5/7/2020  
AAA2     1 Portugal Confirmed cc1=  .999304 cc2=  .866851 lx= 10.27181 if=  45 il= 101 5/2/2020   n=  56 now=   35306 end=      28906     25190     28655 U=    14.11 T=   73.0 p1= -18.1 p2=   122.1 ed=   106 5/7/2020    x1=  45. x2= 101. y1=  1.98 y2= -1.98     
GP: Confirmed Portugal 5/2/2020        101   35306    28906   25190    28655    15   106 5/7/2020  
AAA2     1 Portugal Confirmed cc1=  .999412 cc2=  .865782 lx= 10.27181 if=  46 il= 101 5/2/2020   n=  55 now=   35306 end=      28906     25190     28655 U=    14.06 T=   73.1 p1= -18.1 p2=   122.1 ed=   106 5/7/2020    x1=  46. x2= 101. y1=  1.93 y2= -1.98     
GP: Confirmed Portugal 5/2/2020        101   35306    28906   25190    28655    15   106 5/7/2020  
AAA1     1 Portugal Confirmed cc1=  .999527 cc2=  .864688 lx= 10.26181 if=  47 il= 101 5/2/2020   n=  54 now=   35306 end=      28618     25190     28655 U=    13.55 T=   73.1 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  47. x2= 101. y1=  1.93 y2= -2.06 BEST
AAA2     1 Portugal Confirmed cc1=  .999531 cc2=  .864688 lx= 10.26481 if=  47 il= 101 5/2/2020   n=  54 now=   35306 end=      28618     25190     28655 U=    13.55 T=   73.1 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  47. x2= 101. y1=  1.93 y2= -2.06 BEST
GP: Confirmed Portugal 5/2/2020        101   35306    28618   25190    28655    15   105 5/6/2020  
AAA1     1 Portugal Confirmed cc1=  .999558 cc2=  .863476 lx= 10.26181 if=  48 il= 101 5/2/2020   n=  53 now=   35306 end=      28618     25190     28655 U=    13.46 T=   73.3 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  48. x2= 101. y1=  1.88 y2= -2.06 BEST
AAA2     1 Portugal Confirmed cc1=  .999559 cc2=  .863476 lx= 10.26281 if=  48 il= 101 5/2/2020   n=  53 now=   35306 end=      28618     25190     28655 U=    13.46 T=   73.3 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  48. x2= 101. y1=  1.88 y2= -2.06 BEST
GP: Confirmed Portugal 5/2/2020        101   35306    28618   25190    28655    15   105 5/6/2020  
AAA1     1 Portugal Confirmed cc1=  .999567 cc2=  .862206 lx= 10.26181 if=  49 il= 101 5/2/2020   n=  52 now=   35306 end=      28618     25190     28655 U=    13.40 T=   73.4 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  49. x2= 101. y1=  1.82 y2= -2.06 BEST
AAA2     1 Portugal Confirmed cc1=  .999567 cc2=  .862206 lx= 10.26081 if=  49 il= 101 5/2/2020   n=  52 now=   35306 end=      28618     25190     28655 U=    13.40 T=   73.4 p1= -18.9 p2=   123.4 ed=   105 5/6/2020    x1=  49. x2= 101. y1=  1.82 y2= -2.06 BEST
GP: Confirmed Portugal 5/2/2020        101   35306    28618   25190    28655    15   105 5/6/2020  
AAA1     1 Portugal Confirmed cc1=  .999563 cc2=  .860888 lx= 10.26181 if=  50 il= 101 5/2/2020   n=  51 now=   35306 end=      28618     25190     28655 U=    13.14 T=   73.9 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  50. x2= 101. y1=  1.82 y2= -2.06 BEST
AAA2     1 Portugal Confirmed cc1=  .999565 cc2=  .860888 lx= 10.25981 if=  50 il= 101 5/2/2020   n=  51 now=   35306 end=      28618     25190     28655 U=    13.14 T=   73.9 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  50. x2= 101. y1=  1.82 y2= -2.06 BEST
GP: Confirmed Portugal 5/2/2020        101   35306    28618   25190    28655    15   104 5/5/2020  
AAA1     1 Portugal Confirmed cc1=  .999540 cc2=  .859512 lx= 10.26181 if=  51 il= 101 5/2/2020   n=  50 now=   35306 end=      28618     25190     28655 U=    13.26 T=   73.7 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  51. x2= 101. y1=  1.71 y2= -2.06 BEST
AAA2     1 Portugal Confirmed cc1=  .999541 cc2=  .859512 lx= 10.25981 if=  51 il= 101 5/2/2020   n=  50 now=   35306 end=      28618     25190     28655 U=    13.26 T=   73.7 p1= -18.9 p2=   123.4 ed=   104 5/5/2020    x1=  51. x2= 101. y1=  1.71 y2= -2.06 BEST
