TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20749.00000        9.94025
TAB:  Romania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Romania Confirmed cc1=  .956983 cc2=  .668308 lx= 11.94025 if=  38 il=  49 3/11/2020  n=  11 now=   20749 end=     153315        45         0 U=    38.28 T=  129.2 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  38. x2=  49. y1=  2.38 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   219 8/28/2020 
AAA2     1 Romania Confirmed cc1=  .969568 cc2=  .668057 lx= 11.94025 if=  39 il=  49 3/11/2020  n=  10 now=   20749 end=     153315        45         0 U=    34.80 T=  121.9 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  39. x2=  49. y1=  2.38 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   204 8/13/2020 
AAA2     1 Romania Confirmed cc1=  .978407 cc2=  .662180 lx= 11.94025 if=  40 il=  49 3/11/2020  n=   9 now=   20749 end=     153315        45         0 U=    31.32 T=  114.6 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  40. x2=  49. y1=  2.38 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   188 7/28/2020 
AAA2     1 Romania Confirmed cc1=  .980911 cc2=  .647577 lx= 11.94025 if=  41 il=  49 3/11/2020  n=   8 now=   20749 end=     153315        45         0 U=    27.84 T=  107.3 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  41. x2=  49. y1=  2.38 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   173 7/13/2020 
AAA2     1 Romania Confirmed cc1=  .974314 cc2=  .620761 lx= 11.94025 if=  42 il=  49 3/11/2020  n=   7 now=   20749 end=     153315        45         0 U=    26.87 T=  105.3 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  42. x2=  49. y1=  2.36 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   168 7/8/2020  
AAA2     1 Romania Confirmed cc1=  .962812 cc2=  .584848 lx= 11.94025 if=  43 il=  49 3/11/2020  n=   6 now=   20749 end=     153315        45         0 U=    27.11 T=  105.8 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  43. x2=  49. y1=  2.32 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   169 7/9/2020  
AAA2     1 Romania Confirmed cc1=  .950271 cc2=  .542023 lx= 11.94025 if=  44 il=  49 3/11/2020  n=   5 now=   20749 end=     153315        45         0 U=    27.69 T=  107.0 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  44. x2=  49. y1=  2.28 y2=  2.10     
GP: Confirmed Romania 3/11/2020        49   20749    -          45        0     0   172 7/12/2020 
AAA2     1 Romania Confirmed cc1=  .966825 cc2=  .716825 lx= 11.94025 if=  35 il=  50 3/12/2020  n=  15 now=   20749 end=     153315        49         0 U=    38.03 T=  129.3 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  35. x2=  50. y1=  2.48 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   219 8/28/2020 
AAA2     1 Romania Confirmed cc1=  .961479 cc2=  .703280 lx= 11.94025 if=  36 il=  50 3/12/2020  n=  14 now=   20749 end=     153315        49         0 U=    35.49 T=  124.0 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  36. x2=  50. y1=  2.48 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   207 8/16/2020 
AAA2     1 Romania Confirmed cc1=  .952423 cc2=  .685162 lx= 11.94025 if=  37 il=  50 3/12/2020  n=  13 now=   20749 end=     153315        49         0 U=    43.64 T=  141.0 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  37. x2=  50. y1=  2.38 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   243 9/21/2020 
AAA2     1 Romania Confirmed cc1=  .965220 cc2=  .687870 lx= 11.94025 if=  38 il=  50 3/12/2020  n=  12 now=   20749 end=     153315        49         0 U=    40.28 T=  134.0 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  38. x2=  50. y1=  2.38 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   229 9/7/2020  
AAA2     1 Romania Confirmed cc1=  .976063 cc2=  .687388 lx= 11.94025 if=  39 il=  50 3/12/2020  n=  11 now=   20749 end=     153315        49         0 U=    36.92 T=  127.0 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  39. x2=  50. y1=  2.38 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   214 8/23/2020 
AAA2     1 Romania Confirmed cc1=  .983645 cc2=  .682134 lx= 11.94025 if=  40 il=  50 3/12/2020  n=  10 now=   20749 end=     153315        49         0 U=    33.57 T=  120.0 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  40. x2=  50. y1=  2.38 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   199 8/8/2020  
AAA2     1 Romania Confirmed cc1=  .986142 cc2=  .669914 lx= 11.94025 if=  41 il=  50 3/12/2020  n=   9 now=   20749 end=     153315        49         0 U=    30.21 T=  113.0 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  41. x2=  50. y1=  2.38 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   184 7/24/2020 
AAA2     1 Romania Confirmed cc1=  .982081 cc2=  .648747 lx= 11.94025 if=  42 il=  50 3/12/2020  n=   8 now=   20749 end=     153315        49         0 U=    29.52 T=  111.6 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  42. x2=  50. y1=  2.36 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   181 7/21/2020 
AAA2     1 Romania Confirmed cc1=  .975237 cc2=  .621684 lx= 11.94025 if=  43 il=  50 3/12/2020  n=   7 now=   20749 end=     153315        49         0 U=    30.19 T=  113.0 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  43. x2=  50. y1=  2.32 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   184 7/24/2020 
AAA2     1 Romania Confirmed cc1=  .968225 cc2=  .590261 lx= 11.94025 if=  44 il=  50 3/12/2020  n=   6 now=   20749 end=     153315        49         0 U=    31.40 T=  115.5 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  44. x2=  50. y1=  2.28 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   189 7/29/2020 
AAA2     1 Romania Confirmed cc1=  .974884 cc2=  .566636 lx= 11.94025 if=  45 il=  50 3/12/2020  n=   5 now=   20749 end=     153315        49         0 U=    26.17 T=  104.6 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  45. x2=  50. y1=  2.28 y2=  2.09     
GP: Confirmed Romania 3/12/2020        50   20749    -          49        0     0   166 7/6/2020  
AAA2     1 Romania Confirmed cc1=  .965742 cc2=  .723207 lx= 11.94025 if=  35 il=  51 3/13/2020  n=  16 now=   20749 end=     153315        89         0 U=    33.94 T=  119.2 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  35. x2=  51. y1=  2.48 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   199 8/8/2020  
AAA2     1 Romania Confirmed cc1=  .961584 cc2=  .711584 lx= 11.94025 if=  36 il=  51 3/13/2020  n=  15 now=   20749 end=     153315        89         0 U=    31.81 T=  114.9 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  36. x2=  51. y1=  2.48 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   189 7/29/2020 
AAA2     1 Romania Confirmed cc1=  .953757 cc2=  .695558 lx= 11.94025 if=  37 il=  51 3/13/2020  n=  14 now=   20749 end=     153315        89         0 U=    37.34 T=  126.0 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  37. x2=  51. y1=  2.38 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   214 8/23/2020 
AAA2     1 Romania Confirmed cc1=  .965346 cc2=  .698085 lx= 11.94025 if=  38 il=  51 3/13/2020  n=  13 now=   20749 end=     153315        89         0 U=    34.67 T=  120.6 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  38. x2=  51. y1=  2.38 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   202 8/11/2020 
AAA2     1 Romania Confirmed cc1=  .975188 cc2=  .697838 lx= 11.94025 if=  39 il=  51 3/13/2020  n=  12 now=   20749 end=     153315        89         0 U=    32.00 T=  115.3 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  39. x2=  51. y1=  2.38 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   190 7/30/2020 
AAA2     1 Romania Confirmed cc1=  .982233 cc2=  .693558 lx= 11.94025 if=  40 il=  51 3/13/2020  n=  11 now=   20749 end=     153315        89         0 U=    29.34 T=  109.9 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  40. x2=  51. y1=  2.38 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   179 7/19/2020 
AAA2     1 Romania Confirmed cc1=  .985038 cc2=  .683526 lx= 11.94025 if=  41 il=  51 3/13/2020  n=  10 now=   20749 end=     153315        89         0 U=    26.67 T=  104.6 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  41. x2=  51. y1=  2.38 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   167 7/7/2020  
AAA2     1 Romania Confirmed cc1=  .982188 cc2=  .665960 lx= 11.94025 if=  42 il=  51 3/13/2020  n=   9 now=   20749 end=     153315        89         0 U=    25.86 T=  102.9 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  42. x2=  51. y1=  2.36 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   163 7/3/2020  
AAA2     1 Romania Confirmed cc1=  .977565 cc2=  .644231 lx= 11.94025 if=  43 il=  51 3/13/2020  n=   8 now=   20749 end=     153315        89         0 U=    25.90 T=  103.0 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  43. x2=  51. y1=  2.32 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   164 7/4/2020  
AAA2     1 Romania Confirmed cc1=  .974445 cc2=  .620892 lx= 11.94025 if=  44 il=  51 3/13/2020  n=   7 now=   20749 end=     153315        89         0 U=    26.11 T=  103.4 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  44. x2=  51. y1=  2.28 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   165 7/5/2020  
AAA2     1 Romania Confirmed cc1=  .981775 cc2=  .603810 lx= 11.94025 if=  45 il=  51 3/13/2020  n=   6 now=   20749 end=     153315        89         0 U=    22.38 T=   95.9 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  45. x2=  51. y1=  2.28 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   148 6/18/2020 
AAA2     1 Romania Confirmed cc1=  .973985 cc2=  .565736 lx= 11.94025 if=  46 il=  51 3/13/2020  n=   5 now=   20749 end=     153315        89         0 U=    23.34 T=   97.9 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  46. x2=  51. y1=  2.22 y2=  2.01     
GP: Confirmed Romania 3/13/2020        51   20749    -          89        0     0   152 6/22/2020 
AAA2     1 Romania Confirmed cc1=  .966602 cc2=  .730900 lx= 11.94025 if=  35 il=  52 3/14/2020  n=  17 now=   20749 end=     153315       123     15714 U=    32.95 T=  116.7 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  35. x2=  52. y1=  2.48 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   194 8/3/2020  
AAA2     1 Romania Confirmed cc1=  .963590 cc2=  .721055 lx= 11.94025 if=  36 il=  52 3/14/2020  n=  16 now=   20749 end=     153315       123     15714 U=    31.02 T=  112.9 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  36. x2=  52. y1=  2.48 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   186 7/26/2020 
AAA2     1 Romania Confirmed cc1=  .957310 cc2=  .707310 lx= 11.94025 if=  37 il=  52 3/14/2020  n=  15 now=   20749 end=     153315       123     15714 U=    35.77 T=  122.3 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  37. x2=  52. y1=  2.38 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   206 8/15/2020 
AAA2     1 Romania Confirmed cc1=  .967834 cc2=  .709635 lx= 11.94025 if=  38 il=  52 3/14/2020  n=  14 now=   20749 end=     153315       123     15714 U=    33.38 T=  117.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  38. x2=  52. y1=  2.38 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   196 8/5/2020  
AAA2     1 Romania Confirmed cc1=  .976780 cc2=  .709518 lx= 11.94025 if=  39 il=  52 3/14/2020  n=  13 now=   20749 end=     153315       123     15714 U=    31.00 T=  112.9 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  39. x2=  52. y1=  2.38 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   186 7/26/2020 
AAA2     1 Romania Confirmed cc1=  .983302 cc2=  .705952 lx= 11.94025 if=  40 il=  52 3/14/2020  n=  12 now=   20749 end=     153315       123     15714 U=    28.62 T=  108.2 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  40. x2=  52. y1=  2.38 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   175 7/15/2020 
AAA2     1 Romania Confirmed cc1=  .986284 cc2=  .697609 lx= 11.94025 if=  41 il=  52 3/14/2020  n=  11 now=   20749 end=     153315       123     15714 U=    26.23 T=  103.5 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  41. x2=  52. y1=  2.38 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   165 7/5/2020  
AAA2     1 Romania Confirmed cc1=  .984625 cc2=  .683114 lx= 11.94025 if=  42 il=  52 3/14/2020  n=  10 now=   20749 end=     153315       123     15714 U=    25.48 T=  102.0 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  42. x2=  52. y1=  2.36 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   162 7/2/2020  
AAA2     1 Romania Confirmed cc1=  .981893 cc2=  .665665 lx= 11.94025 if=  43 il=  52 3/14/2020  n=   9 now=   20749 end=     153315       123     15714 U=    25.48 T=  102.0 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  43. x2=  52. y1=  2.32 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   162 7/2/2020  
AAA2     1 Romania Confirmed cc1=  .980936 cc2=  .647603 lx= 11.94025 if=  44 il=  52 3/14/2020  n=   8 now=   20749 end=     153315       123     15714 U=    25.60 T=  102.3 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  44. x2=  52. y1=  2.28 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   162 7/2/2020  
AAA2     1 Romania Confirmed cc1=  .987466 cc2=  .633913 lx= 11.94025 if=  45 il=  52 3/14/2020  n=   7 now=   20749 end=     153315       123     15714 U=    22.40 T=   96.0 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  45. x2=  52. y1=  2.28 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   148 6/18/2020 
AAA2     1 Romania Confirmed cc1=  .983679 cc2=  .605714 lx= 11.94025 if=  46 il=  52 3/14/2020  n=   6 now=   20749 end=     153315       123     15714 U=    23.20 T=   97.6 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  46. x2=  52. y1=  2.22 y2=  1.96     
GP: Confirmed Romania 3/14/2020        52   20749    -         123    15714     1   152 6/22/2020 
AAA1     1 Romania Confirmed cc1=  .990561 cc2=  .582313 lx=  9.67025 if=  47 il=  52 3/14/2020  n=   5 now=   20749 end=      15839       123     15714 U=    13.89 T=   74.0 p1= -23.7 p2=   131.0 ed=   106 5/7/2020    x1=  47. x2=  52. y1=  1.94 y2=  1.58 BEST
