TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998144 cc2=  .840030 lx=  9.05151 if=  66 il= 105 5/6/2020   n=  39 now=    9059 end=       8531      7125      8199 U=    14.58 T=   80.0 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  66. x2= 105. y1=   .96 y2= -1.71     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8531    7125     8199    10   114 5/15/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998114 cc2=  .837986 lx=  9.06151 if=  67 il= 105 5/6/2020   n=  38 now=    9059 end=       8617      7125      8199 U=    14.92 T=   80.2 p1=  -4.9 p2=   105.1 ed=   115 5/16/2020   x1=  67. x2= 105. y1=   .89 y2= -1.66     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8617    7125     8199    10   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998082 cc2=  .835861 lx=  9.07151 if=  68 il= 105 5/6/2020   n=  37 now=    9059 end=       8703      7125      8199 U=    15.16 T=   80.6 p1=  -3.9 p2=   104.1 ed=   116 5/17/2020   x1=  68. x2= 105. y1=   .83 y2= -1.61     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8703    7125     8199    10   116 5/17/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998148 cc2=  .833749 lx=  9.08151 if=  69 il= 105 5/6/2020   n=  36 now=    9059 end=       8791      7125      8199 U=    15.47 T=   80.9 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1=  69. x2= 105. y1=   .77 y2= -1.56     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8791    7125     8199    10   117 5/18/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998308 cc2=  .831641 lx=  9.09151 if=  70 il= 105 5/6/2020   n=  35 now=    9059 end=       8879      7125      8199 U=    15.88 T=   81.0 p1=  -2.0 p2=   102.0 ed=   118 5/19/2020   x1=  70. x2= 105. y1=   .69 y2= -1.51     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8879    7125     8199    10   118 5/19/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998518 cc2=  .829487 lx=  9.11151 if=  71 il= 105 5/6/2020   n=  34 now=    9059 end=       9058      7125      8199 U=    16.49 T=   81.5 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1=  71. x2= 105. y1=   .64 y2= -1.43     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9058    7125     8199    10   120 5/21/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998967 cc2=  .827468 lx=  9.14151 if=  72 il= 105 5/6/2020   n=  33 now=    9059 end=       9334      7125      8199 U=    17.87 T=   81.6 p1=   3.0 p2=    97.1 ed=   123 5/24/2020   x1=  72. x2= 105. y1=   .54 y2= -1.31     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9334    7125     8199    10   123 5/24/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999168 cc2=  .825091 lx=  9.16151 if=  73 il= 105 5/6/2020   n=  32 now=    9059 end=       9523      7125      8199 U=    19.03 T=   81.5 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  73. x2= 105. y1=   .44 y2= -1.24     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9523    7125     8199    10   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999151 cc2=  .822374 lx=  9.17151 if=  74 il= 105 5/6/2020   n=  31 now=    9059 end=       9619      7125      8199 U=    19.38 T=   81.7 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1=  74. x2= 105. y1=   .40 y2= -1.20     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9619    7125     8199    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999162 cc2=  .819557 lx=  9.19151 if=  75 il= 105 5/6/2020   n=  30 now=    9059 end=       9813      7125      8199 U=    20.15 T=   82.1 p1=   8.3 p2=    92.3 ed=   129 5/30/2020   x1=  75. x2= 105. y1=   .35 y2= -1.14     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9813    7125     8199    10   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999181 cc2=  .816607 lx=  9.21151 if=  76 il= 105 5/6/2020   n=  29 now=    9059 end=      10011      7125      8199 U=    21.24 T=   82.1 p1=  10.5 p2=    90.5 ed=   132 6/2/2020    x1=  76. x2= 105. y1=   .29 y2= -1.08     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    10011    7125     8199    10   132 6/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999105 cc2=  .813410 lx=  9.21151 if=  77 il= 105 5/6/2020   n=  28 now=    9059 end=      10011      7125      8199 U=    21.46 T=   81.9 p1=  10.5 p2=    90.5 ed=   132 6/2/2020    x1=  77. x2= 105. y1=   .23 y2= -1.08     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    10011    7125     8199    10   132 6/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999006 cc2=  .810024 lx=  9.21151 if=  78 il= 105 5/6/2020   n=  27 now=    9059 end=      10011      7125      8199 U=    21.79 T=   81.5 p1=  10.5 p2=    90.5 ed=   132 6/2/2020    x1=  78. x2= 105. y1=   .16 y2= -1.08     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    10011    7125     8199    10   132 6/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998962 cc2=  .806512 lx=  9.20151 if=  79 il= 105 5/6/2020   n=  26 now=    9059 end=       9912      7125      8199 U=    21.45 T=   81.2 p1=   9.4 p2=    91.4 ed=   131 6/1/2020    x1=  79. x2= 105. y1=   .10 y2= -1.11     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9912    7125     8199    10   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998974 cc2=  .802858 lx=  9.18151 if=  80 il= 105 5/6/2020   n=  25 now=    9059 end=       9715      7125      8199 U=    20.51 T=   81.0 p1=   7.2 p2=    93.2 ed=   129 5/30/2020   x1=  80. x2= 105. y1=   .05 y2= -1.17     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9715    7125     8199    10   129 5/30/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998954 cc2=  .798954 lx=  9.16151 if=  81 il= 105 5/6/2020   n=  24 now=    9059 end=       9523      7125      8199 U=    19.62 T=   80.7 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  81. x2= 105. y1=  -.01 y2= -1.24     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9523    7125     8199    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998921 cc2=  .794797 lx=  9.15151 if=  82 il= 105 5/6/2020   n=  23 now=    9059 end=       9428      7125      8199 U=    18.60 T=   81.3 p1=   4.1 p2=    96.1 ed=   125 5/26/2020   x1=  82. x2= 105. y1=  -.04 y2= -1.27     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9428    7125     8199    10   125 5/26/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998811 cc2=  .790297 lx=  9.16151 if=  83 il= 105 5/6/2020   n=  22 now=    9059 end=       9523      7125      8199 U=    19.24 T=   81.2 p1=   5.1 p2=    95.1 ed=   126 5/27/2020   x1=  83. x2= 105. y1=  -.09 y2= -1.24     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9523    7125     8199    10   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998441 cc2=  .780223 lx=  9.16151 if=  85 il= 105 5/6/2020   n=  20 now=    9059 end=       9523      7125      8199 U=    19.68 T=   80.6 p1=   5.1 p2=    95.1 ed=   127 5/28/2020   x1=  85. x2= 105. y1=  -.22 y2= -1.24     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9523    7125     8199    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998323 cc2=  .774716 lx=  9.14151 if=  86 il= 105 5/6/2020   n=  19 now=    9059 end=       9334      7125      8199 U=    18.69 T=   80.5 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  86. x2= 105. y1=  -.29 y2= -1.31     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9334    7125     8199    10   124 5/25/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998170 cc2=  .768754 lx=  9.12151 if=  87 il= 105 5/6/2020   n=  18 now=    9059 end=       9150      7125      8199 U=    17.51 T=   80.7 p1=   1.0 p2=    99.0 ed=   122 5/23/2020   x1=  87. x2= 105. y1=  -.36 y2= -1.39     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9150    7125     8199    10   122 5/23/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997870 cc2=  .762167 lx=  9.12151 if=  88 il= 105 5/6/2020   n=  17 now=    9059 end=       9150      7125      8199 U=    17.07 T=   81.4 p1=   1.0 p2=    99.0 ed=   121 5/22/2020   x1=  88. x2= 105. y1=  -.39 y2= -1.39     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9150    7125     8199    10   121 5/22/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997632 cc2=  .755096 lx=  9.14151 if=  89 il= 105 5/6/2020   n=  16 now=    9059 end=       9334      7125      8199 U=    18.19 T=   81.2 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  89. x2= 105. y1=  -.43 y2= -1.31     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9334    7125     8199    10   124 5/25/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997279 cc2=  .747279 lx=  9.17151 if=  90 il= 105 5/6/2020   n=  15 now=    9059 end=       9619      7125      8199 U=    19.64 T=   81.4 p1=   6.2 p2=    94.2 ed=   127 5/28/2020   x1=  90. x2= 105. y1=  -.44 y2= -1.20     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     9619    7125     8199    10   127 5/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996960 cc2=  .738761 lx=  9.23151 if=  91 il= 105 5/6/2020   n=  14 now=    9059 end=      10213      7125      8199 U=    22.63 T=   81.9 p1=  12.7 p2=    88.7 ed=   135 6/5/2020    x1=  91. x2= 105. y1=  -.40 y2= -1.02     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    10213    7125     8199    10   135 6/5/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996826 cc2=  .729564 lx=  9.39151 if=  92 il= 105 5/6/2020   n=  13 now=    9059 end=      11986      7125      8199 U=    31.18 T=   84.6 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  92. x2= 105. y1=  -.24 y2=  -.65     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    11986    7125     8199    10   158 6/28/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .996005 cc2=  .707330 lx= 11.11151 if=  94 il= 105 5/6/2020   n=  11 now=    9059 end=      66937      7125      8199 U=   126.30 T=  206.9 p1= 638.9 p2=    13.5 ed=   504 6/9/2021    x1=  94. x2= 105. y1=   .89 y2=   .81     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    -        7125     8199    10   504 6/9/2021  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994876 cc2=  .693365 lx= 11.11151 if=  95 il= 105 5/6/2020   n=  10 now=    9059 end=      66937      7125      8199 U=   130.64 T=  210.4 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1=  95. x2= 105. y1=   .88 y2=   .81     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    -        7125     8199    10   518 6/23/2021 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995055 cc2=  .678827 lx=  9.24151 if=  96 il= 105 5/6/2020   n=   9 now=    9059 end=      10316      7125      8199 U=    24.07 T=   81.1 p1=  13.9 p2=    87.8 ed=   137 6/7/2020    x1=  96. x2= 105. y1=  -.62 y2=  -.99     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059    10316    7125     8199    10   137 6/7/2020  
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .994478 cc2=  .661145 lx=  9.02151 if=  97 il= 105 5/6/2020   n=   8 now=    9059 end=       8279      7125      8199 U=    11.72 T=   82.8 p1=  -8.6 p2=   109.4 ed=   110 5/11/2020   x1=  97. x2= 105. y1= -1.21 y2= -1.90 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .994479 cc2=  .661145 lx=  9.02451 if=  97 il= 105 5/6/2020   n=   8 now=    9059 end=       8279      7125      8199 U=    11.72 T=   82.8 p1=  -8.6 p2=   109.4 ed=   110 5/11/2020   x1=  97. x2= 105. y1= -1.21 y2= -1.90 BEST
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     8279    7125     8199    10   110 5/11/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .995840 cc2=  .642286 lx=  8.94151 if=  98 il= 105 5/6/2020   n=   7 now=    9059 end=       7642      7125      8199 U=     6.66 T=   87.3 p1= -15.6 p2=   118.5 ed=   103 5/4/2020    x1=  98. x2= 105. y1= -1.61 y2= -2.66     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     7642    7125     8199    10   103 5/4/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997762 cc2=  .619798 lx=  8.91151 if=  99 il= 105 5/6/2020   n=   6 now=    9059 end=       7416      7125      8199 U=     4.52 T=   90.5 p1= -18.1 p2=   122.2 ed=   101 5/2/2020    x1=  99. x2= 105. y1= -1.89 y2= -3.22     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     7416    7125     8199    10   101 5/2/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999420 cc2=  .591172 lx=  8.89151 if= 100 il= 105 5/6/2020   n=   5 now=    9059 end=       7270      7125      8199 U=     2.93 T=   93.6 p1= -19.7 p2=   124.6 ed=   100 5/1/2020    x1= 100. x2= 105. y1= -2.20 y2= -3.90     
GP: Confirmed US_New_Jersey_Ocean 5/6/2020        105    9059     7270    7125     8199    10   100 5/1/2020  
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997857 cc2=  .864226 lx=  8.99151 if=  51 il= 106 5/7/2020   n=  55 now=    9059 end=       8034      7209      8060 U=    12.45 T=   78.3 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  51. x2= 106. y1=  2.20 y2= -2.22 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997857 cc2=  .864226 lx=  8.99051 if=  51 il= 106 5/7/2020   n=  55 now=    9059 end=       8034      7209      8060 U=    12.45 T=   78.3 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  51. x2= 106. y1=  2.20 y2= -2.22 BEST
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8034    7209     8060     3   107 5/8/2020  
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997737 cc2=  .862898 lx=  8.99151 if=  52 il= 106 5/7/2020   n=  54 now=    9059 end=       8034      7209      8060 U=    12.22 T=   78.8 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  52. x2= 106. y1=  2.20 y2= -2.22 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997738 cc2=  .862898 lx=  8.99051 if=  52 il= 106 5/7/2020   n=  54 now=    9059 end=       8034      7209      8060 U=    12.22 T=   78.8 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  52. x2= 106. y1=  2.20 y2= -2.22 BEST
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8034    7209     8060     3   107 5/8/2020  
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .997651 cc2=  .861568 lx=  8.99151 if=  53 il= 106 5/7/2020   n=  53 now=    9059 end=       8034      7209      8060 U=    12.00 T=   79.3 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  53. x2= 106. y1=  2.20 y2= -2.22 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997651 cc2=  .861568 lx=  8.99251 if=  53 il= 106 5/7/2020   n=  53 now=    9059 end=       8034      7209      8060 U=    12.00 T=   79.3 p1= -11.3 p2=   112.8 ed=   107 5/8/2020    x1=  53. x2= 106. y1=  2.20 y2= -2.22 BEST
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8034    7209     8060     3   107 5/8/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997707 cc2=  .860347 lx=  9.00151 if=  54 il= 106 5/7/2020   n=  52 now=    9059 end=       8115      7209      8060 U=    12.38 T=   79.6 p1= -10.4 p2=   111.6 ed=   108 5/9/2020    x1=  54. x2= 106. y1=  2.07 y2= -2.13     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8115    7209     8060     3   108 5/9/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997723 cc2=  .859048 lx=  9.00151 if=  55 il= 106 5/7/2020   n=  51 now=    9059 end=       8115      7209      8060 U=    12.25 T=   79.9 p1= -10.4 p2=   111.6 ed=   108 5/9/2020    x1=  55. x2= 106. y1=  2.03 y2= -2.13     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8115    7209     8060     3   108 5/9/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997891 cc2=  .857863 lx=  9.00151 if=  56 il= 106 5/7/2020   n=  50 now=    9059 end=       8115      7209      8060 U=    12.29 T=   79.8 p1= -10.4 p2=   111.6 ed=   108 5/9/2020    x1=  56. x2= 106. y1=  1.93 y2= -2.13     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8115    7209     8060     3   108 5/9/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998128 cc2=  .856707 lx=  9.01151 if=  57 il= 106 5/7/2020   n=  49 now=    9059 end=       8196      7209      8060 U=    13.03 T=   79.3 p1=  -9.5 p2=   110.5 ed=   110 5/11/2020   x1=  57. x2= 106. y1=  1.71 y2= -2.05     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8196    7209     8060     3   110 5/11/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998050 cc2=  .855192 lx=  9.01151 if=  58 il= 106 5/7/2020   n=  48 now=    9059 end=       8196      7209      8060 U=    13.02 T=   79.3 p1=  -9.5 p2=   110.5 ed=   110 5/11/2020   x1=  58. x2= 106. y1=  1.63 y2= -2.05     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8196    7209     8060     3   110 5/11/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997955 cc2=  .850513 lx=  9.02151 if=  61 il= 106 5/7/2020   n=  45 now=    9059 end=       8279      7209      8060 U=    13.33 T=   79.6 p1=  -8.6 p2=   109.4 ed=   111 5/12/2020   x1=  61. x2= 106. y1=  1.40 y2= -1.98     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8279    7209     8060     3   111 5/12/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .997934 cc2=  .848863 lx=  9.03151 if=  62 il= 106 5/7/2020   n=  44 now=    9059 end=       8362      7209      8060 U=    13.53 T=   80.2 p1=  -7.7 p2=   108.3 ed=   112 5/13/2020   x1=  62. x2= 106. y1=  1.35 y2= -1.91     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8362    7209     8060     3   112 5/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998006 cc2=  .847250 lx=  9.03151 if=  63 il= 106 5/7/2020   n=  43 now=    9059 end=       8362      7209      8060 U=    13.45 T=   80.3 p1=  -7.7 p2=   108.3 ed=   112 5/13/2020   x1=  63. x2= 106. y1=  1.29 y2= -1.91     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8362    7209     8060     3   112 5/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998270 cc2=  .845771 lx=  9.04151 if=  64 il= 106 5/7/2020   n=  42 now=    9059 end=       8446      7209      8060 U=    14.16 T=   79.9 p1=  -6.8 p2=   107.3 ed=   113 5/14/2020   x1=  64. x2= 106. y1=  1.12 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8446    7209     8060     3   113 5/14/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998259 cc2=  .843955 lx=  9.05151 if=  65 il= 106 5/7/2020   n=  41 now=    9059 end=       8531      7209      8060 U=    14.46 T=   80.2 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  65. x2= 106. y1=  1.05 y2= -1.78     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8531    7209     8060     3   114 5/15/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998266 cc2=  .842092 lx=  9.06151 if=  66 il= 106 5/7/2020   n=  40 now=    9059 end=       8617      7209      8060 U=    14.88 T=   80.4 p1=  -4.9 p2=   105.1 ed=   115 5/16/2020   x1=  66. x2= 106. y1=   .97 y2= -1.72     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8617    7209     8060     3   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998244 cc2=  .840130 lx=  9.06151 if=  67 il= 106 5/7/2020   n=  39 now=    9059 end=       8617      7209      8060 U=    14.94 T=   80.3 p1=  -4.9 p2=   105.1 ed=   115 5/16/2020   x1=  67. x2= 106. y1=   .89 y2= -1.72     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8617    7209     8060     3   115 5/16/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998224 cc2=  .838096 lx=  9.07151 if=  68 il= 106 5/7/2020   n=  38 now=    9059 end=       8703      7209      8060 U=    15.19 T=   80.6 p1=  -3.9 p2=   104.1 ed=   116 5/17/2020   x1=  68. x2= 106. y1=   .83 y2= -1.67     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8703    7209     8060     3   116 5/17/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998290 cc2=  .836068 lx=  9.08151 if=  69 il= 106 5/7/2020   n=  37 now=    9059 end=       8791      7209      8060 U=    15.52 T=   80.9 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1=  69. x2= 106. y1=   .77 y2= -1.62     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8791    7209     8060     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998441 cc2=  .834042 lx=  9.09151 if=  70 il= 106 5/7/2020   n=  36 now=    9059 end=       8879      7209      8060 U=    15.94 T=   81.0 p1=  -2.0 p2=   102.0 ed=   118 5/19/2020   x1=  70. x2= 106. y1=   .69 y2= -1.57     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     8879    7209     8060     3   118 5/19/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998636 cc2=  .831969 lx=  9.11151 if=  71 il= 106 5/7/2020   n=  35 now=    9059 end=       9058      7209      8060 U=    16.57 T=   81.5 p1=    .0 p2=   100.0 ed=   120 5/21/2020   x1=  71. x2= 106. y1=   .64 y2= -1.48     
GP: Confirmed US_New_Jersey_Ocean 5/7/2020        106    9059     9058    7209     8060     3   120 5/21/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999040 cc2=  .830009 lx=  9.13151 if=  72 il= 106 5/7/2020   n=  34 now=    9059 end=       9242      7209      8060 U=    17.67 T=   81.4 p1=   2.0 p2=    98.0 ed=   123 5/24/2020   x1=  72. x2= 106. y1=   .53 y2= -1.39     
