TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Moldova Confirmed cc1=  .998400 cc2=  .815826 lx=  8.55284 if=  65 il=  94 4/25/2020  n=  29 now=   10025 end=       5181      3304      7222 U=    14.64 T=   82.3 p1= -48.3 p2=   193.5 ed=   116 5/17/2020   x1=  65. x2=  94. y1=  1.18 y2=  -.80     
GP: Confirmed Moldova 4/25/2020        94   10025     5181    3304     7222     6   116 5/17/2020 
AAA2     1 Moldova Confirmed cc1=  .998314 cc2=  .812619 lx=  8.53284 if=  66 il=  94 4/25/2020  n=  28 now=   10025 end=       5078      3304      7222 U=    14.20 T=   82.0 p1= -49.3 p2=   197.4 ed=   115 5/16/2020   x1=  66. x2=  94. y1=  1.13 y2=  -.84     
GP: Confirmed Moldova 4/25/2020        94   10025     5078    3304     7222     6   115 5/16/2020 
AAA2     1 Moldova Confirmed cc1=  .998167 cc2=  .809185 lx=  8.53284 if=  67 il=  94 4/25/2020  n=  27 now=   10025 end=       5078      3304      7222 U=    13.99 T=   82.2 p1= -49.3 p2=   197.4 ed=   115 5/16/2020   x1=  67. x2=  94. y1=  1.09 y2=  -.84     
GP: Confirmed Moldova 4/25/2020        94   10025     5078    3304     7222     6   115 5/16/2020 
AAA2     1 Moldova Confirmed cc1=  .997956 cc2=  .805506 lx=  8.52284 if=  68 il=  94 4/25/2020  n=  26 now=   10025 end=       5028      3304      7222 U=    13.64 T=   82.2 p1= -49.8 p2=   199.4 ed=   114 5/15/2020   x1=  68. x2=  94. y1=  1.04 y2=  -.87     
GP: Confirmed Moldova 4/25/2020        94   10025     5028    3304     7222     6   114 5/15/2020 
AAA2     1 Moldova Confirmed cc1=  .997754 cc2=  .801638 lx=  8.54284 if=  69 il=  94 4/25/2020  n=  25 now=   10025 end=       5129      3304      7222 U=    13.85 T=   82.6 p1= -48.8 p2=   195.5 ed=   115 5/16/2020   x1=  69. x2=  94. y1=   .98 y2=  -.82     
GP: Confirmed Moldova 4/25/2020        94   10025     5129    3304     7222     6   115 5/16/2020 
AAA2     1 Moldova Confirmed cc1=  .997602 cc2=  .797602 lx=  8.56284 if=  70 il=  94 4/25/2020  n=  24 now=   10025 end=       5233      3304      7222 U=    14.13 T=   83.0 p1= -47.8 p2=   191.6 ed=   116 5/17/2020   x1=  70. x2=  94. y1=   .92 y2=  -.78     
GP: Confirmed Moldova 4/25/2020        94   10025     5233    3304     7222     6   116 5/17/2020 
AAA2     1 Moldova Confirmed cc1=  .997516 cc2=  .793392 lx=  8.59284 if=  71 il=  94 4/25/2020  n=  23 now=   10025 end=       5392      3304      7222 U=    14.60 T=   83.6 p1= -46.2 p2=   185.9 ed=   118 5/19/2020   x1=  71. x2=  94. y1=   .86 y2=  -.71     
GP: Confirmed Moldova 4/25/2020        94   10025     5392    3304     7222     6   118 5/19/2020 
AAA2     1 Moldova Confirmed cc1=  .997530 cc2=  .789016 lx=  8.63284 if=  72 il=  94 4/25/2020  n=  22 now=   10025 end=       5612      3304      7222 U=    15.21 T=   84.3 p1= -44.0 p2=   178.6 ed=   120 5/21/2020   x1=  72. x2=  94. y1=   .81 y2=  -.63     
GP: Confirmed Moldova 4/25/2020        94   10025     5612    3304     7222     6   120 5/21/2020 
AAA2     1 Moldova Confirmed cc1=  .997840 cc2=  .784639 lx=  8.72284 if=  73 il=  94 4/25/2020  n=  21 now=   10025 end=       6141      3304      7222 U=    17.21 T=   85.8 p1= -38.7 p2=   163.2 ed=   126 5/27/2020   x1=  73. x2=  94. y1=   .74 y2=  -.48     
GP: Confirmed Moldova 4/25/2020        94   10025     6141    3304     7222     6   126 5/27/2020 
AAA2     1 Moldova Confirmed cc1=  .997629 cc2=  .779411 lx=  8.76284 if=  74 il=  94 4/25/2020  n=  20 now=   10025 end=       6392      3304      7222 U=    18.03 T=   86.5 p1= -36.2 p2=   156.8 ed=   129 5/30/2020   x1=  74. x2=  94. y1=   .69 y2=  -.42     
GP: Confirmed Moldova 4/25/2020        94   10025     6392    3304     7222     6   129 5/30/2020 
AAA2     1 Moldova Confirmed cc1=  .997313 cc2=  .773706 lx=  8.79284 if=  75 il=  94 4/25/2020  n=  19 now=   10025 end=       6586      3304      7222 U=    18.56 T=   87.1 p1= -34.3 p2=   152.2 ed=   130 5/31/2020   x1=  75. x2=  94. y1=   .65 y2=  -.37     
GP: Confirmed Moldova 4/25/2020        94   10025     6586    3304     7222     6   130 5/31/2020 
AAA2     1 Moldova Confirmed cc1=  .996940 cc2=  .767525 lx=  8.82284 if=  76 il=  94 4/25/2020  n=  18 now=   10025 end=       6787      3304      7222 U=    18.96 T=   87.8 p1= -32.3 p2=   147.7 ed=   132 6/2/2020    x1=  76. x2=  94. y1=   .62 y2=  -.33     
GP: Confirmed Moldova 4/25/2020        94   10025     6787    3304     7222     6   132 6/2/2020  
AAA2     1 Moldova Confirmed cc1=  .995436 cc2=  .737237 lx=  9.44284 if=  80 il=  94 4/25/2020  n=  14 now=   10025 end=      12617      3304      7222 U=    31.48 T=  103.2 p1=  25.9 p2=    79.5 ed=   177 7/17/2020   x1=  80. x2=  94. y1=   .74 y2=   .29     
GP: Confirmed Moldova 4/25/2020        94   10025    12617    3304     7222     6   177 7/17/2020 
AAA2     1 Moldova Confirmed cc1=  .994420 cc2=  .727158 lx=  9.54284 if=  81 il=  94 4/25/2020  n=  13 now=   10025 end=      13944      3304      7222 U=    33.32 T=  106.1 p1=  39.1 p2=    71.9 ed=   184 7/24/2020   x1=  81. x2=  94. y1=   .75 y2=   .36     
GP: Confirmed Moldova 4/25/2020        94   10025    13944    3304     7222     6   184 7/24/2020 
AAA2     1 Moldova Confirmed cc1=  .995399 cc2=  .706724 lx= 11.21284 if=  83 il=  94 4/25/2020  n=  11 now=   10025 end=      74075      3304      7222 U=    69.23 T=  172.6 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  83. x2=  94. y1=  1.29 y2=  1.13     
GP: Confirmed Moldova 4/25/2020        94   10025    -        3304     7222     6   335 12/22/2020
AAA2     1 Moldova Confirmed cc1=  .994015 cc2=  .692503 lx= 11.21284 if=  84 il=  94 4/25/2020  n=  10 now=   10025 end=      74075      3304      7222 U=    69.97 T=  173.4 p1= 638.9 p2=    13.5 ed=   338 12/25/2020  x1=  84. x2=  94. y1=  1.28 y2=  1.13     
GP: Confirmed Moldova 4/25/2020        94   10025    -        3304     7222     6   338 12/25/2020
AAA2     1 Moldova Confirmed cc1=  .988962 cc2=  .610997 lx= 11.21284 if=  88 il=  94 4/25/2020  n=   6 now=   10025 end=      74075      3304      7222 U=    67.28 T=  170.3 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  88. x2=  94. y1=  1.22 y2=  1.13     
GP: Confirmed Moldova 4/25/2020        94   10025    -        3304     7222     6   329 12/16/2020
AAA2     1 Moldova Confirmed cc1=  .993938 cc2=  .585690 lx= 11.21284 if=  89 il=  94 4/25/2020  n=   5 now=   10025 end=      74075      3304      7222 U=    62.31 T=  164.7 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  89. x2=  94. y1=  1.21 y2=  1.13     
GP: Confirmed Moldova 4/25/2020        94   10025    -        3304     7222     6   311 11/28/2020
AAA2     1 Moldova Confirmed cc1=  .998597 cc2=  .857176 lx=  8.88284 if=  46 il=  95 4/26/2020  n=  49 now=   10025 end=       7207      3408      5370 U=    19.81 T=   89.3 p1= -28.1 p2=   139.1 ed=   136 6/6/2020    x1=  46. x2=  95. y1=  2.18 y2=  -.29     
GP: Confirmed Moldova 4/26/2020        95   10025     7207    3408     5370     7   136 6/6/2020  
AAA2     1 Moldova Confirmed cc1=  .998513 cc2=  .855656 lx=  8.88284 if=  47 il=  95 4/26/2020  n=  48 now=   10025 end=       7207      3408      5370 U=    19.41 T=   89.4 p1= -28.1 p2=   139.1 ed=   135 6/5/2020    x1=  47. x2=  95. y1=  2.18 y2=  -.29     
GP: Confirmed Moldova 4/26/2020        95   10025     7207    3408     5370     7   135 6/5/2020  
AAA2     1 Moldova Confirmed cc1=  .998450 cc2=  .854112 lx=  8.89284 if=  48 il=  95 4/26/2020  n=  47 now=   10025 end=       7279      3408      5370 U=    20.18 T=   89.4 p1= -27.4 p2=   137.7 ed=   137 6/7/2020    x1=  48. x2=  95. y1=  2.05 y2=  -.28     
GP: Confirmed Moldova 4/26/2020        95   10025     7279    3408     5370     7   137 6/7/2020  
AAA2     1 Moldova Confirmed cc1=  .998390 cc2=  .852525 lx=  8.88284 if=  49 il=  95 4/26/2020  n=  46 now=   10025 end=       7207      3408      5370 U=    19.65 T=   89.3 p1= -28.1 p2=   139.1 ed=   135 6/5/2020    x1=  49. x2=  95. y1=  2.05 y2=  -.29     
GP: Confirmed Moldova 4/26/2020        95   10025     7207    3408     5370     7   135 6/5/2020  
AAA2     1 Moldova Confirmed cc1=  .998283 cc2=  .850841 lx=  8.88284 if=  50 il=  95 4/26/2020  n=  45 now=   10025 end=       7207      3408      5370 U=    19.22 T=   89.4 p1= -28.1 p2=   139.1 ed=   134 6/4/2020    x1=  50. x2=  95. y1=  2.05 y2=  -.29     
GP: Confirmed Moldova 4/26/2020        95   10025     7207    3408     5370     7   134 6/4/2020  
AAA2     1 Moldova Confirmed cc1=  .998266 cc2=  .849195 lx=  8.92284 if=  51 il=  95 4/26/2020  n=  44 now=   10025 end=       7501      3408      5370 U=    19.99 T=   90.3 p1= -25.2 p2=   133.6 ed=   137 6/7/2020    x1=  51. x2=  95. y1=  1.96 y2=  -.24     
GP: Confirmed Moldova 4/26/2020        95   10025     7501    3408     5370     7   137 6/7/2020  
AAA2     1 Moldova Confirmed cc1=  .998167 cc2=  .847411 lx=  8.93284 if=  52 il=  95 4/26/2020  n=  43 now=   10025 end=       7576      3408      5370 U=    20.59 T=   90.4 p1= -24.4 p2=   132.3 ed=   138 6/8/2020    x1=  52. x2=  95. y1=  1.86 y2=  -.22     
GP: Confirmed Moldova 4/26/2020        95   10025     7576    3408     5370     7   138 6/8/2020  
AAA2     1 Moldova Confirmed cc1=  .998055 cc2=  .845557 lx=  8.92284 if=  53 il=  95 4/26/2020  n=  42 now=   10025 end=       7501      3408      5370 U=    21.08 T=   90.0 p1= -25.2 p2=   133.6 ed=   139 6/9/2020    x1=  53. x2=  95. y1=  1.76 y2=  -.24     
GP: Confirmed Moldova 4/26/2020        95   10025     7501    3408     5370     7   139 6/9/2020  
AAA2     1 Moldova Confirmed cc1=  .998182 cc2=  .843879 lx=  8.87284 if=  54 il=  95 4/26/2020  n=  41 now=   10025 end=       7135      3408      5370 U=    20.00 T=   88.9 p1= -28.8 p2=   140.5 ed=   136 6/6/2020    x1=  54. x2=  95. y1=  1.75 y2=  -.30     
GP: Confirmed Moldova 4/26/2020        95   10025     7135    3408     5370     7   136 6/6/2020  
AAA2     1 Moldova Confirmed cc1=  .998139 cc2=  .841965 lx=  8.85284 if=  55 il=  95 4/26/2020  n=  40 now=   10025 end=       6994      3408      5370 U=    19.74 T=   88.5 p1= -30.2 p2=   143.3 ed=   135 6/5/2020    x1=  55. x2=  95. y1=  1.70 y2=  -.33     
GP: Confirmed Moldova 4/26/2020        95   10025     6994    3408     5370     7   135 6/5/2020  
AAA2     1 Moldova Confirmed cc1=  .998116 cc2=  .840002 lx=  8.82284 if=  56 il=  95 4/26/2020  n=  39 now=   10025 end=       6787      3408      5370 U=    18.90 T=   88.0 p1= -32.3 p2=   147.7 ed=   132 6/2/2020    x1=  56. x2=  95. y1=  1.69 y2=  -.37     
GP: Confirmed Moldova 4/26/2020        95   10025     6787    3408     5370     7   132 6/2/2020  
AAA2     1 Moldova Confirmed cc1=  .997973 cc2=  .837845 lx=  8.81284 if=  57 il=  95 4/26/2020  n=  38 now=   10025 end=       6719      3408      5370 U=    19.19 T=   87.6 p1= -33.0 p2=   149.2 ed=   132 6/2/2020    x1=  57. x2=  95. y1=  1.59 y2=  -.39     
GP: Confirmed Moldova 4/26/2020        95   10025     6719    3408     5370     7   132 6/2/2020  
AAA2     1 Moldova Confirmed cc1=  .997952 cc2=  .835730 lx=  8.78284 if=  58 il=  95 4/26/2020  n=  37 now=   10025 end=       6521      3408      5370 U=    18.91 T=   86.8 p1= -35.0 p2=   153.7 ed=   131 6/1/2020    x1=  58. x2=  95. y1=  1.52 y2=  -.43     
GP: Confirmed Moldova 4/26/2020        95   10025     6521    3408     5370     7   131 6/1/2020  
AAA2     1 Moldova Confirmed cc1=  .998050 cc2=  .833651 lx=  8.74284 if=  59 il=  95 4/26/2020  n=  36 now=   10025 end=       6265      3408      5370 U=    18.29 T=   85.9 p1= -37.5 p2=   160.0 ed=   129 5/30/2020   x1=  59. x2=  95. y1=  1.47 y2=  -.50     
GP: Confirmed Moldova 4/26/2020        95   10025     6265    3408     5370     7   129 5/30/2020 
AAA2     1 Moldova Confirmed cc1=  .998178 cc2=  .831512 lx=  8.71284 if=  60 il=  95 4/26/2020  n=  35 now=   10025 end=       6080      3408      5370 U=    17.73 T=   85.3 p1= -39.4 p2=   164.9 ed=   127 5/28/2020   x1=  60. x2=  95. y1=  1.43 y2=  -.55     
GP: Confirmed Moldova 4/26/2020        95   10025     6080    3408     5370     7   127 5/28/2020 
AAA2     1 Moldova Confirmed cc1=  .998293 cc2=  .829262 lx=  8.68284 if=  61 il=  95 4/26/2020  n=  34 now=   10025 end=       5900      3408      5370 U=    17.14 T=   84.7 p1= -41.1 p2=   169.9 ed=   125 5/26/2020   x1=  61. x2=  95. y1=  1.38 y2=  -.60     
GP: Confirmed Moldova 4/26/2020        95   10025     5900    3408     5370     7   125 5/26/2020 
AAA2     1 Moldova Confirmed cc1=  .998368 cc2=  .826870 lx=  8.65284 if=  62 il=  95 4/26/2020  n=  33 now=   10025 end=       5726      3408      5370 U=    16.52 T=   84.2 p1= -42.9 p2=   175.1 ed=   123 5/24/2020   x1=  62. x2=  95. y1=  1.34 y2=  -.66     
GP: Confirmed Moldova 4/26/2020        95   10025     5726    3408     5370     7   123 5/24/2020 
AAA2     1 Moldova Confirmed cc1=  .998381 cc2=  .824303 lx=  8.63284 if=  63 il=  95 4/26/2020  n=  32 now=   10025 end=       5612      3408      5370 U=    16.13 T=   83.8 p1= -44.0 p2=   178.6 ed=   121 5/22/2020   x1=  63. x2=  95. y1=  1.29 y2=  -.70     
GP: Confirmed Moldova 4/26/2020        95   10025     5612    3408     5370     7   121 5/22/2020 
AAA1     1 Moldova Confirmed cc1=  .998380 cc2=  .821603 lx=  8.61284 if=  64 il=  95 4/26/2020  n=  31 now=   10025 end=       5501      3408      5370 U=    15.73 T=   83.4 p1= -45.1 p2=   182.2 ed=   120 5/21/2020   x1=  64. x2=  95. y1=  1.23 y2=  -.74 BEST
AAA2     1 Moldova Confirmed cc1=  .998380 cc2=  .821603 lx=  8.61284 if=  64 il=  95 4/26/2020  n=  31 now=   10025 end=       5501      3408      5370 U=    15.73 T=   83.4 p1= -45.1 p2=   182.2 ed=   120 5/21/2020   x1=  64. x2=  95. y1=  1.23 y2=  -.74 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5501    3408     5370     7   120 5/21/2020 
AAA1     1 Moldova Confirmed cc1=  .998363 cc2=  .818757 lx=  8.59284 if=  65 il=  95 4/26/2020  n=  30 now=   10025 end=       5392      3408      5370 U=    15.21 T=   83.2 p1= -46.2 p2=   185.9 ed=   119 5/20/2020   x1=  65. x2=  95. y1=  1.19 y2=  -.78 BEST
AAA2     1 Moldova Confirmed cc1=  .998363 cc2=  .818757 lx=  8.59584 if=  65 il=  95 4/26/2020  n=  30 now=   10025 end=       5392      3408      5370 U=    15.21 T=   83.2 p1= -46.2 p2=   185.9 ed=   119 5/20/2020   x1=  65. x2=  95. y1=  1.19 y2=  -.78 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5392    3408     5370     7   119 5/20/2020 
AAA1     1 Moldova Confirmed cc1=  .998252 cc2=  .815678 lx=  8.58284 if=  66 il=  95 4/26/2020  n=  29 now=   10025 end=       5339      3408      5370 U=    14.91 T=   83.1 p1= -46.7 p2=   187.8 ed=   118 5/19/2020   x1=  66. x2=  95. y1=  1.14 y2=  -.80 BEST
AAA2     1 Moldova Confirmed cc1=  .998252 cc2=  .815678 lx=  8.58384 if=  66 il=  95 4/26/2020  n=  29 now=   10025 end=       5339      3408      5370 U=    14.91 T=   83.1 p1= -46.7 p2=   187.8 ed=   118 5/19/2020   x1=  66. x2=  95. y1=  1.14 y2=  -.80 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5339    3408     5370     7   118 5/19/2020 
AAA1     1 Moldova Confirmed cc1=  .998087 cc2=  .812391 lx=  8.57284 if=  67 il=  95 4/26/2020  n=  28 now=   10025 end=       5286      3408      5370 U=    14.57 T=   83.0 p1= -47.3 p2=   189.7 ed=   117 5/18/2020   x1=  67. x2=  95. y1=  1.10 y2=  -.82 BEST
AAA2     1 Moldova Confirmed cc1=  .998087 cc2=  .812391 lx=  8.57784 if=  67 il=  95 4/26/2020  n=  28 now=   10025 end=       5286      3408      5370 U=    14.57 T=   83.0 p1= -47.3 p2=   189.7 ed=   117 5/18/2020   x1=  67. x2=  95. y1=  1.10 y2=  -.82 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5286    3408     5370     7   117 5/18/2020 
AAA1     1 Moldova Confirmed cc1=  .997874 cc2=  .808892 lx=  8.58284 if=  68 il=  95 4/26/2020  n=  27 now=   10025 end=       5339      3408      5370 U=    14.51 T=   83.4 p1= -46.7 p2=   187.8 ed=   117 5/18/2020   x1=  68. x2=  95. y1=  1.06 y2=  -.80 BEST
AAA2     1 Moldova Confirmed cc1=  .997875 cc2=  .808892 lx=  8.57784 if=  68 il=  95 4/26/2020  n=  27 now=   10025 end=       5339      3408      5370 U=    14.51 T=   83.4 p1= -46.7 p2=   187.8 ed=   117 5/18/2020   x1=  68. x2=  95. y1=  1.06 y2=  -.80 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5339    3408     5370     7   117 5/18/2020 
AAA1     1 Moldova Confirmed cc1=  .997690 cc2=  .805240 lx=  8.59284 if=  69 il=  95 4/26/2020  n=  26 now=   10025 end=       5392      3408      5370 U=    14.59 T=   83.6 p1= -46.2 p2=   185.9 ed=   118 5/19/2020   x1=  69. x2=  95. y1=  1.00 y2=  -.78 BEST
AAA2     1 Moldova Confirmed cc1=  .997691 cc2=  .805240 lx=  8.59084 if=  69 il=  95 4/26/2020  n=  26 now=   10025 end=       5392      3408      5370 U=    14.59 T=   83.6 p1= -46.2 p2=   185.9 ed=   118 5/19/2020   x1=  69. x2=  95. y1=  1.00 y2=  -.78 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5392    3408     5370     7   118 5/19/2020 
AAA1     1 Moldova Confirmed cc1=  .997567 cc2=  .801451 lx=  8.61284 if=  70 il=  95 4/26/2020  n=  25 now=   10025 end=       5501      3408      5370 U=    14.90 T=   84.0 p1= -45.1 p2=   182.2 ed=   119 5/20/2020   x1=  70. x2=  95. y1=   .94 y2=  -.74 BEST
AAA2     1 Moldova Confirmed cc1=  .997568 cc2=  .801451 lx=  8.61484 if=  70 il=  95 4/26/2020  n=  25 now=   10025 end=       5501      3408      5370 U=    14.90 T=   84.0 p1= -45.1 p2=   182.2 ed=   119 5/20/2020   x1=  70. x2=  95. y1=   .94 y2=  -.74 BEST
GP: Confirmed Moldova 4/26/2020        95   10025     5501    3408     5370     7   119 5/20/2020 
AAA2     1 Moldova Confirmed cc1=  .997519 cc2=  .797519 lx=  8.65284 if=  71 il=  95 4/26/2020  n=  24 now=   10025 end=       5726      3408      5370 U=    15.55 T=   84.8 p1= -42.9 p2=   175.1 ed=   121 5/22/2020   x1=  71. x2=  95. y1=   .89 y2=  -.66     
GP: Confirmed Moldova 4/26/2020        95   10025     5726    3408     5370     7   121 5/22/2020 
AAA2     1 Moldova Confirmed cc1=  .997576 cc2=  .793452 lx=  8.70284 if=  72 il=  95 4/26/2020  n=  23 now=   10025 end=       6019      3408      5370 U=    16.36 T=   85.8 p1= -40.0 p2=   166.6 ed=   124 5/25/2020   x1=  72. x2=  95. y1=   .84 y2=  -.56     
GP: Confirmed Moldova 4/26/2020        95   10025     6019    3408     5370     7   124 5/25/2020 
AAA2     1 Moldova Confirmed cc1=  .997925 cc2=  .789411 lx=  8.79284 if=  73 il=  95 4/26/2020  n=  22 now=   10025 end=       6586      3408      5370 U=    18.46 T=   87.3 p1= -34.3 p2=   152.2 ed=   130 5/31/2020   x1=  73. x2=  95. y1=   .77 y2=  -.42     
GP: Confirmed Moldova 4/26/2020        95   10025     6586    3408     5370     7   130 5/31/2020 
AAA2     1 Moldova Confirmed cc1=  .997763 cc2=  .784562 lx=  8.83284 if=  74 il=  95 4/26/2020  n=  21 now=   10025 end=       6855      3408      5370 U=    19.33 T=   88.1 p1= -31.6 p2=   146.2 ed=   133 6/3/2020    x1=  74. x2=  95. y1=   .73 y2=  -.36     
GP: Confirmed Moldova 4/26/2020        95   10025     6855    3408     5370     7   133 6/3/2020  
AAA2     1 Moldova Confirmed cc1=  .997502 cc2=  .779284 lx=  8.87284 if=  75 il=  95 4/26/2020  n=  20 now=   10025 end=       7135      3408      5370 U=    20.08 T=   88.9 p1= -28.8 p2=   140.5 ed=   136 6/6/2020    x1=  75. x2=  95. y1=   .69 y2=  -.30     
GP: Confirmed Moldova 4/26/2020        95   10025     7135    3408     5370     7   136 6/6/2020  
AAA2     1 Moldova Confirmed cc1=  .997201 cc2=  .773594 lx=  8.91284 if=  76 il=  95 4/26/2020  n=  19 now=   10025 end=       7426      3408      5370 U=    20.70 T=   89.8 p1= -25.9 p2=   135.0 ed=   138 6/8/2020    x1=  76. x2=  95. y1=   .67 y2=  -.25     
GP: Confirmed Moldova 4/26/2020        95   10025     7426    3408     5370     7   138 6/8/2020  
AAA2     1 Moldova Confirmed cc1=  .996172 cc2=  .746172 lx=  9.61284 if=  80 il=  95 4/26/2020  n=  15 now=   10025 end=      14955      3408      5370 U=    35.36 T=  108.8 p1=  49.2 p2=    67.0 ed=   192 8/1/2020    x1=  80. x2=  95. y1=   .82 y2=   .39     
GP: Confirmed Moldova 4/26/2020        95   10025    14955    3408     5370     7   192 8/1/2020  
AAA2     1 Moldova Confirmed cc1=  .995394 cc2=  .737196 lx=  9.75284 if=  81 il=  95 4/26/2020  n=  14 now=   10025 end=      17202      3408      5370 U=    38.14 T=  113.4 p1=  71.6 p2=    58.3 ed=   203 8/12/2020   x1=  81. x2=  95. y1=   .85 y2=   .48     
GP: Confirmed Moldova 4/26/2020        95   10025    17202    3408     5370     7   203 8/12/2020 
AAA2     1 Moldova Confirmed cc1=  .996210 cc2=  .718860 lx= 11.21284 if=  83 il=  95 4/26/2020  n=  12 now=   10025 end=      74075      3408      5370 U=    71.05 T=  174.9 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  83. x2=  95. y1=  1.29 y2=  1.12     
GP: Confirmed Moldova 4/26/2020        95   10025    -        3408     5370     7   342 12/29/2020
AAA2     1 Moldova Confirmed cc1=  .995180 cc2=  .706504 lx= 11.21284 if=  84 il=  95 4/26/2020  n=  11 now=   10025 end=      74075      3408      5370 U=    71.93 T=  175.9 p1= 638.9 p2=    13.5 ed=   345 1/1/2021    x1=  84. x2=  95. y1=  1.28 y2=  1.12     
