TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bolivia Confirmed cc1=  .995574 cc2=  .799458 lx=  7.59079 if=  61 il=  86 4/17/2020  n=  25 now=   14644 end=       1981       465      1893 U=    23.01 T=   94.5 p1= -86.5 p2=   739.2 ed=   148 6/18/2020   x1=  61. x2=  86. y1=  1.46 y2=   .37 BEST
GP: Confirmed Bolivia 4/17/2020        86   14644     1981     465     1893     7   148 6/18/2020 
AAA1     1 Bolivia Confirmed cc1=  .995027 cc2=  .795027 lx=  7.61179 if=  62 il=  86 4/17/2020  n=  24 now=   14644 end=       2021       465      1893 U=    22.63 T=   94.7 p1= -86.2 p2=   724.6 ed=   148 6/18/2020   x1=  62. x2=  86. y1=  1.45 y2=   .39 BEST
AAA2     1 Bolivia Confirmed cc1=  .995027 cc2=  .795027 lx=  7.60979 if=  62 il=  86 4/17/2020  n=  24 now=   14644 end=       2021       465      1893 U=    22.63 T=   94.7 p1= -86.2 p2=   724.6 ed=   148 6/18/2020   x1=  62. x2=  86. y1=  1.45 y2=   .39 BEST
GP: Confirmed Bolivia 4/17/2020        86   14644     2021     465     1893     7   148 6/18/2020 
AAA2     1 Bolivia Confirmed cc1=  .994740 cc2=  .790616 lx=  7.78179 if=  63 il=  86 4/17/2020  n=  23 now=   14644 end=       2396       465      1893 U=    23.77 T=   97.8 p1= -83.6 p2=   611.2 ed=   153 6/23/2020   x1=  63. x2=  86. y1=  1.46 y2=   .49     
GP: Confirmed Bolivia 4/17/2020        86   14644     2396     465     1893     7   153 6/23/2020 
AAA2     1 Bolivia Confirmed cc1=  .995873 cc2=  .787358 lx=  8.55179 if=  64 il=  86 4/17/2020  n=  22 now=   14644 end=       5175       465      1893 U=    32.02 T=  114.2 p1= -64.7 p2=   283.0 ed=   189 7/29/2020   x1=  64. x2=  86. y1=  1.57 y2=   .88     
GP: Confirmed Bolivia 4/17/2020        86   14644     5175     465     1893     7   189 7/29/2020 
AAA2     1 Bolivia Confirmed cc1=  .997423 cc2=  .784222 lx= 11.12179 if=  65 il=  86 4/17/2020  n=  21 now=   14644 end=      67628       465      1893 U=    61.39 T=  184.6 p1= 361.8 p2=    21.7 ed=   329 12/16/2020  x1=  65. x2=  86. y1=  1.95 y2=  1.61     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   329 12/16/2020
AAA2     1 Bolivia Confirmed cc1=  .997381 cc2=  .779163 lx= 11.59179 if=  66 il=  86 4/17/2020  n=  20 now=   14644 end=     108205       465      1893 U=    68.82 T=  202.7 p1= 638.9 p2=    13.5 ed=   365 1/21/2021   x1=  66. x2=  86. y1=  1.99 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   365 1/21/2021 
AAA2     1 Bolivia Confirmed cc1=  .996966 cc2=  .773360 lx= 11.59179 if=  67 il=  86 4/17/2020  n=  19 now=   14644 end=     108205       465      1893 U=    68.31 T=  201.8 p1= 638.9 p2=    13.5 ed=   363 1/19/2021   x1=  67. x2=  86. y1=  1.97 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   363 1/19/2021 
AAA2     1 Bolivia Confirmed cc1=  .996486 cc2=  .767070 lx= 11.59179 if=  68 il=  86 4/17/2020  n=  18 now=   14644 end=     108205       465      1893 U=    71.21 T=  206.7 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  68. x2=  86. y1=  1.95 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   374 1/30/2021 
AAA2     1 Bolivia Confirmed cc1=  .996264 cc2=  .760561 lx= 11.59179 if=  69 il=  86 4/17/2020  n=  17 now=   14644 end=     108205       465      1893 U=    71.22 T=  206.8 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  69. x2=  86. y1=  1.93 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   374 1/30/2021 
AAA2     1 Bolivia Confirmed cc1=  .996195 cc2=  .753659 lx= 11.59179 if=  70 il=  86 4/17/2020  n=  16 now=   14644 end=     108205       465      1893 U=    70.11 T=  204.9 p1= 638.9 p2=    13.5 ed=   370 1/26/2021   x1=  70. x2=  86. y1=  1.92 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   370 1/26/2021 
AAA2     1 Bolivia Confirmed cc1=  .995978 cc2=  .745978 lx=  9.80179 if=  71 il=  86 4/17/2020  n=  15 now=   14644 end=      18065       465      1893 U=    48.39 T=  148.8 p1=  23.4 p2=    81.1 ed=   262 10/10/2020  x1=  71. x2=  86. y1=  1.61 y2=  1.30     
GP: Confirmed Bolivia 4/17/2020        86   14644    18065     465     1893     7   262 10/10/2020
AAA2     1 Bolivia Confirmed cc1=  .995504 cc2=  .737305 lx=  8.90179 if=  72 il=  86 4/17/2020  n=  14 now=   14644 end=       7345       465      1893 U=    37.24 T=  123.8 p1= -49.8 p2=   199.4 ed=   211 8/20/2020   x1=  72. x2=  86. y1=  1.39 y2=  1.02     
GP: Confirmed Bolivia 4/17/2020        86   14644     7345     465     1893     7   211 8/20/2020 
AAA2     1 Bolivia Confirmed cc1=  .994633 cc2=  .727372 lx=  8.47179 if=  73 il=  86 4/17/2020  n=  13 now=   14644 end=       4778       465      1893 U=    31.13 T=  112.3 p1= -67.4 p2=   306.5 ed=   185 7/25/2020   x1=  73. x2=  86. y1=  1.26 y2=   .85     
GP: Confirmed Bolivia 4/17/2020        86   14644     4778     465     1893     7   185 7/25/2020 
AAA2     1 Bolivia Confirmed cc1=  .993478 cc2=  .716128 lx=  9.10179 if=  74 il=  86 4/17/2020  n=  12 now=   14644 end=       8971       465      1893 U=    38.40 T=  127.7 p1= -38.7 p2=   163.2 ed=   218 8/27/2020   x1=  74. x2=  86. y1=  1.40 y2=  1.09     
GP: Confirmed Bolivia 4/17/2020        86   14644     8971     465     1893     7   218 8/27/2020 
AAA2     1 Bolivia Confirmed cc1=  .992021 cc2=  .703346 lx= 10.97179 if=  75 il=  86 4/17/2020  n=  11 now=   14644 end=      58208       465      1893 U=    62.31 T=  184.1 p1= 297.5 p2=    25.2 ed=   331 12/18/2020  x1=  75. x2=  86. y1=  1.75 y2=  1.57     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   331 12/18/2020
AAA2     1 Bolivia Confirmed cc1=  .989818 cc2=  .688307 lx=  9.54179 if=  76 il=  86 4/17/2020  n=  10 now=   14644 end=      13929       465      1893 U=    43.70 T=  139.5 p1=  -4.9 p2=   105.1 ed=   242 9/20/2020   x1=  76. x2=  86. y1=  1.45 y2=  1.22     
GP: Confirmed Bolivia 4/17/2020        86   14644    13929     465     1893     7   242 9/20/2020 
AAA2     1 Bolivia Confirmed cc1=  .986591 cc2=  .670363 lx= 11.53179 if=  77 il=  86 4/17/2020  n=   9 now=   14644 end=     101903       465      1893 U=    65.42 T=  196.2 p1= 595.9 p2=    14.4 ed=   350 1/6/2021    x1=  77. x2=  86. y1=  1.82 y2=  1.68     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   350 1/6/2021  
AAA2     1 Bolivia Confirmed cc1=  .983830 cc2=  .650497 lx= 11.59179 if=  78 il=  86 4/17/2020  n=   8 now=   14644 end=     108205       465      1893 U=    80.95 T=  223.3 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1=  78. x2=  86. y1=  1.79 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   414 3/11/2021 
AAA2     1 Bolivia Confirmed cc1=  .993303 cc2=  .639749 lx= 11.59179 if=  79 il=  86 4/17/2020  n=   7 now=   14644 end=     108205       465      1893 U=    72.67 T=  209.2 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  79. x2=  86. y1=  1.79 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   380 2/5/2021  
AAA2     1 Bolivia Confirmed cc1=  .997559 cc2=  .619594 lx= 11.59179 if=  80 il=  86 4/17/2020  n=   6 now=   14644 end=     108205       465      1893 U=    65.21 T=  196.6 p1= 638.9 p2=    13.5 ed=   350 1/6/2021    x1=  80. x2=  86. y1=  1.79 y2=  1.70     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   350 1/6/2021  
AAA2     1 Bolivia Confirmed cc1=  .996352 cc2=  .588104 lx= 11.22179 if=  81 il=  86 4/17/2020  n=   5 now=   14644 end=      74741       465      1893 U=    60.42 T=  184.2 p1= 410.4 p2=    19.6 ed=   326 12/13/2020  x1=  81. x2=  86. y1=  1.71 y2=  1.63     
GP: Confirmed Bolivia 4/17/2020        86   14644    -         465     1893     7   326 12/13/2020
AAA1     1 Bolivia Confirmed cc1=  .996186 cc2=  .836058 lx=  7.80179 if=  49 il=  87 4/18/2020  n=  38 now=   14644 end=       2444       493      2434 U=    25.49 T=   99.0 p1= -83.3 p2=   599.2 ed=   159 6/29/2020   x1=  49. x2=  87. y1=  1.96 y2=   .47 BEST
AAA2     1 Bolivia Confirmed cc1=  .996186 cc2=  .836058 lx=  7.80379 if=  49 il=  87 4/18/2020  n=  38 now=   14644 end=       2444       493      2434 U=    25.49 T=   99.0 p1= -83.3 p2=   599.2 ed=   159 6/29/2020   x1=  49. x2=  87. y1=  1.96 y2=   .47 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2444     493     2434     8   159 6/29/2020 
AAA1     1 Bolivia Confirmed cc1=  .995909 cc2=  .833687 lx=  7.84179 if=  50 il=  87 4/18/2020  n=  37 now=   14644 end=       2544       493      2434 U=    25.15 T=   99.5 p1= -82.6 p2=   575.6 ed=   158 6/28/2020   x1=  50. x2=  87. y1=  1.97 y2=   .50 BEST
AAA2     1 Bolivia Confirmed cc1=  .995909 cc2=  .833687 lx=  7.84379 if=  50 il=  87 4/18/2020  n=  37 now=   14644 end=       2544       493      2434 U=    25.15 T=   99.5 p1= -82.6 p2=   575.6 ed=   158 6/28/2020   x1=  50. x2=  87. y1=  1.97 y2=   .50 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2544     493     2434     8   158 6/28/2020 
AAA2     1 Bolivia Confirmed cc1=  .995971 cc2=  .831572 lx=  8.04179 if=  51 il=  87 4/18/2020  n=  36 now=   14644 end=       3108       493      2434 U=    27.12 T=  103.6 p1= -78.8 p2=   471.2 ed=   167 7/7/2020    x1=  51. x2=  87. y1=  1.94 y2=   .61     
GP: Confirmed Bolivia 4/18/2020        87   14644     3108     493     2434     8   167 7/7/2020  
AAA2     1 Bolivia Confirmed cc1=  .996024 cc2=  .829358 lx=  8.30179 if=  52 il=  87 4/18/2020  n=  35 now=   14644 end=       4031       493      2434 U=    33.36 T=  111.8 p1= -72.5 p2=   363.3 ed=   190 7/30/2020   x1=  52. x2=  87. y1=  1.79 y2=   .74     
GP: Confirmed Bolivia 4/18/2020        87   14644     4031     493     2434     8   190 7/30/2020 
AAA2     1 Bolivia Confirmed cc1=  .996755 cc2=  .827725 lx=  8.08179 if=  53 il=  87 4/18/2020  n=  34 now=   14644 end=       3235       493      2434 U=    30.29 T=  106.1 p1= -77.9 p2=   452.7 ed=   177 7/17/2020   x1=  53. x2=  87. y1=  1.75 y2=   .63     
GP: Confirmed Bolivia 4/18/2020        87   14644     3235     493     2434     8   177 7/17/2020 
AAA2     1 Bolivia Confirmed cc1=  .997149 cc2=  .825650 lx=  7.91179 if=  54 il=  87 4/18/2020  n=  33 now=   14644 end=       2729       493      2434 U=    28.20 T=  102.2 p1= -81.4 p2=   536.6 ed=   168 7/8/2020    x1=  54. x2=  87. y1=  1.71 y2=   .54     
GP: Confirmed Bolivia 4/18/2020        87   14644     2729     493     2434     8   168 7/8/2020  
AAA1     1 Bolivia Confirmed cc1=  .997478 cc2=  .823401 lx=  7.78179 if=  55 il=  87 4/18/2020  n=  32 now=   14644 end=       2396       493      2434 U=    26.12 T=   99.0 p1= -83.6 p2=   611.2 ed=   160 6/30/2020   x1=  55. x2=  87. y1=  1.68 y2=   .46 BEST
AAA2     1 Bolivia Confirmed cc1=  .997478 cc2=  .823401 lx=  7.77779 if=  55 il=  87 4/18/2020  n=  32 now=   14644 end=       2396       493      2434 U=    26.12 T=   99.0 p1= -83.6 p2=   611.2 ed=   160 6/30/2020   x1=  55. x2=  87. y1=  1.68 y2=   .46 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2396     493     2434     8   160 6/30/2020 
AAA1     1 Bolivia Confirmed cc1=  .997472 cc2=  .820695 lx=  7.69179 if=  56 il=  87 4/18/2020  n=  31 now=   14644 end=       2190       493      2434 U=    24.79 T=   96.9 p1= -85.0 p2=   668.7 ed=   155 6/25/2020   x1=  56. x2=  87. y1=  1.65 y2=   .40 BEST
AAA2     1 Bolivia Confirmed cc1=  .997472 cc2=  .820695 lx=  7.68979 if=  56 il=  87 4/18/2020  n=  31 now=   14644 end=       2190       493      2434 U=    24.79 T=   96.9 p1= -85.0 p2=   668.7 ed=   155 6/25/2020   x1=  56. x2=  87. y1=  1.65 y2=   .40 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2190     493     2434     8   155 6/25/2020 
AAA2     1 Bolivia Confirmed cc1=  .997324 cc2=  .817719 lx=  7.63179 if=  57 il=  87 4/18/2020  n=  30 now=   14644 end=       2062       493      2434 U=    23.44 T=   95.4 p1= -85.9 p2=   710.2 ed=   150 6/20/2020   x1=  57. x2=  87. y1=  1.64 y2=   .36     
GP: Confirmed Bolivia 4/18/2020        87   14644     2062     493     2434     8   150 6/20/2020 
AAA2     1 Bolivia Confirmed cc1=  .997059 cc2=  .814484 lx=  7.65179 if=  58 il=  87 4/18/2020  n=  29 now=   14644 end=       2104       493      2434 U=    23.66 T=   95.8 p1= -85.6 p2=   696.0 ed=   151 6/21/2020   x1=  58. x2=  87. y1=  1.60 y2=   .37     
GP: Confirmed Bolivia 4/18/2020        87   14644     2104     493     2434     8   151 6/21/2020 
AAA1     1 Bolivia Confirmed cc1=  .996755 cc2=  .811060 lx=  7.68179 if=  59 il=  87 4/18/2020  n=  28 now=   14644 end=       2168       493      2434 U=    24.08 T=   96.5 p1= -85.2 p2=   675.5 ed=   153 6/23/2020   x1=  59. x2=  87. y1=  1.56 y2=   .39 BEST
AAA2     1 Bolivia Confirmed cc1=  .996755 cc2=  .811060 lx=  7.67879 if=  59 il=  87 4/18/2020  n=  28 now=   14644 end=       2168       493      2434 U=    24.08 T=   96.5 p1= -85.2 p2=   675.5 ed=   153 6/23/2020   x1=  59. x2=  87. y1=  1.56 y2=   .39 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2168     493     2434     8   153 6/23/2020 
AAA1     1 Bolivia Confirmed cc1=  .996395 cc2=  .807413 lx=  7.69179 if=  60 il=  87 4/18/2020  n=  27 now=   14644 end=       2190       493      2434 U=    24.38 T=   96.7 p1= -85.0 p2=   668.7 ed=   154 6/24/2020   x1=  60. x2=  87. y1=  1.51 y2=   .40 BEST
AAA2     1 Bolivia Confirmed cc1=  .996395 cc2=  .807413 lx=  7.68679 if=  60 il=  87 4/18/2020  n=  27 now=   14644 end=       2190       493      2434 U=    24.38 T=   96.7 p1= -85.0 p2=   668.7 ed=   154 6/24/2020   x1=  60. x2=  87. y1=  1.51 y2=   .40 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2190     493     2434     8   154 6/24/2020 
AAA2     1 Bolivia Confirmed cc1=  .995988 cc2=  .803538 lx=  7.66179 if=  61 il=  87 4/18/2020  n=  26 now=   14644 end=       2125       493      2434 U=    23.75 T=   96.0 p1= -85.5 p2=   689.1 ed=   152 6/22/2020   x1=  61. x2=  87. y1=  1.47 y2=   .38     
GP: Confirmed Bolivia 4/18/2020        87   14644     2125     493     2434     8   152 6/22/2020 
AAA1     1 Bolivia Confirmed cc1=  .995516 cc2=  .799400 lx=  7.69179 if=  62 il=  87 4/18/2020  n=  25 now=   14644 end=       2190       493      2434 U=    23.48 T=   96.4 p1= -85.0 p2=   668.7 ed=   151 6/21/2020   x1=  62. x2=  87. y1=  1.46 y2=   .40 BEST
AAA2     1 Bolivia Confirmed cc1=  .995516 cc2=  .799400 lx=  7.68879 if=  62 il=  87 4/18/2020  n=  25 now=   14644 end=       2190       493      2434 U=    23.48 T=   96.4 p1= -85.0 p2=   668.7 ed=   151 6/21/2020   x1=  62. x2=  87. y1=  1.46 y2=   .40 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2190     493     2434     8   151 6/21/2020 
AAA1     1 Bolivia Confirmed cc1=  .995301 cc2=  .795301 lx=  7.86179 if=  63 il=  87 4/18/2020  n=  24 now=   14644 end=       2596       493      2434 U=    24.66 T=   99.5 p1= -82.3 p2=   564.1 ed=   157 6/27/2020   x1=  63. x2=  87. y1=  1.48 y2=   .51 BEST
AAA2     1 Bolivia Confirmed cc1=  .995301 cc2=  .795301 lx=  7.86279 if=  63 il=  87 4/18/2020  n=  24 now=   14644 end=       2596       493      2434 U=    24.66 T=   99.5 p1= -82.3 p2=   564.1 ed=   157 6/27/2020   x1=  63. x2=  87. y1=  1.48 y2=   .51 BEST
GP: Confirmed Bolivia 4/18/2020        87   14644     2596     493     2434     8   157 6/27/2020 
AAA2     1 Bolivia Confirmed cc1=  .996365 cc2=  .792241 lx=  8.60179 if=  64 il=  87 4/18/2020  n=  23 now=   14644 end=       5441       493      2434 U=    32.81 T=  115.7 p1= -62.8 p2=   269.1 ed=   193 8/2/2020    x1=  64. x2=  87. y1=  1.58 y2=   .88     
GP: Confirmed Bolivia 4/18/2020        87   14644     5441     493     2434     8   193 8/2/2020  
AAA2     1 Bolivia Confirmed cc1=  .997721 cc2=  .789207 lx= 10.75179 if=  65 il=  87 4/18/2020  n=  22 now=   14644 end=      46713       493      2434 U=    58.23 T=  175.2 p1= 219.0 p2=    31.3 ed=   312 11/29/2020  x1=  65. x2=  87. y1=  1.89 y2=  1.52     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   312 11/29/2020
AAA2     1 Bolivia Confirmed cc1=  .997695 cc2=  .784494 lx= 11.59179 if=  66 il=  87 4/18/2020  n=  21 now=   14644 end=     108205       493      2434 U=    69.67 T=  204.4 p1= 638.9 p2=    13.5 ed=   368 1/24/2021   x1=  66. x2=  87. y1=  1.99 y2=  1.68     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   368 1/24/2021 
AAA2     1 Bolivia Confirmed cc1=  .997350 cc2=  .779132 lx= 11.59179 if=  67 il=  87 4/18/2020  n=  20 now=   14644 end=     108205       493      2434 U=    69.22 T=  203.6 p1= 638.9 p2=    13.5 ed=   366 1/22/2021   x1=  67. x2=  87. y1=  1.97 y2=  1.68     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   366 1/22/2021 
AAA2     1 Bolivia Confirmed cc1=  .996958 cc2=  .773352 lx= 11.59179 if=  68 il=  87 4/18/2020  n=  19 now=   14644 end=     108205       493      2434 U=    72.09 T=  208.5 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  68. x2=  87. y1=  1.95 y2=  1.68     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   378 2/3/2021  
AAA2     1 Bolivia Confirmed cc1=  .996767 cc2=  .767351 lx= 11.59179 if=  69 il=  87 4/18/2020  n=  18 now=   14644 end=     108205       493      2434 U=    72.15 T=  208.6 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  69. x2=  87. y1=  1.93 y2=  1.68     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   378 2/3/2021  
AAA2     1 Bolivia Confirmed cc1=  .996709 cc2=  .761007 lx= 10.58179 if=  70 il=  87 4/18/2020  n=  17 now=   14644 end=      39410       493      2434 U=    59.26 T=  174.6 p1= 169.1 p2=    37.2 ed=   314 12/1/2020   x1=  70. x2=  87. y1=  1.76 y2=  1.48     
GP: Confirmed Bolivia 4/18/2020        87   14644    39410     493     2434     8   314 12/1/2020 
AAA2     1 Bolivia Confirmed cc1=  .996594 cc2=  .754058 lx=  9.31179 if=  71 il=  87 4/18/2020  n=  16 now=   14644 end=      11067       493      2434 U=    43.37 T=  136.2 p1= -24.4 p2=   132.3 ed=   238 9/16/2020   x1=  71. x2=  87. y1=  1.50 y2=  1.14     
GP: Confirmed Bolivia 4/18/2020        87   14644    11067     493     2434     8   238 9/16/2020 
AAA2     1 Bolivia Confirmed cc1=  .996264 cc2=  .746264 lx=  8.65179 if=  72 il=  87 4/18/2020  n=  15 now=   14644 end=       5720       493      2434 U=    34.87 T=  118.3 p1= -60.9 p2=   256.0 ed=   200 8/9/2020    x1=  72. x2=  87. y1=  1.33 y2=   .90     
GP: Confirmed Bolivia 4/18/2020        87   14644     5720     493     2434     8   200 8/9/2020  
AAA2     1 Bolivia Confirmed cc1=  .995617 cc2=  .737418 lx=  8.31179 if=  73 il=  87 4/18/2020  n=  14 now=   14644 end=       4071       493      2434 U=    29.80 T=  109.3 p1= -72.2 p2=   359.7 ed=   179 7/19/2020   x1=  73. x2=  87. y1=  1.22 y2=   .75     
GP: Confirmed Bolivia 4/18/2020        87   14644     4071     493     2434     8   179 7/19/2020 
AAA2     1 Bolivia Confirmed cc1=  .994730 cc2=  .727468 lx=  8.72179 if=  74 il=  87 4/18/2020  n=  13 now=   14644 end=       6135       493      2434 U=    34.74 T=  119.1 p1= -58.1 p2=   238.7 ed=   201 8/10/2020   x1=  74. x2=  87. y1=  1.30 y2=   .92     
GP: Confirmed Bolivia 4/18/2020        87   14644     6135     493     2434     8   201 8/10/2020 
AAA2     1 Bolivia Confirmed cc1=  .993610 cc2=  .716260 lx=  9.65179 if=  75 il=  87 4/18/2020  n=  12 now=   14644 end=      15549       493      2434 U=    47.54 T=  145.9 p1=   6.2 p2=    94.2 ed=   258 10/6/2020   x1=  75. x2=  87. y1=  1.49 y2=  1.24     
GP: Confirmed Bolivia 4/18/2020        87   14644    15549     493     2434     8   258 10/6/2020 
AAA2     1 Bolivia Confirmed cc1=  .992060 cc2=  .703385 lx=  8.80179 if=  76 il=  87 4/18/2020  n=  11 now=   14644 end=       6646       493      2434 U=    35.90 T=  121.3 p1= -54.6 p2=   220.3 ed=   206 8/15/2020   x1=  76. x2=  87. y1=  1.26 y2=   .96     
GP: Confirmed Bolivia 4/18/2020        87   14644     6646     493     2434     8   206 8/15/2020 
AAA2     1 Bolivia Confirmed cc1=  .989756 cc2=  .688245 lx=  9.54179 if=  77 il=  87 4/18/2020  n=  10 now=   14644 end=      13929       493      2434 U=    43.96 T=  140.0 p1=  -4.9 p2=   105.1 ed=   243 9/21/2020   x1=  77. x2=  87. y1=  1.43 y2=  1.21     
GP: Confirmed Bolivia 4/18/2020        87   14644    13929     493     2434     8   243 9/21/2020 
AAA2     1 Bolivia Confirmed cc1=  .988180 cc2=  .671952 lx= 11.59179 if=  78 il=  87 4/18/2020  n=   9 now=   14644 end=     108205       493      2434 U=    82.11 T=  225.3 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  78. x2=  87. y1=  1.79 y2=  1.68     
GP: Confirmed Bolivia 4/18/2020        87   14644    -         493     2434     8   419 3/16/2021 
