TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .958633 cc2=  .669958 lx=  9.45008 if=  87 il=  98 4/29/2020  n=  11 now=    1720 end=      12709       802      3653 U=    35.50 T=  134.1 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  87. x2=  98. y1=  1.33 y2=  1.02     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   217 8/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .945904 cc2=  .644392 lx=  9.45008 if=  88 il=  98 4/29/2020  n=  10 now=    1720 end=      12709       802      3653 U=    40.76 T=  139.4 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  88. x2=  98. y1=  1.26 y2=  1.02     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720    -         802     3653     3   235 9/13/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .944374 cc2=  .628147 lx=  7.08008 if=  89 il=  98 4/29/2020  n=   9 now=    1720 end=       1188       802      3653 U=     8.83 T=   89.7 p1= -30.9 p2=   144.8 ed=   110 5/11/2020   x1=  89. x2=  98. y1=   .08 y2=  -.93     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720     1188     802     3653     3   110 5/11/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .951509 cc2=  .618176 lx=  6.90008 if=  90 il=  98 4/29/2020  n=   8 now=    1720 end=        992       802      3653 U=     5.83 T=   89.0 p1= -42.3 p2=   173.4 ed=   102 5/3/2020    x1=  90. x2=  98. y1=  -.17 y2= -1.55     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720      992     802     3653     3   102 5/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .965622 cc2=  .612068 lx=  6.85008 if=  91 il=  98 4/29/2020  n=   7 now=    1720 end=        943       802      3653 U=     4.43 T=   90.0 p1= -45.2 p2=   182.4 ed=   100 5/1/2020    x1=  91. x2=  98. y1=  -.23 y2= -1.81     
GP: Deaths    US_Massachusetts_Middlesex 4/29/2020        98    1720      943     802     3653     3   100 5/1/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996690 cc2=  .838576 lx=  8.07008 if=  60 il=  99 4/30/2020  n=  39 now=    1720 end=       3197       845      3209 U=    21.64 T=  105.2 p1=  85.9 p2=    53.8 ed=   156 6/26/2020   x1=  60. x2=  99. y1=  2.09 y2=   .29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996690 cc2=  .838576 lx=  8.06808 if=  60 il=  99 4/30/2020  n=  39 now=    1720 end=       3197       845      3209 U=    21.64 T=  105.2 p1=  85.9 p2=    53.8 ed=   156 6/26/2020   x1=  60. x2=  99. y1=  2.09 y2=   .29 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3197     845     3209     2   156 6/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996538 cc2=  .836410 lx=  8.03008 if=  61 il=  99 4/30/2020  n=  38 now=    1720 end=       3071       845      3209 U=    20.79 T=  104.3 p1=  78.5 p2=    56.0 ed=   153 6/23/2020   x1=  61. x2=  99. y1=  2.08 y2=   .26     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3071     845     3209     2   153 6/23/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996259 cc2=  .834037 lx=  8.02008 if=  62 il=  99 4/30/2020  n=  37 now=    1720 end=       3041       845      3209 U=    20.17 T=  104.0 p1=  76.8 p2=    56.6 ed=   151 6/21/2020   x1=  62. x2=  99. y1=  2.08 y2=   .25     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3041     845     3209     2   151 6/21/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996055 cc2=  .831656 lx=  8.08008 if=  63 il=  99 4/30/2020  n=  36 now=    1720 end=       3229       845      3209 U=    20.04 T=  104.9 p1=  87.7 p2=    53.3 ed=   152 6/22/2020   x1=  63. x2=  99. y1=  2.09 y2=   .29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996055 cc2=  .831656 lx=  8.07508 if=  63 il=  99 4/30/2020  n=  36 now=    1720 end=       3229       845      3209 U=    20.04 T=  104.9 p1=  87.7 p2=    53.3 ed=   152 6/22/2020   x1=  63. x2=  99. y1=  2.09 y2=   .29 BEST
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3229     845     3209     2   152 6/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996450 cc2=  .829783 lx=  8.27008 if=  64 il=  99 4/30/2020  n=  35 now=    1720 end=       3905       845      3209 U=    23.28 T=  108.9 p1= 127.0 p2=    44.0 ed=   163 7/3/2020    x1=  64. x2=  99. y1=  1.93 y2=   .43     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3905     845     3209     2   163 7/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996169 cc2=  .827139 lx=  8.24008 if=  65 il=  99 4/30/2020  n=  34 now=    1720 end=       3789       845      3209 U=    22.88 T=  108.3 p1= 120.3 p2=    45.4 ed=   162 7/2/2020    x1=  65. x2=  99. y1=  1.89 y2=   .41     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3789     845     3209     2   162 7/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995836 cc2=  .824337 lx=  8.22008 if=  66 il=  99 4/30/2020  n=  33 now=    1720 end=       3714       845      3209 U=    22.06 T=  107.7 p1= 115.9 p2=    46.3 ed=   159 6/29/2020   x1=  66. x2=  99. y1=  1.89 y2=   .39     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3714     845     3209     2   159 6/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995535 cc2=  .821458 lx=  8.28008 if=  67 il=  99 4/30/2020  n=  32 now=    1720 end=       3944       845      3209 U=    22.26 T=  108.6 p1= 129.3 p2=    43.6 ed=   161 7/1/2020    x1=  67. x2=  99. y1=  1.87 y2=   .43     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3944     845     3209     2   161 7/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995458 cc2=  .818682 lx=  8.46008 if=  68 il=  99 4/30/2020  n=  31 now=    1720 end=       4722       845      3209 U=    23.65 T=  111.8 p1= 174.5 p2=    36.4 ed=   167 7/7/2020    x1=  68. x2=  99. y1=  1.85 y2=   .54     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4722     845     3209     2   167 7/7/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995691 cc2=  .816085 lx=  8.81008 if=  69 il=  99 4/30/2020  n=  30 now=    1720 end=       6701       845      3209 U=    28.30 T=  119.6 p1= 289.6 p2=    25.7 ed=   186 7/26/2020   x1=  69. x2=  99. y1=  1.79 y2=   .73     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   186 7/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995246 cc2=  .812672 lx=  8.80008 if=  70 il=  99 4/30/2020  n=  29 now=    1720 end=       6634       845      3209 U=    28.00 T=  119.2 p1= 285.7 p2=    25.9 ed=   185 7/25/2020   x1=  70. x2=  99. y1=  1.76 y2=   .72     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   185 7/25/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994741 cc2=  .809045 lx=  8.83008 if=  71 il=  99 4/30/2020  n=  28 now=    1720 end=       6836       845      3209 U=    28.96 T=  120.4 p1= 297.4 p2=    25.2 ed=   188 7/28/2020   x1=  71. x2=  99. y1=  1.70 y2=   .74     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   188 7/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994240 cc2=  .805258 lx=  8.72008 if=  72 il=  99 4/30/2020  n=  27 now=    1720 end=       6124       845      3209 U=    28.65 T=  118.6 p1= 256.0 p2=    28.1 ed=   186 7/26/2020   x1=  72. x2=  99. y1=  1.63 y2=   .68     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   186 7/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994126 cc2=  .801676 lx=  8.50008 if=  73 il=  99 4/30/2020  n=  26 now=    1720 end=       4915       845      3209 U=    25.60 T=  113.5 p1= 185.8 p2=    35.0 ed=   173 7/13/2020   x1=  73. x2=  99. y1=  1.58 y2=   .57     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4915     845     3209     2   173 7/13/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993527 cc2=  .797411 lx=  8.40008 if=  74 il=  99 4/30/2020  n=  25 now=    1720 end=       4447       845      3209 U=    24.10 T=  111.2 p1= 158.5 p2=    38.7 ed=   168 7/8/2020    x1=  74. x2=  99. y1=  1.54 y2=   .51     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4447     845     3209     2   168 7/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992716 cc2=  .792716 lx=  8.40008 if=  75 il=  99 4/30/2020  n=  24 now=    1720 end=       4447       845      3209 U=    23.81 T=  111.1 p1= 158.5 p2=    38.7 ed=   167 7/7/2020    x1=  75. x2=  99. y1=  1.52 y2=   .51     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4447     845     3209     2   167 7/7/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .991805 cc2=  .787681 lx=  8.48008 if=  76 il=  99 4/30/2020  n=  23 now=    1720 end=       4817       845      3209 U=    25.70 T=  113.2 p1= 180.1 p2=    35.7 ed=   173 7/13/2020   x1=  76. x2=  99. y1=  1.45 y2=   .55     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4817     845     3209     2   173 7/13/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990975 cc2=  .782461 lx=  8.32008 if=  77 il=  99 4/30/2020  n=  22 now=    1720 end=       4105       845      3209 U=    24.10 T=  110.0 p1= 138.7 p2=    41.9 ed=   166 7/6/2020    x1=  77. x2=  99. y1=  1.37 y2=   .46     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4105     845     3209     2   166 7/6/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990165 cc2=  .776965 lx=  8.15008 if=  78 il=  99 4/30/2020  n=  21 now=    1720 end=       3463       845      3209 U=    21.38 T=  106.4 p1= 101.3 p2=    49.7 ed=   156 6/26/2020   x1=  78. x2=  99. y1=  1.33 y2=   .34     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3463     845     3209     2   156 6/26/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988684 cc2=  .770466 lx=  8.13008 if=  79 il=  99 4/30/2020  n=  20 now=    1720 end=       3395       845      3209 U=    20.17 T=  105.7 p1=  97.4 p2=    50.7 ed=   153 6/23/2020   x1=  79. x2=  99. y1=  1.32 y2=   .33     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3395     845     3209     2   153 6/23/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988060 cc2=  .764453 lx=  8.76008 if=  80 il=  99 4/30/2020  n=  19 now=    1720 end=       6374       845      3209 U=    29.59 T=  119.8 p1= 270.6 p2=    27.0 ed=   189 7/29/2020   x1=  80. x2=  99. y1=  1.35 y2=   .70     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   189 7/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .987069 cc2=  .757653 lx=  8.37008 if=  81 il=  99 4/30/2020  n=  18 now=    1720 end=       4315       845      3209 U=    24.84 T=  111.1 p1= 150.9 p2=    39.9 ed=   169 7/9/2020    x1=  81. x2=  99. y1=  1.21 y2=   .49     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     4315     845     3209     2   169 7/9/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .985714 cc2=  .750011 lx=  8.09008 if=  82 il=  99 4/30/2020  n=  17 now=    1720 end=       3261       845      3209 U=    20.57 T=  105.2 p1=  89.6 p2=    52.7 ed=   153 6/23/2020   x1=  82. x2=  99. y1=  1.13 y2=   .30     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3261     845     3209     2   153 6/23/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .982109 cc2=  .732109 lx=  9.45008 if=  84 il=  99 4/30/2020  n=  15 now=    1720 end=      12709       845      3209 U=    37.32 T=  136.2 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  84. x2=  99. y1=  1.40 y2=  1.00     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   224 9/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .978523 cc2=  .720324 lx=  9.29008 if=  85 il=  99 4/30/2020  n=  14 now=    1720 end=      10830       845      3209 U=    34.81 T=  131.6 p1= 529.7 p2=    15.9 ed=   213 8/22/2020   x1=  85. x2=  99. y1=  1.34 y2=   .94     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   213 8/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .966913 cc2=  .689563 lx=  9.10008 if=  87 il=  99 4/30/2020  n=  12 now=    1720 end=       8956       845      3209 U=    32.46 T=  126.9 p1= 420.7 p2=    19.2 ed=   203 8/12/2020   x1=  87. x2=  99. y1=  1.23 y2=   .86     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720    -         845     3209     2   203 8/12/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .957734 cc2=  .669059 lx=  8.28008 if=  88 il=  99 4/30/2020  n=  11 now=    1720 end=       3944       845      3209 U=    25.77 T=  110.1 p1= 129.3 p2=    43.6 ed=   170 7/10/2020   x1=  88. x2=  99. y1=   .86 y2=   .43     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     3944     845     3209     2   170 7/10/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .958554 cc2=  .657042 lx=  7.12008 if=  89 il=  99 4/30/2020  n=  10 now=    1720 end=       1236       845      3209 U=     9.20 T=   90.1 p1= -28.1 p2=   139.2 ed=   111 5/12/2020   x1=  89. x2=  99. y1=   .12 y2=  -.97     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     1236     845     3209     2   111 5/12/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .964509 cc2=  .648281 lx=  6.97008 if=  90 il=  99 4/30/2020  n=   9 now=    1720 end=       1064       845      3209 U=     6.55 T=   89.4 p1= -38.1 p2=   161.7 ed=   104 5/5/2020    x1=  90. x2=  99. y1=  -.09 y2= -1.47     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     1064     845     3209     2   104 5/5/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .975173 cc2=  .641839 lx=  6.91008 if=  91 il=  99 4/30/2020  n=   8 now=    1720 end=       1002       845      3209 U=     4.98 T=   90.2 p1= -41.7 p2=   171.7 ed=   101 5/2/2020    x1=  91. x2=  99. y1=  -.16 y2= -1.77     
GP: Deaths    US_Massachusetts_Middlesex 4/30/2020        99    1720     1002     845     3209     2   101 5/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996925 cc2=  .840752 lx=  8.06008 if=  60 il= 100 5/1/2020   n=  40 now=    1720 end=       3165       885      3018 U=    21.69 T=  105.3 p1=  84.0 p2=    54.3 ed=   156 6/26/2020   x1=  60. x2= 100. y1=  2.09 y2=   .24     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3165     885     3018     2   156 6/26/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996791 cc2=  .838677 lx=  8.02008 if=  61 il= 100 5/1/2020   n=  39 now=    1720 end=       3041       885      3018 U=    20.84 T=  104.4 p1=  76.8 p2=    56.6 ed=   153 6/23/2020   x1=  61. x2= 100. y1=  2.08 y2=   .21 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996791 cc2=  .838677 lx=  8.02308 if=  61 il= 100 5/1/2020   n=  39 now=    1720 end=       3041       885      3018 U=    20.84 T=  104.4 p1=  76.8 p2=    56.6 ed=   153 6/23/2020   x1=  61. x2= 100. y1=  2.08 y2=   .21 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3041     885     3018     2   153 6/23/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .996539 cc2=  .836411 lx=  8.02008 if=  62 il= 100 5/1/2020   n=  38 now=    1720 end=       3041       885      3018 U=    20.31 T=  104.3 p1=  76.8 p2=    56.6 ed=   152 6/22/2020   x1=  62. x2= 100. y1=  2.08 y2=   .21 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996539 cc2=  .836411 lx=  8.01708 if=  62 il= 100 5/1/2020   n=  38 now=    1720 end=       3041       885      3018 U=    20.31 T=  104.3 p1=  76.8 p2=    56.6 ed=   152 6/22/2020   x1=  62. x2= 100. y1=  2.08 y2=   .21 BEST
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3041     885     3018     2   152 6/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996357 cc2=  .834135 lx=  8.07008 if=  63 il= 100 5/1/2020   n=  37 now=    1720 end=       3197       885      3018 U=    20.13 T=  105.0 p1=  85.9 p2=    53.8 ed=   152 6/22/2020   x1=  63. x2= 100. y1=  2.09 y2=   .25     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3197     885     3018     2   152 6/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996716 cc2=  .832317 lx=  8.24008 if=  64 il= 100 5/1/2020   n=  36 now=    1720 end=       3789       885      3018 U=    23.22 T=  108.7 p1= 120.3 p2=    45.4 ed=   163 7/3/2020    x1=  64. x2= 100. y1=  1.92 y2=   .37     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3789     885     3018     2   163 7/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996467 cc2=  .829801 lx=  8.21008 if=  65 il= 100 5/1/2020   n=  35 now=    1720 end=       3677       885      3018 U=    22.83 T=  108.1 p1= 113.8 p2=    46.8 ed=   161 7/1/2020    x1=  65. x2= 100. y1=  1.89 y2=   .35     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3677     885     3018     2   161 7/1/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996171 cc2=  .827140 lx=  8.19008 if=  66 il= 100 5/1/2020   n=  34 now=    1720 end=       3605       885      3018 U=    22.01 T=  107.5 p1= 109.6 p2=    47.7 ed=   159 6/29/2020   x1=  66. x2= 100. y1=  1.88 y2=   .34     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3605     885     3018     2   159 6/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995899 cc2=  .824401 lx=  8.25008 if=  67 il= 100 5/1/2020   n=  33 now=    1720 end=       3827       885      3018 U=    22.24 T=  108.5 p1= 122.5 p2=    44.9 ed=   160 6/30/2020   x1=  67. x2= 100. y1=  1.87 y2=   .38     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     3827     885     3018     2   160 6/30/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995821 cc2=  .821743 lx=  8.39008 if=  68 il= 100 5/1/2020   n=  32 now=    1720 end=       4403       885      3018 U=    23.37 T=  111.0 p1= 156.0 p2=    39.1 ed=   166 7/6/2020    x1=  68. x2= 100. y1=  1.84 y2=   .47     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720     4403     885     3018     2   166 7/6/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995995 cc2=  .819218 lx=  8.69008 if=  69 il= 100 5/1/2020   n=  31 now=    1720 end=       5943       885      3018 U=    27.59 T=  117.8 p1= 245.5 p2=    28.9 ed=   182 7/22/2020   x1=  69. x2= 100. y1=  1.77 y2=   .64     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720    -         885     3018     2   182 7/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995598 cc2=  .815993 lx=  8.66008 if=  70 il= 100 5/1/2020   n=  30 now=    1720 end=       5767       885      3018 U=    27.13 T=  117.0 p1= 235.3 p2=    29.8 ed=   181 7/21/2020   x1=  70. x2= 100. y1=  1.73 y2=   .63     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720    -         885     3018     2   181 7/21/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995144 cc2=  .812569 lx=  8.68008 if=  71 il= 100 5/1/2020   n=  29 now=    1720 end=       5884       885      3018 U=    27.95 T=  117.9 p1= 242.1 p2=    29.2 ed=   183 7/23/2020   x1=  71. x2= 100. y1=  1.68 y2=   .64     
GP: Deaths    US_Massachusetts_Middlesex 5/1/2020        100    1720    -         885     3018     2   183 7/23/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994715 cc2=  .809020 lx=  8.57008 if=  72 il= 100 5/1/2020   n=  28 now=    1720 end=       5271       885      3018 U=    27.54 T=  115.9 p1= 206.5 p2=    32.6 ed=   180 7/20/2020   x1=  72. x2= 100. y1=  1.60 y2=   .58     
