TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bangladesh Confirmed cc1=  .999310 cc2=  .834911 lx= 10.30990 if=  71 il= 107 5/8/2020   n=  36 now=   71675 end=      30028     13134     27804 U=    17.75 T=  103.6 p1= -58.1 p2=   238.7 ed=   145 6/15/2020   x1=  71. x2= 107. y1=  1.84 y2=  -.19     
GP: Confirmed Bangladesh 5/8/2020        107   71675    30028   13134    27804     6   145 6/15/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999481 cc2=  .832815 lx= 10.26990 if=  72 il= 107 5/8/2020   n=  35 now=   71675 end=      28850     13134     27804 U=    17.01 T=  102.9 p1= -59.7 p2=   248.4 ed=   143 6/13/2020   x1=  72. x2= 107. y1=  1.82 y2=  -.24 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999481 cc2=  .832815 lx= 10.27390 if=  72 il= 107 5/8/2020   n=  35 now=   71675 end=      28850     13134     27804 U=    17.01 T=  102.9 p1= -59.7 p2=   248.4 ed=   143 6/13/2020   x1=  72. x2= 107. y1=  1.82 y2=  -.24 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28850   13134    27804     6   143 6/13/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999512 cc2=  .830482 lx= 10.24990 if=  73 il= 107 5/8/2020   n=  34 now=   71675 end=      28279     13134     27804 U=    16.53 T=  102.6 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  73. x2= 107. y1=  1.79 y2=  -.27 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999512 cc2=  .830482 lx= 10.25190 if=  73 il= 107 5/8/2020   n=  34 now=   71675 end=      28279     13134     27804 U=    16.53 T=  102.6 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  73. x2= 107. y1=  1.79 y2=  -.27 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28279   13134    27804     6   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999474 cc2=  .827976 lx= 10.24990 if=  74 il= 107 5/8/2020   n=  33 now=   71675 end=      28279     13134     27804 U=    16.35 T=  102.7 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  74. x2= 107. y1=  1.75 y2=  -.27 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999474 cc2=  .827976 lx= 10.24490 if=  74 il= 107 5/8/2020   n=  33 now=   71675 end=      28279     13134     27804 U=    16.35 T=  102.7 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  74. x2= 107. y1=  1.75 y2=  -.27 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28279   13134    27804     6   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999429 cc2=  .825351 lx= 10.24990 if=  75 il= 107 5/8/2020   n=  32 now=   71675 end=      28279     13134     27804 U=    16.34 T=  102.7 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  75. x2= 107. y1=  1.69 y2=  -.27 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999429 cc2=  .825351 lx= 10.24990 if=  75 il= 107 5/8/2020   n=  32 now=   71675 end=      28279     13134     27804 U=    16.34 T=  102.7 p1= -60.5 p2=   253.5 ed=   141 6/11/2020   x1=  75. x2= 107. y1=  1.69 y2=  -.27 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28279   13134    27804     6   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999379 cc2=  .822602 lx= 10.25990 if=  76 il= 107 5/8/2020   n=  31 now=   71675 end=      28563     13134     27804 U=    16.37 T=  102.9 p1= -60.1 p2=   250.9 ed=   141 6/11/2020   x1=  76. x2= 107. y1=  1.64 y2=  -.25 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999379 cc2=  .822602 lx= 10.25690 if=  76 il= 107 5/8/2020   n=  31 now=   71675 end=      28563     13134     27804 U=    16.37 T=  102.9 p1= -60.1 p2=   250.9 ed=   141 6/11/2020   x1=  76. x2= 107. y1=  1.64 y2=  -.25 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28563   13134    27804     6   141 6/11/2020 
AAA1     1 Bangladesh Confirmed cc1=  .999338 cc2=  .819733 lx= 10.26990 if=  77 il= 107 5/8/2020   n=  30 now=   71675 end=      28850     13134     27804 U=    16.43 T=  103.1 p1= -59.7 p2=   248.4 ed=   141 6/11/2020   x1=  77. x2= 107. y1=  1.59 y2=  -.24 BEST
AAA2     1 Bangladesh Confirmed cc1=  .999338 cc2=  .819733 lx= 10.27090 if=  77 il= 107 5/8/2020   n=  30 now=   71675 end=      28850     13134     27804 U=    16.43 T=  103.1 p1= -59.7 p2=   248.4 ed=   141 6/11/2020   x1=  77. x2= 107. y1=  1.59 y2=  -.24 BEST
GP: Confirmed Bangladesh 5/8/2020        107   71675    28850   13134    27804     6   141 6/11/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999317 cc2=  .816742 lx= 10.28990 if=  78 il= 107 5/8/2020   n=  29 now=   71675 end=      29433     13134     27804 U=    16.89 T=  103.4 p1= -58.9 p2=   243.5 ed=   143 6/13/2020   x1=  78. x2= 107. y1=  1.50 y2=  -.21     
GP: Confirmed Bangladesh 5/8/2020        107   71675    29433   13134    27804     6   143 6/13/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999243 cc2=  .813548 lx= 10.28990 if=  79 il= 107 5/8/2020   n=  28 now=   71675 end=      29433     13134     27804 U=    16.88 T=  103.4 p1= -58.9 p2=   243.5 ed=   143 6/13/2020   x1=  79. x2= 107. y1=  1.44 y2=  -.21     
GP: Confirmed Bangladesh 5/8/2020        107   71675    29433   13134    27804     6   143 6/13/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999159 cc2=  .810177 lx= 10.29990 if=  80 il= 107 5/8/2020   n=  27 now=   71675 end=      29729     13134     27804 U=    16.68 T=  103.6 p1= -58.5 p2=   241.1 ed=   142 6/12/2020   x1=  80. x2= 107. y1=  1.42 y2=  -.20     
GP: Confirmed Bangladesh 5/8/2020        107   71675    29729   13134    27804     6   142 6/12/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999160 cc2=  .806710 lx= 10.32990 if=  81 il= 107 5/8/2020   n=  26 now=   71675 end=      30634     13134     27804 U=    17.03 T=  104.2 p1= -57.3 p2=   234.0 ed=   144 6/14/2020   x1=  81. x2= 107. y1=  1.36 y2=  -.17     
GP: Confirmed Bangladesh 5/8/2020        107   71675    30634   13134    27804     6   144 6/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999195 cc2=  .803079 lx= 10.37990 if=  82 il= 107 5/8/2020   n=  25 now=   71675 end=      32205     13134     27804 U=    17.67 T=  105.1 p1= -55.1 p2=   222.6 ed=   146 6/16/2020   x1=  82. x2= 107. y1=  1.31 y2=  -.11     
GP: Confirmed Bangladesh 5/8/2020        107   71675    32205   13134    27804     6   146 6/16/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999227 cc2=  .799227 lx= 10.43990 if=  83 il= 107 5/8/2020   n=  24 now=   71675 end=      34197     13134     27804 U=    18.43 T=  106.2 p1= -52.3 p2=   209.6 ed=   149 6/19/2020   x1=  83. x2= 107. y1=  1.26 y2=  -.04     
GP: Confirmed Bangladesh 5/8/2020        107   71675    34197   13134    27804     6   149 6/19/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999268 cc2=  .795144 lx= 10.49990 if=  84 il= 107 5/8/2020   n=  23 now=   71675 end=      36311     13134     27804 U=    19.13 T=  107.3 p1= -49.3 p2=   197.4 ed=   152 6/22/2020   x1=  84. x2= 107. y1=  1.22 y2=   .02     
GP: Confirmed Bangladesh 5/8/2020        107   71675    36311   13134    27804     6   152 6/22/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999394 cc2=  .790879 lx= 10.59990 if=  85 il= 107 5/8/2020   n=  22 now=   71675 end=      40130     13134     27804 U=    20.66 T=  109.3 p1= -44.0 p2=   178.6 ed=   158 6/28/2020   x1=  85. x2= 107. y1=  1.18 y2=   .11     
GP: Confirmed Bangladesh 5/8/2020        107   71675    40130   13134    27804     6   158 6/28/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999371 cc2=  .786170 lx= 10.65990 if=  86 il= 107 5/8/2020   n=  21 now=   71675 end=      42612     13134     27804 U=    21.38 T=  110.5 p1= -40.5 p2=   168.2 ed=   160 6/30/2020   x1=  86. x2= 107. y1=  1.15 y2=   .16     
GP: Confirmed Bangladesh 5/8/2020        107   71675    42612   13134    27804     6   160 6/30/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999389 cc2=  .781171 lx= 10.75990 if=  87 il= 107 5/8/2020   n=  20 now=   71675 end=      47093     13134     27804 U=    22.64 T=  112.5 p1= -34.3 p2=   152.2 ed=   165 7/5/2020    x1=  87. x2= 107. y1=  1.13 y2=   .24     
GP: Confirmed Bangladesh 5/8/2020        107   71675    47093   13134    27804     6   165 7/5/2020  
AAA2     1 Bangladesh Confirmed cc1=  .999461 cc2=  .775854 lx= 10.89990 if=  88 il= 107 5/8/2020   n=  19 now=   71675 end=      54170     13134     27804 U=    24.33 T=  115.5 p1= -24.4 p2=   132.3 ed=   172 7/12/2020   x1=  88. x2= 107. y1=  1.13 y2=   .35     
GP: Confirmed Bangladesh 5/8/2020        107   71675    54170   13134    27804     6   172 7/12/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999756 cc2=  .770340 lx= 11.22990 if=  89 il= 107 5/8/2020   n=  18 now=   71675 end=      75349     13134     27804 U=    29.13 T=  123.2 p1=   5.1 p2=    95.1 ed=   191 7/31/2020   x1=  89. x2= 107. y1=  1.18 y2=   .56     
GP: Confirmed Bangladesh 5/8/2020        107   71675    75349   13134    27804     6   191 7/31/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999816 cc2=  .764114 lx= 11.45990 if=  90 il= 107 5/8/2020   n=  17 now=   71675 end=      94835     13134     27804 U=    32.53 T=  129.2 p1=  32.3 p2=    75.6 ed=   205 8/14/2020   x1=  90. x2= 107. y1=  1.20 y2=   .68     
GP: Confirmed Bangladesh 5/8/2020        107   71675    94835   13134    27804     6   205 8/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999800 cc2=  .757264 lx= 11.56990 if=  91 il= 107 5/8/2020   n=  16 now=   71675 end=     105862     13134     27804 U=    34.14 T=  132.1 p1=  47.7 p2=    67.7 ed=   212 8/21/2020   x1=  91. x2= 107. y1=  1.20 y2=   .74     
GP: Confirmed Bangladesh 5/8/2020        107   71675   105862   13134    27804     6   212 8/21/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999768 cc2=  .749768 lx= 11.66990 if=  92 il= 107 5/8/2020   n=  15 now=   71675 end=     116996     13134     27804 U=    35.66 T=  134.9 p1=  63.2 p2=    61.3 ed=   219 8/28/2020   x1=  92. x2= 107. y1=  1.20 y2=   .78     
GP: Confirmed Bangladesh 5/8/2020        107   71675   116996   13134    27804     6   219 8/28/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999719 cc2=  .741520 lx= 11.68990 if=  93 il= 107 5/8/2020   n=  14 now=   71675 end=     119359     13134     27804 U=    36.55 T=  135.9 p1=  66.5 p2=    60.0 ed=   222 8/31/2020   x1=  93. x2= 107. y1=  1.17 y2=   .79     
GP: Confirmed Bangladesh 5/8/2020        107   71675   119359   13134    27804     6   222 8/31/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999830 cc2=  .732568 lx= 11.28990 if=  94 il= 107 5/8/2020   n=  13 now=   71675 end=      80009     13134     27804 U=    30.35 T=  125.0 p1=  11.6 p2=    89.6 ed=   196 8/5/2020    x1=  94. x2= 107. y1=  1.02 y2=   .59     
GP: Confirmed Bangladesh 5/8/2020        107   71675    80009   13134    27804     6   196 8/5/2020  
AAA2     1 Bangladesh Confirmed cc1=  .999800 cc2=  .722450 lx= 11.18990 if=  95 il= 107 5/8/2020   n=  12 now=   71675 end=      72395     13134     27804 U=    28.71 T=  122.3 p1=   1.0 p2=    99.0 ed=   190 7/30/2020   x1=  95. x2= 107. y1=   .95 y2=   .53     
GP: Confirmed Bangladesh 5/8/2020        107   71675    72395   13134    27804     6   190 7/30/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999753 cc2=  .711077 lx= 11.26990 if=  96 il= 107 5/8/2020   n=  11 now=   71675 end=      78424     13134     27804 U=    29.79 T=  124.3 p1=   9.4 p2=    91.4 ed=   194 8/3/2020    x1=  96. x2= 107. y1=   .95 y2=   .58     
GP: Confirmed Bangladesh 5/8/2020        107   71675    78424   13134    27804     6   194 8/3/2020  
AAA2     1 Bangladesh Confirmed cc1=  .999724 cc2=  .698213 lx= 11.56990 if=  97 il= 107 5/8/2020   n=  10 now=   71675 end=     105862     13134     27804 U=    34.18 T=  132.1 p1=  47.7 p2=    67.7 ed=   212 8/21/2020   x1=  97. x2= 107. y1=  1.03 y2=   .74     
GP: Confirmed Bangladesh 5/8/2020        107   71675   105862   13134    27804     6   212 8/21/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999734 cc2=  .683506 lx= 12.43990 if=  98 il= 107 5/8/2020   n=   9 now=   71675 end=     252684     13134     27804 U=    47.65 T=  158.7 p1= 252.5 p2=    28.4 ed=   271 10/19/2020  x1=  98. x2= 107. y1=  1.27 y2=  1.08     
GP: Confirmed Bangladesh 5/8/2020        107   71675    -       13134    27804     6   271 10/19/2020
AAA2     1 Bangladesh Confirmed cc1=  .999642 cc2=  .666309 lx= 12.10990 if=  99 il= 107 5/8/2020   n=   8 now=   71675 end=     181660     13134     27804 U=    42.92 T=  148.5 p1= 153.4 p2=    39.5 ed=   249 9/27/2020   x1=  99. x2= 107. y1=  1.15 y2=   .97     
GP: Confirmed Bangladesh 5/8/2020        107   71675   181660   13134    27804     6   249 9/27/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999593 cc2=  .646039 lx= 11.22990 if= 100 il= 107 5/8/2020   n=   7 now=   71675 end=      75349     13134     27804 U=    29.58 T=  123.5 p1=   5.1 p2=    95.1 ed=   193 8/2/2020    x1= 100. x2= 107. y1=   .79 y2=   .56     
GP: Confirmed Bangladesh 5/8/2020        107   71675    75349   13134    27804     6   193 8/2/2020  
AAA2     1 Bangladesh Confirmed cc1=  .999762 cc2=  .621797 lx= 10.46990 if= 101 il= 107 5/8/2020   n=   6 now=   71675 end=      35238     13134     27804 U=    17.58 T=  106.8 p1= -50.8 p2=   203.4 ed=   148 6/18/2020   x1= 101. x2= 107. y1=   .33 y2=  -.01     
GP: Confirmed Bangladesh 5/8/2020        107   71675    35238   13134    27804     6   148 6/18/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999808 cc2=  .591560 lx= 10.17990 if= 102 il= 107 5/8/2020   n=   5 now=   71675 end=      26367     13134     27804 U=    12.94 T=  102.3 p1= -63.2 p2=   271.8 ed=   132 6/2/2020    x1= 102. x2= 107. y1=   .03 y2=  -.36     
GP: Confirmed Bangladesh 5/8/2020        107   71675    26367   13134    27804     6   132 6/2/2020  
AAA2     1 Bangladesh Confirmed cc1=  .986860 cc2=  .860872 lx= 13.17990 if=  46 il= 108 5/9/2020   n=  62 now=   71675 end=     529610     13770     30452 U=    51.80 T=  175.1 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  46. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   297 11/14/2020
AAA2     1 Bangladesh Confirmed cc1=  .987363 cc2=  .860363 lx= 13.17990 if=  47 il= 108 5/9/2020   n=  61 now=   71675 end=     529610     13770     30452 U=    50.96 T=  174.0 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  47. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   294 11/11/2020
AAA2     1 Bangladesh Confirmed cc1=  .987700 cc2=  .859663 lx= 13.17990 if=  48 il= 108 5/9/2020   n=  60 now=   71675 end=     529610     13770     30452 U=    50.12 T=  172.9 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  48. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   291 11/8/2020 
AAA2     1 Bangladesh Confirmed cc1=  .987863 cc2=  .858764 lx= 13.17990 if=  49 il= 108 5/9/2020   n=  59 now=   71675 end=     529610     13770     30452 U=    49.29 T=  171.8 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  49. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   288 11/5/2020 
AAA2     1 Bangladesh Confirmed cc1=  .987849 cc2=  .857660 lx= 13.17990 if=  50 il= 108 5/9/2020   n=  58 now=   71675 end=     529610     13770     30452 U=    48.45 T=  170.7 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  50. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   285 11/2/2020 
AAA2     1 Bangladesh Confirmed cc1=  .987654 cc2=  .856348 lx= 13.17990 if=  51 il= 108 5/9/2020   n=  57 now=   71675 end=     529610     13770     30452 U=    47.62 T=  169.6 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  51. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   282 10/30/2020
AAA2     1 Bangladesh Confirmed cc1=  .987284 cc2=  .854830 lx= 13.17990 if=  52 il= 108 5/9/2020   n=  56 now=   71675 end=     529610     13770     30452 U=    46.78 T=  168.6 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  52. x2= 108. y1=  2.49 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   278 10/26/2020
AAA2     1 Bangladesh Confirmed cc1=  .986746 cc2=  .853116 lx= 13.17990 if=  53 il= 108 5/9/2020   n=  55 now=   71675 end=     529610     13770     30452 U=    47.67 T=  169.7 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  53. x2= 108. y1=  2.45 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   282 10/30/2020
AAA2     1 Bangladesh Confirmed cc1=  .986380 cc2=  .851540 lx= 13.17990 if=  54 il= 108 5/9/2020   n=  54 now=   71675 end=     529610     13770     30452 U=    48.55 T=  170.8 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  54. x2= 108. y1=  2.41 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   285 11/2/2020 
AAA2     1 Bangladesh Confirmed cc1=  .986289 cc2=  .850206 lx= 13.17990 if=  55 il= 108 5/9/2020   n=  53 now=   71675 end=     529610     13770     30452 U=    48.53 T=  170.8 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  55. x2= 108. y1=  2.39 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   285 11/2/2020 
AAA2     1 Bangladesh Confirmed cc1=  .986260 cc2=  .848900 lx= 13.17990 if=  56 il= 108 5/9/2020   n=  52 now=   71675 end=     529610     13770     30452 U=    49.03 T=  171.5 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1=  56. x2= 108. y1=  2.36 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   287 11/4/2020 
AAA2     1 Bangladesh Confirmed cc1=  .986503 cc2=  .847828 lx= 13.17990 if=  57 il= 108 5/9/2020   n=  51 now=   71675 end=     529610     13770     30452 U=    48.94 T=  171.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  57. x2= 108. y1=  2.34 y2=  1.29     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   286 11/3/2020 
AAA2     1 Bangladesh Confirmed cc1=  .986850 cc2=  .846822 lx= 12.92990 if=  58 il= 108 5/9/2020   n=  50 now=   71675 end=     412461     13770     30452 U=    46.63 T=  165.1 p1= 475.5 p2=    17.4 ed=   275 10/23/2020  x1=  58. x2= 108. y1=  2.30 y2=  1.22     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   275 10/23/2020
AAA2     1 Bangladesh Confirmed cc1=  .987361 cc2=  .845940 lx= 12.34990 if=  59 il= 108 5/9/2020   n=  49 now=   71675 end=     230936     13770     30452 U=    41.70 T=  151.2 p1= 222.2 p2=    31.0 ed=   249 9/27/2020   x1=  59. x2= 108. y1=  2.21 y2=  1.04     
GP: Confirmed Bangladesh 5/9/2020        108   71675    -       13770    30452    10   249 9/27/2020 
AAA2     1 Bangladesh Confirmed cc1=  .988207 cc2=  .845350 lx= 11.91990 if=  60 il= 108 5/9/2020   n=  48 now=   71675 end=     150226     13770     30452 U=    37.40 T=  140.6 p1= 109.6 p2=    47.7 ed=   228 9/6/2020    x1=  60. x2= 108. y1=  2.15 y2=   .87     
GP: Confirmed Bangladesh 5/9/2020        108   71675   150226   13770    30452    10   228 9/6/2020  
AAA2     1 Bangladesh Confirmed cc1=  .989086 cc2=  .844749 lx= 11.59990 if=  61 il= 108 5/9/2020   n=  47 now=   71675 end=     109086     13770     30452 U=    34.43 T=  133.0 p1=  52.2 p2=    65.7 ed=   214 8/23/2020   x1=  61. x2= 108. y1=  2.09 y2=   .73     
GP: Confirmed Bangladesh 5/9/2020        108   71675   109086   13770    30452    10   214 8/23/2020 
AAA2     1 Bangladesh Confirmed cc1=  .990265 cc2=  .844400 lx= 11.33990 if=  62 il= 108 5/9/2020   n=  46 now=   71675 end=      84111     13770     30452 U=    31.83 T=  126.9 p1=  17.4 p2=    85.2 ed=   202 8/11/2020   x1=  62. x2= 108. y1=  2.04 y2=   .59     
GP: Confirmed Bangladesh 5/9/2020        108   71675    84111   13770    30452    10   202 8/11/2020 
AAA2     1 Bangladesh Confirmed cc1=  .991688 cc2=  .844246 lx= 11.12990 if=  63 il= 108 5/9/2020   n=  45 now=   71675 end=      68179     13770     30452 U=    29.21 T=  121.7 p1=  -4.9 p2=   105.1 ed=   190 7/30/2020   x1=  63. x2= 108. y1=  2.01 y2=   .47     
GP: Confirmed Bangladesh 5/9/2020        108   71675    68179   13770    30452    10   190 7/30/2020 
AAA2     1 Bangladesh Confirmed cc1=  .992949 cc2=  .843877 lx= 10.95990 if=  64 il= 108 5/9/2020   n=  44 now=   71675 end=      57520     13770     30452 U=    27.27 T=  117.7 p1= -19.7 p2=   124.6 ed=   182 7/22/2020   x1=  64. x2= 108. y1=  1.97 y2=   .36     
GP: Confirmed Bangladesh 5/9/2020        108   71675    57520   13770    30452    10   182 7/22/2020 
AAA2     1 Bangladesh Confirmed cc1=  .994305 cc2=  .843549 lx= 10.81990 if=  65 il= 108 5/9/2020   n=  43 now=   71675 end=      50005     13770     30452 U=    25.53 T=  114.5 p1= -30.2 p2=   143.3 ed=   174 7/14/2020   x1=  65. x2= 108. y1=  1.94 y2=   .25     
