TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        5304.00000        8.57622
TAB:  US_Pennsylvania_Bucks Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997095 cc2=  .783894 lx=  8.91622 if=  72 il=  93 4/24/2020  n=  21 now=    5304 end=       7451      2469      4800 U=    22.52 T=   95.2 p1=  40.5 p2=    71.2 ed=   148 6/18/2020   x1=  72. x2=  93. y1=  1.03 y2=   .10     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304     7451    2469     4800     9   148 6/18/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996812 cc2=  .778594 lx=  9.00622 if=  73 il=  93 4/24/2020  n=  20 now=    5304 end=       8153      2469      4800 U=    23.90 T=   97.3 p1=  53.7 p2=    65.1 ed=   153 6/23/2020   x1=  73. x2=  93. y1=  1.01 y2=   .18     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304     8153    2469     4800     9   153 6/23/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996440 cc2=  .772833 lx=  9.10622 if=  74 il=  93 4/24/2020  n=  19 now=    5304 end=       9011      2469      4800 U=    25.30 T=   99.5 p1=  69.9 p2=    58.9 ed=   159 6/29/2020   x1=  74. x2=  93. y1=  1.01 y2=   .26     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304     9011    2469     4800     9   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .995917 cc2=  .718567 lx= 10.57622 if=  81 il=  93 4/24/2020  n=  12 now=    5304 end=      39191      2469      4800 U=    50.18 T=  144.0 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  81. x2=  93. y1=  1.26 y2=  1.02     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304    -        2469     4800     9   262 10/10/2020
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .995854 cc2=  .707178 lx= 10.57622 if=  82 il=  93 4/24/2020  n=  11 now=    5304 end=      39191      2469      4800 U=    48.89 T=  142.7 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  82. x2=  93. y1=  1.24 y2=  1.02     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304    -        2469     4800     9   258 10/6/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .993726 cc2=  .677498 lx= 10.57622 if=  84 il=  93 4/24/2020  n=   9 now=    5304 end=      39191      2469      4800 U=    48.16 T=  142.0 p1= 638.9 p2=    13.5 ed=   255 10/3/2020   x1=  84. x2=  93. y1=  1.20 y2=  1.02     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304    -        2469     4800     9   255 10/3/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .992334 cc2=  .659001 lx= 10.57622 if=  85 il=  93 4/24/2020  n=   8 now=    5304 end=      39191      2469      4800 U=    47.68 T=  141.5 p1= 638.9 p2=    13.5 ed=   254 10/2/2020   x1=  85. x2=  93. y1=  1.18 y2=  1.02     
GP: Confirmed US_Pennsylvania_Bucks 4/24/2020        93    5304    -        2469     4800     9   254 10/2/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998708 cc2=  .851266 lx=  8.56622 if=  49 il=  94 4/25/2020  n=  45 now=    5304 end=       5251      2541      4800 U=    18.88 T=   88.0 p1=  -1.0 p2=   101.0 ed=   132 6/2/2020    x1=  49. x2=  94. y1=  2.06 y2=  -.32     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5251    2541     4800     5   132 6/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998932 cc2=  .849861 lx=  8.53622 if=  50 il=  94 4/25/2020  n=  44 now=    5304 end=       5096      2541      4800 U=    18.17 T=   87.4 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  50. x2=  94. y1=  2.06 y2=  -.36     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5096    2541     4800     5   130 5/31/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998994 cc2=  .848238 lx=  8.51622 if=  51 il=  94 4/25/2020  n=  43 now=    5304 end=       4995      2541      4800 U=    17.95 T=   87.0 p1=  -5.8 p2=   106.2 ed=   129 5/30/2020   x1=  51. x2=  94. y1=  2.00 y2=  -.39     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4995    2541     4800     5   129 5/30/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999094 cc2=  .846596 lx=  8.49622 if=  52 il=  94 4/25/2020  n=  42 now=    5304 end=       4896      2541      4800 U=    17.33 T=   86.7 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  52. x2=  94. y1=  2.00 y2=  -.42 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999094 cc2=  .846596 lx=  8.49622 if=  52 il=  94 4/25/2020  n=  42 now=    5304 end=       4896      2541      4800 U=    17.33 T=   86.7 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  52. x2=  94. y1=  2.00 y2=  -.42 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4896    2541     4800     5   127 5/28/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999062 cc2=  .844759 lx=  8.48622 if=  53 il=  94 4/25/2020  n=  41 now=    5304 end=       4847      2541      4800 U=    16.82 T=   86.6 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  53. x2=  94. y1=  2.00 y2=  -.44 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999062 cc2=  .844759 lx=  8.48522 if=  53 il=  94 4/25/2020  n=  41 now=    5304 end=       4847      2541      4800 U=    16.82 T=   86.6 p1=  -8.6 p2=   109.4 ed=   126 5/27/2020   x1=  53. x2=  94. y1=  2.00 y2=  -.44 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4847    2541     4800     5   126 5/27/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999001 cc2=  .842827 lx=  8.49622 if=  54 il=  94 4/25/2020  n=  40 now=    5304 end=       4896      2541      4800 U=    17.01 T=   86.8 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  54. x2=  94. y1=  1.93 y2=  -.42 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999001 cc2=  .842827 lx=  8.49122 if=  54 il=  94 4/25/2020  n=  40 now=    5304 end=       4896      2541      4800 U=    17.01 T=   86.8 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  54. x2=  94. y1=  1.93 y2=  -.42 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4896    2541     4800     5   126 5/27/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998926 cc2=  .840812 lx=  8.49622 if=  55 il=  94 4/25/2020  n=  39 now=    5304 end=       4896      2541      4800 U=    17.10 T=   86.8 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  55. x2=  94. y1=  1.86 y2=  -.42 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998926 cc2=  .840812 lx=  8.49422 if=  55 il=  94 4/25/2020  n=  39 now=    5304 end=       4896      2541      4800 U=    17.10 T=   86.8 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  55. x2=  94. y1=  1.86 y2=  -.42 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4896    2541     4800     5   127 5/28/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998842 cc2=  .838713 lx=  8.49622 if=  56 il=  94 4/25/2020  n=  38 now=    5304 end=       4896      2541      4800 U=    16.80 T=   86.9 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  56. x2=  94. y1=  1.84 y2=  -.42 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998842 cc2=  .838713 lx=  8.49222 if=  56 il=  94 4/25/2020  n=  38 now=    5304 end=       4896      2541      4800 U=    16.80 T=   86.9 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  56. x2=  94. y1=  1.84 y2=  -.42 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4896    2541     4800     5   126 5/27/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998789 cc2=  .836568 lx=  8.50622 if=  57 il=  94 4/25/2020  n=  37 now=    5304 end=       4945      2541      4800 U=    16.80 T=   87.2 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  57. x2=  94. y1=  1.80 y2=  -.41     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     4945    2541     4800     5   126 5/27/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998794 cc2=  .834395 lx=  8.52622 if=  58 il=  94 4/25/2020  n=  36 now=    5304 end=       5045      2541      4800 U=    17.53 T=   87.4 p1=  -4.9 p2=   105.1 ed=   128 5/29/2020   x1=  58. x2=  94. y1=  1.68 y2=  -.38     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5045    2541     4800     5   128 5/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998694 cc2=  .832027 lx=  8.52622 if=  59 il=  94 4/25/2020  n=  35 now=    5304 end=       5045      2541      4800 U=    17.29 T=   87.5 p1=  -4.9 p2=   105.1 ed=   128 5/29/2020   x1=  59. x2=  94. y1=  1.65 y2=  -.38     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5045    2541     4800     5   128 5/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998596 cc2=  .829565 lx=  8.53622 if=  60 il=  94 4/25/2020  n=  34 now=    5304 end=       5096      2541      4800 U=    17.22 T=   87.8 p1=  -3.9 p2=   104.1 ed=   128 5/29/2020   x1=  60. x2=  94. y1=  1.61 y2=  -.36     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5096    2541     4800     5   128 5/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998564 cc2=  .827065 lx=  8.56622 if=  61 il=  94 4/25/2020  n=  33 now=    5304 end=       5251      2541      4800 U=    17.46 T=   88.4 p1=  -1.0 p2=   101.0 ed=   129 5/30/2020   x1=  61. x2=  94. y1=  1.57 y2=  -.32     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5251    2541     4800     5   129 5/30/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998645 cc2=  .824567 lx=  8.60622 if=  62 il=  94 4/25/2020  n=  32 now=    5304 end=       5465      2541      4800 U=    18.37 T=   89.1 p1=   3.0 p2=    97.1 ed=   132 6/2/2020    x1=  62. x2=  94. y1=  1.48 y2=  -.27     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5465    2541     4800     5   132 6/2/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998540 cc2=  .821764 lx=  8.62622 if=  63 il=  94 4/25/2020  n=  31 now=    5304 end=       5575      2541      4800 U=    18.57 T=   89.5 p1=   5.1 p2=    95.1 ed=   133 6/3/2020    x1=  63. x2=  94. y1=  1.43 y2=  -.24     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5575    2541     4800     5   133 6/3/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998444 cc2=  .818839 lx=  8.64622 if=  64 il=  94 4/25/2020  n=  30 now=    5304 end=       5688      2541      4800 U=    18.89 T=   89.9 p1=   7.2 p2=    93.2 ed=   134 6/4/2020    x1=  64. x2=  94. y1=  1.37 y2=  -.22     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5688    2541     4800     5   134 6/4/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998325 cc2=  .815751 lx=  8.66622 if=  65 il=  94 4/25/2020  n=  29 now=    5304 end=       5803      2541      4800 U=    19.35 T=   90.3 p1=   9.4 p2=    91.4 ed=   135 6/5/2020    x1=  65. x2=  94. y1=  1.31 y2=  -.19     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5803    2541     4800     5   135 6/5/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998148 cc2=  .812453 lx=  8.67622 if=  66 il=  94 4/25/2020  n=  28 now=    5304 end=       5861      2541      4800 U=    18.99 T=   90.6 p1=  10.5 p2=    90.5 ed=   135 6/5/2020    x1=  66. x2=  94. y1=  1.30 y2=  -.18     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     5861    2541     4800     5   135 6/5/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998198 cc2=  .809215 lx=  8.73622 if=  67 il=  94 4/25/2020  n=  27 now=    5304 end=       6224      2541      4800 U=    20.42 T=   91.8 p1=  17.3 p2=    85.2 ed=   139 6/9/2020    x1=  67. x2=  94. y1=  1.21 y2=  -.11     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     6224    2541     4800     5   139 6/9/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997990 cc2=  .805540 lx=  8.74622 if=  68 il=  94 4/25/2020  n=  26 now=    5304 end=       6286      2541      4800 U=    20.46 T=   92.0 p1=  18.5 p2=    84.4 ed=   140 6/10/2020   x1=  68. x2=  94. y1=  1.17 y2=  -.10     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     6286    2541     4800     5   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997761 cc2=  .801645 lx=  8.75622 if=  69 il=  94 4/25/2020  n=  25 now=    5304 end=       6350      2541      4800 U=    20.54 T=   92.2 p1=  19.7 p2=    83.5 ed=   140 6/10/2020   x1=  69. x2=  94. y1=  1.13 y2=  -.09     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     6350    2541     4800     5   140 6/10/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997512 cc2=  .797512 lx=  8.78622 if=  70 il=  94 4/25/2020  n=  24 now=    5304 end=       6543      2541      4800 U=    20.67 T=   92.9 p1=  23.4 p2=    81.1 ed=   141 6/11/2020   x1=  70. x2=  94. y1=  1.11 y2=  -.06     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     6543    2541     4800     5   141 6/11/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997418 cc2=  .793294 lx=  8.86622 if=  71 il=  94 4/25/2020  n=  23 now=    5304 end=       7088      2541      4800 U=    21.81 T=   94.6 p1=  33.6 p2=    74.8 ed=   146 6/16/2020   x1=  71. x2=  94. y1=  1.08 y2=   .03     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     7088    2541     4800     5   146 6/16/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997399 cc2=  .788885 lx=  8.98622 if=  72 il=  94 4/25/2020  n=  22 now=    5304 end=       7992      2541      4800 U=    23.90 T=   97.3 p1=  50.7 p2=    66.4 ed=   153 6/23/2020   x1=  72. x2=  94. y1=  1.06 y2=   .14     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     7992    2541     4800     5   153 6/23/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .997178 cc2=  .783978 lx=  9.07622 if=  73 il=  94 4/25/2020  n=  21 now=    5304 end=       8744      2541      4800 U=    25.37 T=   99.4 p1=  64.9 p2=    60.7 ed=   159 6/29/2020   x1=  73. x2=  94. y1=  1.04 y2=   .21     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     8744    2541     4800     5   159 6/29/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996884 cc2=  .778666 lx=  9.17622 if=  74 il=  94 4/25/2020  n=  20 now=    5304 end=       9664      2541      4800 U=    26.86 T=  101.8 p1=  82.2 p2=    54.9 ed=   165 7/5/2020    x1=  74. x2=  94. y1=  1.03 y2=   .29     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304     9664    2541     4800     5   165 7/5/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996598 cc2=  .772991 lx=  9.33622 if=  75 il=  94 4/25/2020  n=  19 now=    5304 end=      11341      2541      4800 U=    28.94 T=  105.7 p1= 113.8 p2=    46.8 ed=   173 7/13/2020   x1=  75. x2=  94. y1=  1.06 y2=   .40     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    11341    2541     4800     5   173 7/13/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996732 cc2=  .729471 lx= 10.57622 if=  81 il=  94 4/25/2020  n=  13 now=    5304 end=      39191      2541      4800 U=    52.09 T=  146.4 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  81. x2=  94. y1=  1.26 y2=  1.01     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    -        2541     4800     5   269 10/17/2020
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .996739 cc2=  .719389 lx= 10.57622 if=  82 il=  94 4/25/2020  n=  12 now=    5304 end=      39191      2541      4800 U=    50.96 T=  145.3 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  82. x2=  94. y1=  1.24 y2=  1.01     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    -        2541     4800     5   265 10/13/2020
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .995267 cc2=  .693756 lx= 10.57622 if=  84 il=  94 4/25/2020  n=  10 now=    5304 end=      39191      2541      4800 U=    50.68 T=  145.0 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  84. x2=  94. y1=  1.20 y2=  1.01     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    -        2541     4800     5   264 10/12/2020
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .994309 cc2=  .678081 lx= 10.57622 if=  85 il=  94 4/25/2020  n=   9 now=    5304 end=      39191      2541      4800 U=    50.50 T=  144.8 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  85. x2=  94. y1=  1.18 y2=  1.01     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    -        2541     4800     5   263 10/11/2020
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .985743 cc2=  .577495 lx= 10.57622 if=  89 il=  94 4/25/2020  n=   5 now=    5304 end=      39191      2541      4800 U=    48.35 T=  142.7 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  89. x2=  94. y1=  1.11 y2=  1.01     
GP: Confirmed US_Pennsylvania_Bucks 4/25/2020        94    5304    -        2541     4800     5   256 10/4/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998788 cc2=  .852923 lx=  8.56622 if=  49 il=  95 4/26/2020  n=  46 now=    5304 end=       5251      2563      4800 U=    19.20 T=   88.6 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  49. x2=  95. y1=  2.06 y2=  -.33     
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     5251    2563     4800     5   133 6/3/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999001 cc2=  .851559 lx=  8.53622 if=  50 il=  95 4/26/2020  n=  45 now=    5304 end=       5096      2563      4800 U=    18.48 T=   88.1 p1=  -3.9 p2=   104.1 ed=   131 6/1/2020    x1=  50. x2=  95. y1=  2.06 y2=  -.38     
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     5096    2563     4800     5   131 6/1/2020  
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999059 cc2=  .849988 lx=  8.51622 if=  51 il=  95 4/26/2020  n=  44 now=    5304 end=       4995      2563      4800 U=    18.27 T=   87.6 p1=  -5.8 p2=   106.2 ed=   130 5/31/2020   x1=  51. x2=  95. y1=  2.00 y2=  -.40     
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4995    2563     4800     5   130 5/31/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999154 cc2=  .848398 lx=  8.49622 if=  52 il=  95 4/26/2020  n=  43 now=    5304 end=       4896      2563      4800 U=    17.65 T=   87.3 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  52. x2=  95. y1=  2.00 y2=  -.43 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999154 cc2=  .848398 lx=  8.49822 if=  52 il=  95 4/26/2020  n=  43 now=    5304 end=       4896      2563      4800 U=    17.65 T=   87.3 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  52. x2=  95. y1=  2.00 y2=  -.43 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4896    2563     4800     5   128 5/29/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999125 cc2=  .846627 lx=  8.48622 if=  53 il=  95 4/26/2020  n=  42 now=    5304 end=       4847      2563      4800 U=    17.14 T=   87.3 p1=  -8.6 p2=   109.4 ed=   127 5/28/2020   x1=  53. x2=  95. y1=  2.00 y2=  -.45 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999125 cc2=  .846627 lx=  8.48822 if=  53 il=  95 4/26/2020  n=  42 now=    5304 end=       4847      2563      4800 U=    17.14 T=   87.3 p1=  -8.6 p2=   109.4 ed=   127 5/28/2020   x1=  53. x2=  95. y1=  2.00 y2=  -.45 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4847    2563     4800     5   127 5/28/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999070 cc2=  .844767 lx=  8.49622 if=  54 il=  95 4/26/2020  n=  41 now=    5304 end=       4896      2563      4800 U=    17.34 T=   87.5 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  54. x2=  95. y1=  1.93 y2=  -.43 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999070 cc2=  .844767 lx=  8.49422 if=  54 il=  95 4/26/2020  n=  41 now=    5304 end=       4896      2563      4800 U=    17.34 T=   87.5 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  54. x2=  95. y1=  1.93 y2=  -.43 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4896    2563     4800     5   128 5/29/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .999002 cc2=  .842828 lx=  8.49622 if=  55 il=  95 4/26/2020  n=  40 now=    5304 end=       4896      2563      4800 U=    17.44 T=   87.4 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  55. x2=  95. y1=  1.86 y2=  -.43 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .999002 cc2=  .842828 lx=  8.49622 if=  55 il=  95 4/26/2020  n=  40 now=    5304 end=       4896      2563      4800 U=    17.44 T=   87.4 p1=  -7.7 p2=   108.3 ed=   128 5/29/2020   x1=  55. x2=  95. y1=  1.86 y2=  -.43 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4896    2563     4800     5   128 5/29/2020 
AAA1     1 US_Pennsylvania_Bucks Confirmed cc1=  .998926 cc2=  .840812 lx=  8.49622 if=  56 il=  95 4/26/2020  n=  39 now=    5304 end=       4896      2563      4800 U=    17.14 T=   87.5 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  56. x2=  95. y1=  1.84 y2=  -.43 BEST
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998926 cc2=  .840812 lx=  8.49422 if=  56 il=  95 4/26/2020  n=  39 now=    5304 end=       4896      2563      4800 U=    17.14 T=   87.5 p1=  -7.7 p2=   108.3 ed=   127 5/28/2020   x1=  56. x2=  95. y1=  1.84 y2=  -.43 BEST
GP: Confirmed US_Pennsylvania_Bucks 4/26/2020        95    5304     4896    2563     4800     5   127 5/28/2020 
AAA2     1 US_Pennsylvania_Bucks Confirmed cc1=  .998880 cc2=  .838752 lx=  8.50622 if=  57 il=  95 4/26/2020  n=  38 now=    5304 end=       4945      2563      4800 U=    17.16 T=   87.8 p1=  -6.8 p2=   107.3 ed=   128 5/29/2020   x1=  57. x2=  95. y1=  1.80 y2=  -.42     
