TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Guatemala Confirmed cc1=  .997680 cc2=  .681453 lx= 10.02030 if= 123 il= 132 6/2/2020   n=   9 now=    7866 end=      22478      5586      8572 U=    29.88 T=  141.9 p1= 185.8 p2=    35.0 ed=   212 8/21/2020   x1= 123. x2= 132. y1=   .63 y2=   .33     
GP: Confirmed Guatemala 6/2/2020        132    7866    22478    5586     8572     3   212 8/21/2020 
AAA2     1 Guatemala Confirmed cc1=  .998352 cc2=  .665019 lx= 10.97030 if= 124 il= 132 6/2/2020   n=   8 now=    7866 end=      58122      5586      8572 U=    51.23 T=  175.6 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1= 124. x2= 132. y1=  1.01 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   296 11/13/2020
AAA2     1 Guatemala Confirmed cc1=  .997946 cc2=  .644393 lx= 10.97030 if= 125 il= 132 6/2/2020   n=   7 now=    7866 end=      58122      5586      8572 U=    50.87 T=  175.3 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1= 125. x2= 132. y1=   .99 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   295 11/12/2020
AAA2     1 Guatemala Confirmed cc1=  .997426 cc2=  .619462 lx= 10.97030 if= 126 il= 132 6/2/2020   n=   6 now=    7866 end=      58122      5586      8572 U=    50.04 T=  174.6 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1= 126. x2= 132. y1=   .97 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   292 11/9/2020 
AAA2     1 Guatemala Confirmed cc1=  .996311 cc2=  .588063 lx= 10.97030 if= 127 il= 132 6/2/2020   n=   5 now=    7866 end=      58122      5586      8572 U=    49.20 T=  173.9 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 127. x2= 132. y1=   .95 y2=   .85     
GP: Confirmed Guatemala 6/2/2020        132    7866    -        5586     8572     3   289 11/6/2020 
AAA2     1 Guatemala Confirmed cc1=  .993670 cc2=  .883239 lx= 10.97030 if=  52 il= 133 6/3/2020   n=  81 now=    7866 end=      58122      5760      8572 U=    52.01 T=  176.6 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  52. x2= 133. y1=  2.40 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   299 11/16/2020
AAA2     1 Guatemala Confirmed cc1=  .993768 cc2=  .882657 lx= 10.97030 if=  53 il= 133 6/3/2020   n=  80 now=    7866 end=      58122      5760      8572 U=    51.37 T=  176.0 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  53. x2= 133. y1=  2.40 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   297 11/14/2020
AAA2     1 Guatemala Confirmed cc1=  .994079 cc2=  .882275 lx= 10.97030 if=  54 il= 133 6/3/2020   n=  79 now=    7866 end=      58122      5760      8572 U=    52.95 T=  177.4 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  54. x2= 133. y1=  2.33 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   302 11/19/2020
AAA2     1 Guatemala Confirmed cc1=  .994081 cc2=  .881573 lx= 10.97030 if=  55 il= 133 6/3/2020   n=  78 now=    7866 end=      58122      5760      8572 U=    56.57 T=  180.4 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  55. x2= 133. y1=  2.22 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   313 11/30/2020
AAA2     1 Guatemala Confirmed cc1=  .993869 cc2=  .880641 lx= 10.97030 if=  56 il= 133 6/3/2020   n=  77 now=    7866 end=      58122      5760      8572 U=    55.84 T=  179.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  56. x2= 133. y1=  2.22 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   311 11/28/2020
AAA2     1 Guatemala Confirmed cc1=  .993627 cc2=  .879666 lx= 10.97030 if=  57 il= 133 6/3/2020   n=  76 now=    7866 end=      58122      5760      8572 U=    56.98 T=  180.7 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  57. x2= 133. y1=  2.17 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   315 12/2/2020 
AAA2     1 Guatemala Confirmed cc1=  .993424 cc2=  .878716 lx= 10.97030 if=  58 il= 133 6/3/2020   n=  75 now=    7866 end=      58122      5760      8572 U=    57.67 T=  181.3 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  58. x2= 133. y1=  2.14 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   317 12/4/2020 
AAA2     1 Guatemala Confirmed cc1=  .993288 cc2=  .877818 lx= 10.97030 if=  59 il= 133 6/3/2020   n=  74 now=    7866 end=      58122      5760      8572 U=    58.80 T=  182.3 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  59. x2= 133. y1=  2.10 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   321 12/8/2020 
AAA2     1 Guatemala Confirmed cc1=  .993335 cc2=  .877087 lx= 10.97030 if=  60 il= 133 6/3/2020   n=  73 now=    7866 end=      58122      5760      8572 U=    58.65 T=  182.1 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  60. x2= 133. y1=  2.08 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   320 12/7/2020 
AAA2     1 Guatemala Confirmed cc1=  .993395 cc2=  .876354 lx= 10.97030 if=  61 il= 133 6/3/2020   n=  72 now=    7866 end=      58122      5760      8572 U=    58.14 T=  181.7 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  61. x2= 133. y1=  2.08 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   318 12/5/2020 
AAA2     1 Guatemala Confirmed cc1=  .993407 cc2=  .875556 lx= 10.97030 if=  62 il= 133 6/3/2020   n=  71 now=    7866 end=      58122      5760      8572 U=    57.62 T=  181.3 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  62. x2= 133. y1=  2.07 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   317 12/4/2020 
AAA2     1 Guatemala Confirmed cc1=  .993366 cc2=  .874688 lx= 10.97030 if=  63 il= 133 6/3/2020   n=  70 now=    7866 end=      58122      5760      8572 U=    57.60 T=  181.3 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  63. x2= 133. y1=  2.05 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   317 12/4/2020 
AAA2     1 Guatemala Confirmed cc1=  .993352 cc2=  .873829 lx= 10.97030 if=  64 il= 133 6/3/2020   n=  69 now=    7866 end=      58122      5760      8572 U=    57.03 T=  180.8 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  64. x2= 133. y1=  2.05 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   315 12/2/2020 
AAA2     1 Guatemala Confirmed cc1=  .993275 cc2=  .872889 lx= 10.97030 if=  65 il= 133 6/3/2020   n=  68 now=    7866 end=      58122      5760      8572 U=    56.89 T=  180.7 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  65. x2= 133. y1=  2.03 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   314 12/1/2020 
AAA2     1 Guatemala Confirmed cc1=  .993201 cc2=  .871933 lx= 10.97030 if=  66 il= 133 6/3/2020   n=  67 now=    7866 end=      58122      5760      8572 U=    57.29 T=  181.0 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  66. x2= 133. y1=  2.01 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   316 12/3/2020 
AAA2     1 Guatemala Confirmed cc1=  .993229 cc2=  .871059 lx= 10.97030 if=  67 il= 133 6/3/2020   n=  66 now=    7866 end=      58122      5760      8572 U=    56.44 T=  180.3 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  67. x2= 133. y1=  2.01 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   313 11/30/2020
AAA2     1 Guatemala Confirmed cc1=  .993142 cc2=  .870051 lx= 10.97030 if=  68 il= 133 6/3/2020   n=  65 now=    7866 end=      58122      5760      8572 U=    55.95 T=  179.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  68. x2= 133. y1=  2.00 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   311 11/28/2020
AAA2     1 Guatemala Confirmed cc1=  .993002 cc2=  .868968 lx= 10.97030 if=  69 il= 133 6/3/2020   n=  64 now=    7866 end=      58122      5760      8572 U=    55.44 T=  179.5 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  69. x2= 133. y1=  1.99 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   310 11/27/2020
AAA2     1 Guatemala Confirmed cc1=  .992806 cc2=  .867806 lx= 10.97030 if=  70 il= 133 6/3/2020   n=  63 now=    7866 end=      58122      5760      8572 U=    54.74 T=  178.9 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  70. x2= 133. y1=  1.99 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   308 11/25/2020
AAA2     1 Guatemala Confirmed cc1=  .992531 cc2=  .866543 lx= 10.97030 if=  71 il= 133 6/3/2020   n=  62 now=    7866 end=      58122      5760      8572 U=    55.11 T=  179.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  71. x2= 133. y1=  1.96 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .992299 cc2=  .865299 lx= 10.97030 if=  72 il= 133 6/3/2020   n=  61 now=    7866 end=      58122      5760      8572 U=    54.65 T=  178.8 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  72. x2= 133. y1=  1.95 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   307 11/24/2020
AAA2     1 Guatemala Confirmed cc1=  .992012 cc2=  .863975 lx= 10.97030 if=  73 il= 133 6/3/2020   n=  60 now=    7866 end=      58122      5760      8572 U=    55.16 T=  179.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  73. x2= 133. y1=  1.93 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .991801 cc2=  .862701 lx= 10.97030 if=  74 il= 133 6/3/2020   n=  59 now=    7866 end=      58122      5760      8572 U=    54.24 T=  178.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  74. x2= 133. y1=  1.93 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .991468 cc2=  .861279 lx= 10.97030 if=  75 il= 133 6/3/2020   n=  58 now=    7866 end=      58122      5760      8572 U=    54.34 T=  178.5 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  75. x2= 133. y1=  1.91 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .991143 cc2=  .859837 lx= 10.97030 if=  76 il= 133 6/3/2020   n=  57 now=    7866 end=      58122      5760      8572 U=    54.12 T=  178.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  76. x2= 133. y1=  1.89 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .990788 cc2=  .858334 lx= 10.97030 if=  77 il= 133 6/3/2020   n=  56 now=    7866 end=      58122      5760      8572 U=    54.13 T=  178.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  77. x2= 133. y1=  1.87 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .990430 cc2=  .856800 lx= 10.97030 if=  78 il= 133 6/3/2020   n=  55 now=    7866 end=      58122      5760      8572 U=    53.87 T=  178.1 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  78. x2= 133. y1=  1.86 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .990033 cc2=  .855193 lx= 10.97030 if=  79 il= 133 6/3/2020   n=  54 now=    7866 end=      58122      5760      8572 U=    55.33 T=  179.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  79. x2= 133. y1=  1.81 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .989952 cc2=  .853869 lx= 10.97030 if=  80 il= 133 6/3/2020   n=  53 now=    7866 end=      58122      5760      8572 U=    55.08 T=  179.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  80. x2= 133. y1=  1.80 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .989871 cc2=  .852510 lx= 10.97030 if=  81 il= 133 6/3/2020   n=  52 now=    7866 end=      58122      5760      8572 U=    55.23 T=  179.3 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  81. x2= 133. y1=  1.78 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   309 11/26/2020
AAA2     1 Guatemala Confirmed cc1=  .989908 cc2=  .851233 lx= 10.97030 if=  82 il= 133 6/3/2020   n=  51 now=    7866 end=      58122      5760      8572 U=    54.23 T=  178.4 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  82. x2= 133. y1=  1.78 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   306 11/23/2020
AAA2     1 Guatemala Confirmed cc1=  .989744 cc2=  .849716 lx= 10.97030 if=  83 il= 133 6/3/2020   n=  50 now=    7866 end=      58122      5760      8572 U=    53.83 T=  178.1 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  83. x2= 133. y1=  1.77 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   305 11/22/2020
AAA2     1 Guatemala Confirmed cc1=  .988740 cc2=  .842875 lx= 10.97030 if=  87 il= 133 6/3/2020   n=  46 now=    7866 end=      58122      5760      8572 U=    52.95 T=  177.4 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  87. x2= 133. y1=  1.71 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   302 11/19/2020
AAA2     1 Guatemala Confirmed cc1=  .988491 cc2=  .841049 lx= 10.97030 if=  88 il= 133 6/3/2020   n=  45 now=    7866 end=      58122      5760      8572 U=    52.79 T=  177.2 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  88. x2= 133. y1=  1.69 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   301 11/18/2020
AAA2     1 Guatemala Confirmed cc1=  .988258 cc2=  .839187 lx= 10.97030 if=  89 il= 133 6/3/2020   n=  44 now=    7866 end=      58122      5760      8572 U=    52.98 T=  177.4 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  89. x2= 133. y1=  1.67 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   302 11/19/2020
AAA2     1 Guatemala Confirmed cc1=  .987674 cc2=  .831500 lx= 10.97030 if=  93 il= 133 6/3/2020   n=  40 now=    7866 end=      58122      5760      8572 U=    53.15 T=  177.5 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  93. x2= 133. y1=  1.59 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   302 11/19/2020
AAA2     1 Guatemala Confirmed cc1=  .988255 cc2=  .830141 lx= 10.97030 if=  94 il= 133 6/3/2020   n=  39 now=    7866 end=      58122      5760      8572 U=    53.21 T=  177.6 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  94. x2= 133. y1=  1.57 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   303 11/20/2020
AAA2     1 Guatemala Confirmed cc1=  .989194 cc2=  .829066 lx= 10.97030 if=  95 il= 133 6/3/2020   n=  38 now=    7866 end=      58122      5760      8572 U=    52.68 T=  177.1 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  95. x2= 133. y1=  1.56 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   301 11/18/2020
AAA2     1 Guatemala Confirmed cc1=  .990211 cc2=  .827989 lx= 10.97030 if=  96 il= 133 6/3/2020   n=  37 now=    7866 end=      58122      5760      8572 U=    52.18 T=  176.7 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  96. x2= 133. y1=  1.55 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   299 11/16/2020
AAA2     1 Guatemala Confirmed cc1=  .991339 cc2=  .826940 lx= 10.97030 if=  97 il= 133 6/3/2020   n=  36 now=    7866 end=      58122      5760      8572 U=    50.77 T=  175.5 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  97. x2= 133. y1=  1.55 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   295 11/12/2020
AAA2     1 Guatemala Confirmed cc1=  .992031 cc2=  .825364 lx= 10.97030 if=  98 il= 133 6/3/2020   n=  35 now=    7866 end=      58122      5760      8572 U=    50.11 T=  175.0 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  98. x2= 133. y1=  1.54 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   293 11/10/2020
AAA2     1 Guatemala Confirmed cc1=  .993460 cc2=  .821962 lx= 10.97030 if= 100 il= 133 6/3/2020   n=  33 now=    7866 end=      58122      5760      8572 U=    49.50 T=  174.5 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1= 100. x2= 133. y1=  1.50 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   291 11/8/2020 
AAA2     1 Guatemala Confirmed cc1=  .994426 cc2=  .820348 lx= 10.97030 if= 101 il= 133 6/3/2020   n=  32 now=    7866 end=      58122      5760      8572 U=    49.09 T=  174.1 p1= 638.9 p2=    13.5 ed=   289 11/6/2020   x1= 101. x2= 133. y1=  1.49 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   289 11/6/2020 
AAA2     1 Guatemala Confirmed cc1=  .995541 cc2=  .818764 lx= 10.97030 if= 102 il= 133 6/3/2020   n=  31 now=    7866 end=      58122      5760      8572 U=    47.91 T=  173.1 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 102. x2= 133. y1=  1.48 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   286 11/3/2020 
AAA2     1 Guatemala Confirmed cc1=  .996332 cc2=  .816727 lx= 10.97030 if= 103 il= 133 6/3/2020   n=  30 now=    7866 end=      58122      5760      8572 U=    46.99 T=  172.4 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1= 103. x2= 133. y1=  1.48 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   283 10/31/2020
AAA2     1 Guatemala Confirmed cc1=  .996915 cc2=  .814341 lx= 10.97030 if= 104 il= 133 6/3/2020   n=  29 now=    7866 end=      58122      5760      8572 U=    46.15 T=  171.7 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1= 104. x2= 133. y1=  1.47 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   280 10/28/2020
AAA2     1 Guatemala Confirmed cc1=  .997314 cc2=  .811618 lx= 10.97030 if= 105 il= 133 6/3/2020   n=  28 now=    7866 end=      58122      5760      8572 U=    45.31 T=  171.0 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1= 105. x2= 133. y1=  1.46 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   277 10/25/2020
AAA2     1 Guatemala Confirmed cc1=  .997504 cc2=  .808522 lx= 10.97030 if= 106 il= 133 6/3/2020   n=  27 now=    7866 end=      58122      5760      8572 U=    44.40 T=  170.2 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1= 106. x2= 133. y1=  1.45 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   274 10/22/2020
AAA2     1 Guatemala Confirmed cc1=  .997456 cc2=  .805006 lx= 10.97030 if= 107 il= 133 6/3/2020   n=  26 now=    7866 end=      58122      5760      8572 U=    44.11 T=  170.0 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1= 107. x2= 133. y1=  1.43 y2=   .84     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   274 10/22/2020
AAA2     1 Guatemala Confirmed cc1=  .997361 cc2=  .801245 lx= 10.81030 if= 108 il= 133 6/3/2020   n=  25 now=    7866 end=      49528      5760      8572 U=    41.39 T=  164.7 p1= 529.6 p2=    15.9 ed=   262 10/10/2020  x1= 108. x2= 133. y1=  1.37 y2=   .77     
GP: Confirmed Guatemala 6/3/2020        133    7866    -        5760     8572     2   262 10/10/2020
AAA2     1 Guatemala Confirmed cc1=  .997223 cc2=  .797223 lx= 10.50030 if= 109 il= 133 6/3/2020   n=  24 now=    7866 end=      36326      5760      8572 U=    36.70 T=  155.4 p1= 361.8 p2=    21.7 ed=   242 9/20/2020   x1= 109. x2= 133. y1=  1.26 y2=   .61     
