TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4361.00000        8.38046
TAB:  US_Delaware_Sussex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996272 cc2=  .760569 lx=  8.36046 if= 108 il= 125 5/26/2020  n=  17 now=    4361 end=       4274      4132      4226 U=     7.22 T=  100.6 p1=  -2.0 p2=   102.0 ed=   117 5/18/2020   x1= 108. x2= 125. y1= -1.03 y2= -3.38     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4274    4132     4226    10   117 5/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997380 cc2=  .754845 lx=  8.36046 if= 109 il= 125 5/26/2020  n=  16 now=    4361 end=       4274      4132      4226 U=     6.94 T=  101.5 p1=  -2.0 p2=   102.0 ed=   117 5/18/2020   x1= 109. x2= 125. y1= -1.08 y2= -3.38     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4274    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .998011 cc2=  .748011 lx=  8.35046 if= 110 il= 125 5/26/2020  n=  15 now=    4361 end=       4232      4132      4226 U=     5.83 T=  103.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 110. x2= 125. y1= -1.16 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998043 cc2=  .748011 lx=  8.35246 if= 110 il= 125 5/26/2020  n=  15 now=    4361 end=       4232      4132      4226 U=     5.83 T=  103.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 110. x2= 125. y1= -1.16 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997873 cc2=  .739674 lx=  8.35046 if= 111 il= 125 5/26/2020  n=  14 now=    4361 end=       4232      4132      4226 U=     5.71 T=  103.7 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 111. x2= 125. y1= -1.28 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997873 cc2=  .739674 lx=  8.35046 if= 111 il= 125 5/26/2020  n=  14 now=    4361 end=       4232      4132      4226 U=     5.71 T=  103.7 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 111. x2= 125. y1= -1.28 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997433 cc2=  .730172 lx=  8.35046 if= 112 il= 125 5/26/2020  n=  13 now=    4361 end=       4232      4132      4226 U=     5.66 T=  103.9 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 112. x2= 125. y1= -1.44 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997449 cc2=  .730172 lx=  8.34946 if= 112 il= 125 5/26/2020  n=  13 now=    4361 end=       4232      4132      4226 U=     5.66 T=  103.9 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 112. x2= 125. y1= -1.44 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996796 cc2=  .719446 lx=  8.35046 if= 113 il= 125 5/26/2020  n=  12 now=    4361 end=       4232      4132      4226 U=     5.81 T=  103.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 113. x2= 125. y1= -1.67 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996834 cc2=  .719446 lx=  8.34846 if= 113 il= 125 5/26/2020  n=  12 now=    4361 end=       4232      4132      4226 U=     5.81 T=  103.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 113. x2= 125. y1= -1.67 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996410 cc2=  .707735 lx=  8.35046 if= 114 il= 125 5/26/2020  n=  11 now=    4361 end=       4232      4132      4226 U=     5.59 T=  104.2 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 114. x2= 125. y1= -1.76 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996715 cc2=  .707735 lx=  8.34546 if= 114 il= 125 5/26/2020  n=  11 now=    4361 end=       4232      4132      4226 U=     5.59 T=  104.2 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 114. x2= 125. y1= -1.76 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .995339 cc2=  .693828 lx=  8.35046 if= 115 il= 125 5/26/2020  n=  10 now=    4361 end=       4232      4132      4226 U=     5.54 T=  104.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 115. x2= 125. y1= -1.93 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1= 1.000000 cc2=  .693828 lx=  8.25246 if= 115 il= 125 5/26/2020  n=  10 now=    4361 end=       4232      4132      4226 U=     5.54 T=  104.3 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 115. x2= 125. y1= -1.93 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .994020 cc2=  .677792 lx=  8.35046 if= 116 il= 125 5/26/2020  n=   9 now=    4361 end=       4232      4132      4226 U=     5.48 T=  104.6 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 116. x2= 125. y1= -2.09 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1= 1.000000 cc2=  .677792 lx=  8.26446 if= 116 il= 125 5/26/2020  n=   9 now=    4361 end=       4232      4132      4226 U=     5.48 T=  104.6 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 116. x2= 125. y1= -2.09 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .993376 cc2=  .660043 lx=  8.35046 if= 117 il= 125 5/26/2020  n=   8 now=    4361 end=       4232      4132      4226 U=     5.95 T=  102.8 p1=  -3.0 p2=   103.0 ed=   116 5/17/2020   x1= 117. x2= 125. y1= -2.39 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1= 1.000000 cc2=  .660043 lx=  8.28346 if= 117 il= 125 5/26/2020  n=   8 now=    4361 end=       4232      4132      4226 U=     5.95 T=  102.8 p1=  -3.0 p2=   103.0 ed=   116 5/17/2020   x1= 117. x2= 125. y1= -2.39 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   116 5/17/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .990977 cc2=  .637423 lx=  8.35046 if= 118 il= 125 5/26/2020  n=   7 now=    4361 end=       4232      4132      4226 U=     5.76 T=  103.5 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 118. x2= 125. y1= -2.52 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1= 1.000000 cc2=  .637423 lx=  8.29246 if= 118 il= 125 5/26/2020  n=   7 now=    4361 end=       4232      4132      4226 U=     5.76 T=  103.5 p1=  -3.0 p2=   103.0 ed=   117 5/18/2020   x1= 118. x2= 125. y1= -2.52 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   117 5/18/2020 
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .986470 cc2=  .608505 lx=  8.35046 if= 119 il= 125 5/26/2020  n=   6 now=    4361 end=       4232      4132      4226 U=     5.88 T=  103.1 p1=  -3.0 p2=   103.0 ed=   116 5/17/2020   x1= 119. x2= 125. y1= -2.71 y2= -3.73 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1= 1.000000 cc2=  .608505 lx=  8.30346 if= 119 il= 125 5/26/2020  n=   6 now=    4361 end=       4232      4132      4226 U=     5.88 T=  103.1 p1=  -3.0 p2=   103.0 ed=   116 5/17/2020   x1= 119. x2= 125. y1= -2.71 y2= -3.73 BEST
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4232    4132     4226    10   116 5/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .978985 cc2=  .570737 lx=  8.34046 if= 120 il= 125 5/26/2020  n=   5 now=    4361 end=       4190      4132      4226 U=     4.27 T=  106.7 p1=  -3.9 p2=   104.1 ed=   116 5/17/2020   x1= 120. x2= 125. y1= -3.10 y2= -4.27     
GP: Confirmed US_Delaware_Sussex 5/26/2020       125    4361     4190    4132     4226    10   116 5/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998431 cc2=  .880580 lx=  8.64046 if=  55 il= 126 5/27/2020  n=  71 now=    4361 end=       5655      4140      5012 U=    21.38 T=  101.1 p1=  29.7 p2=    77.1 ed=   151 6/21/2020   x1=  55. x2= 126. y1=  2.16 y2= -1.16     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5655    4140     5012     8   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998368 cc2=  .879690 lx=  8.64046 if=  56 il= 126 5/27/2020  n=  70 now=    4361 end=       5655      4140      5012 U=    21.08 T=  101.5 p1=  29.7 p2=    77.1 ed=   151 6/21/2020   x1=  56. x2= 126. y1=  2.16 y2= -1.16     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5655    4140     5012     8   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998342 cc2=  .878819 lx=  8.65046 if=  57 il= 126 5/27/2020  n=  69 now=    4361 end=       5712      4140      5012 U=    21.87 T=  101.2 p1=  31.0 p2=    76.3 ed=   152 6/22/2020   x1=  57. x2= 126. y1=  2.02 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5712    4140     5012     8   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998269 cc2=  .877883 lx=  8.65046 if=  58 il= 126 5/27/2020  n=  68 now=    4361 end=       5712      4140      5012 U=    22.40 T=  100.6 p1=  31.0 p2=    76.3 ed=   153 6/23/2020   x1=  58. x2= 126. y1=  1.90 y2= -1.13     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5712    4140     5012     8   153 6/23/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998245 cc2=  .876978 lx=  8.64046 if=  59 il= 126 5/27/2020  n=  67 now=    4361 end=       5655      4140      5012 U=    22.00 T=  100.4 p1=  29.7 p2=    77.1 ed=   152 6/22/2020   x1=  59. x2= 126. y1=  1.88 y2= -1.16     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5655    4140     5012     8   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998194 cc2=  .876024 lx=  8.64046 if=  60 il= 126 5/27/2020  n=  66 now=    4361 end=       5655      4140      5012 U=    22.13 T=  100.2 p1=  29.7 p2=    77.1 ed=   152 6/22/2020   x1=  60. x2= 126. y1=  1.82 y2= -1.16     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5655    4140     5012     8   152 6/22/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998169 cc2=  .875078 lx=  8.63046 if=  61 il= 126 5/27/2020  n=  65 now=    4361 end=       5599      4140      5012 U=    22.07 T=   99.6 p1=  28.4 p2=    77.9 ed=   151 6/21/2020   x1=  61. x2= 126. y1=  1.75 y2= -1.20     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5599    4140     5012     8   151 6/21/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998192 cc2=  .874157 lx=  8.62046 if=  62 il= 126 5/27/2020  n=  64 now=    4361 end=       5543      4140      5012 U=    21.82 T=   99.1 p1=  27.1 p2=    78.7 ed=   150 6/20/2020   x1=  62. x2= 126. y1=  1.70 y2= -1.23     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5543    4140     5012     8   150 6/20/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998227 cc2=  .873227 lx=  8.61046 if=  63 il= 126 5/27/2020  n=  63 now=    4361 end=       5488      4140      5012 U=    21.40 T=   98.9 p1=  25.8 p2=    79.5 ed=   149 6/19/2020   x1=  63. x2= 126. y1=  1.68 y2= -1.27     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5488    4140     5012     8   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998234 cc2=  .872246 lx=  8.61046 if=  64 il= 126 5/27/2020  n=  62 now=    4361 end=       5488      4140      5012 U=    21.12 T=   99.3 p1=  25.8 p2=    79.5 ed=   149 6/19/2020   x1=  64. x2= 126. y1=  1.67 y2= -1.27     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5488    4140     5012     8   149 6/19/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998188 cc2=  .871188 lx=  8.60046 if=  65 il= 126 5/27/2020  n=  61 now=    4361 end=       5434      4140      5012 U=    20.97 T=   98.7 p1=  24.6 p2=    80.3 ed=   148 6/18/2020   x1=  65. x2= 126. y1=  1.61 y2= -1.30     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5434    4140     5012     8   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998165 cc2=  .870128 lx=  8.60046 if=  66 il= 126 5/27/2020  n=  60 now=    4361 end=       5434      4140      5012 U=    21.34 T=   98.2 p1=  24.6 p2=    80.3 ed=   148 6/18/2020   x1=  66. x2= 126. y1=  1.51 y2= -1.30     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5434    4140     5012     8   148 6/18/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998277 cc2=  .869177 lx=  8.59046 if=  67 il= 126 5/27/2020  n=  59 now=    4361 end=       5380      4140      5012 U=    20.91 T=   98.0 p1=  23.4 p2=    81.1 ed=   147 6/17/2020   x1=  67. x2= 126. y1=  1.48 y2= -1.34     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5380    4140     5012     8   147 6/17/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998362 cc2=  .868173 lx=  8.58046 if=  68 il= 126 5/27/2020  n=  58 now=    4361 end=       5326      4140      5012 U=    20.64 T=   97.6 p1=  22.1 p2=    81.9 ed=   146 6/16/2020   x1=  68. x2= 126. y1=  1.43 y2= -1.38     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5326    4140     5012     8   146 6/16/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998480 cc2=  .867173 lx=  8.57046 if=  69 il= 126 5/27/2020  n=  57 now=    4361 end=       5273      4140      5012 U=    20.15 T=   97.4 p1=  20.9 p2=    82.7 ed=   144 6/14/2020   x1=  69. x2= 126. y1=  1.41 y2= -1.42     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5273    4140     5012     8   144 6/14/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998551 cc2=  .866097 lx=  8.56046 if=  70 il= 126 5/27/2020  n=  56 now=    4361 end=       5221      4140      5012 U=    19.76 T=   97.1 p1=  19.7 p2=    83.5 ed=   143 6/13/2020   x1=  70. x2= 126. y1=  1.37 y2= -1.46     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5221    4140     5012     8   143 6/13/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998610 cc2=  .864979 lx=  8.56046 if=  71 il= 126 5/27/2020  n=  55 now=    4361 end=       5221      4140      5012 U=    19.48 T=   97.5 p1=  19.7 p2=    83.5 ed=   143 6/13/2020   x1=  71. x2= 126. y1=  1.36 y2= -1.46     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5221    4140     5012     8   143 6/13/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998602 cc2=  .863762 lx=  8.55046 if=  72 il= 126 5/27/2020  n=  54 now=    4361 end=       5169      4140      5012 U=    19.03 T=   97.4 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  72. x2= 126. y1=  1.33 y2= -1.51     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5169    4140     5012     8   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998561 cc2=  .862478 lx=  8.55046 if=  73 il= 126 5/27/2020  n=  53 now=    4361 end=       5169      4140      5012 U=    18.80 T=   97.7 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  73. x2= 126. y1=  1.31 y2= -1.51     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5169    4140     5012     8   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998483 cc2=  .861123 lx=  8.55046 if=  74 il= 126 5/27/2020  n=  52 now=    4361 end=       5169      4140      5012 U=    18.79 T=   97.7 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  74. x2= 126. y1=  1.26 y2= -1.51     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5169    4140     5012     8   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998400 cc2=  .859725 lx=  8.54046 if=  75 il= 126 5/27/2020  n=  51 now=    4361 end=       5117      4140      5012 U=    18.24 T=   97.7 p1=  17.3 p2=    85.2 ed=   140 6/10/2020   x1=  75. x2= 126. y1=  1.24 y2= -1.55     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5117    4140     5012     8   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998310 cc2=  .858282 lx=  8.55046 if=  76 il= 126 5/27/2020  n=  50 now=    4361 end=       5169      4140      5012 U=    18.73 T=   97.8 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  76. x2= 126. y1=  1.16 y2= -1.51     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5169    4140     5012     8   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998207 cc2=  .856786 lx=  8.55046 if=  77 il= 126 5/27/2020  n=  49 now=    4361 end=       5169      4140      5012 U=    19.02 T=   97.4 p1=  18.5 p2=    84.4 ed=   142 6/12/2020   x1=  77. x2= 126. y1=  1.07 y2= -1.51     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5169    4140     5012     8   142 6/12/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998130 cc2=  .855273 lx=  8.54046 if=  78 il= 126 5/27/2020  n=  48 now=    4361 end=       5117      4140      5012 U=    18.46 T=   97.4 p1=  17.3 p2=    85.2 ed=   140 6/10/2020   x1=  78. x2= 126. y1=  1.05 y2= -1.55     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5117    4140     5012     8   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .998013 cc2=  .853675 lx=  8.54046 if=  79 il= 126 5/27/2020  n=  47 now=    4361 end=       5117      4140      5012 U=    18.41 T=   97.4 p1=  17.3 p2=    85.2 ed=   140 6/10/2020   x1=  79. x2= 126. y1=  1.00 y2= -1.55     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5117    4140     5012     8   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997883 cc2=  .852018 lx=  8.54046 if=  80 il= 126 5/27/2020  n=  46 now=    4361 end=       5117      4140      5012 U=    18.53 T=   97.3 p1=  17.3 p2=    85.2 ed=   140 6/10/2020   x1=  80. x2= 126. y1=   .93 y2= -1.55     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5117    4140     5012     8   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997466 cc2=  .846711 lx=  8.53046 if=  83 il= 126 5/27/2020  n=  43 now=    4361 end=       5066      4140      5012 U=    18.48 T=   96.4 p1=  16.2 p2=    86.1 ed=   140 6/10/2020   x1=  83. x2= 126. y1=   .73 y2= -1.60     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5066    4140     5012     8   140 6/10/2020 
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997363 cc2=  .844865 lx=  8.53046 if=  84 il= 126 5/27/2020  n=  42 now=    4361 end=       5066      4140      5012 U=    18.27 T=   96.8 p1=  16.2 p2=    86.1 ed=   139 6/9/2020    x1=  84. x2= 126. y1=   .70 y2= -1.60     
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5066    4140     5012     8   139 6/9/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .997202 cc2=  .842899 lx=  8.52046 if=  85 il= 126 5/27/2020  n=  41 now=    4361 end=       5016      4140      5012 U=    17.60 T=   97.0 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  85. x2= 126. y1=   .68 y2= -1.65 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .997204 cc2=  .842899 lx=  8.52446 if=  85 il= 126 5/27/2020  n=  41 now=    4361 end=       5016      4140      5012 U=    17.60 T=   97.0 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  85. x2= 126. y1=   .68 y2= -1.65 BEST
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5016    4140     5012     8   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996992 cc2=  .840818 lx=  8.52046 if=  86 il= 126 5/27/2020  n=  40 now=    4361 end=       5016      4140      5012 U=    17.78 T=   96.7 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  86. x2= 126. y1=   .60 y2= -1.65 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996995 cc2=  .840818 lx=  8.52446 if=  86 il= 126 5/27/2020  n=  40 now=    4361 end=       5016      4140      5012 U=    17.78 T=   96.7 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  86. x2= 126. y1=   .60 y2= -1.65 BEST
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5016    4140     5012     8   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996770 cc2=  .838656 lx=  8.52046 if=  87 il= 126 5/27/2020  n=  39 now=    4361 end=       5016      4140      5012 U=    17.72 T=   96.8 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  87. x2= 126. y1=   .55 y2= -1.65 BEST
AAA2     1 US_Delaware_Sussex Confirmed cc1=  .996770 cc2=  .838656 lx=  8.52246 if=  87 il= 126 5/27/2020  n=  39 now=    4361 end=       5016      4140      5012 U=    17.72 T=   96.8 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  87. x2= 126. y1=   .55 y2= -1.65 BEST
GP: Confirmed US_Delaware_Sussex 5/27/2020       126    4361     5016    4140     5012     8   138 6/8/2020  
AAA1     1 US_Delaware_Sussex Confirmed cc1=  .996517 cc2=  .836389 lx=  8.52046 if=  88 il= 126 5/27/2020  n=  38 now=    4361 end=       5016      4140      5012 U=    17.70 T=   96.8 p1=  15.0 p2=    86.9 ed=   138 6/8/2020    x1=  88. x2= 126. y1=   .50 y2= -1.65 BEST
