TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21533.00000        9.97734
TAB:  US_Michigan_Wayne Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998565 cc2=  .812869 lx=  9.64734 if=  55 il=  83 4/14/2020  n=  28 now=   21533 end=      15480     12209     14564 U=     8.27 T=   71.1 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  55. x2=  83. y1=  1.95 y2= -1.44     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15480   12209    14564     6    90 4/21/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998257 cc2=  .805807 lx=  9.64734 if=  57 il=  83 4/14/2020  n=  26 now=   21533 end=      15480     12209     14564 U=     8.11 T=   71.3 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  57. x2=  83. y1=  1.77 y2= -1.44     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15480   12209    14564     6    90 4/21/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998060 cc2=  .801944 lx=  9.64734 if=  58 il=  83 4/14/2020  n=  25 now=   21533 end=      15480     12209     14564 U=     7.98 T=   71.5 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  58. x2=  83. y1=  1.69 y2= -1.44     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15480   12209    14564     6    90 4/21/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997995 cc2=  .797995 lx=  9.66734 if=  59 il=  83 4/14/2020  n=  24 now=   21533 end=      15793     12209     14564 U=     8.07 T=   72.1 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  59. x2=  83. y1=  1.62 y2= -1.36     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15793   12209    14564     6    91 4/22/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998570 cc2=  .794446 lx=  9.71734 if=  60 il=  83 4/14/2020  n=  23 now=   21533 end=      16603     12209     14564 U=     9.40 T=   71.9 p1= -22.9 p2=   129.7 ed=    94 4/25/2020   x1=  60. x2=  83. y1=  1.27 y2= -1.18     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    16603   12209    14564     6    94 4/25/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998581 cc2=  .790067 lx=  9.69734 if=  61 il=  83 4/14/2020  n=  22 now=   21533 end=      16274     12209     14564 U=     9.08 T=   71.7 p1= -24.4 p2=   132.3 ed=    93 4/24/2020   x1=  61. x2=  83. y1=  1.18 y2= -1.25     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    16274   12209    14564     6    93 4/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998569 cc2=  .785369 lx=  9.67734 if=  62 il=  83 4/14/2020  n=  21 now=   21533 end=      15952     12209     14564 U=     8.81 T=   71.4 p1= -25.9 p2=   135.0 ed=    92 4/23/2020   x1=  62. x2=  83. y1=  1.07 y2= -1.32     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15952   12209    14564     6    92 4/23/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998628 cc2=  .780410 lx=  9.65734 if=  63 il=  83 4/14/2020  n=  20 now=   21533 end=      15636     12209     14564 U=     8.46 T=   71.2 p1= -27.4 p2=   137.7 ed=    91 4/22/2020   x1=  63. x2=  83. y1=   .97 y2= -1.40     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15636   12209    14564     6    91 4/22/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998663 cc2=  .775056 lx=  9.63734 if=  64 il=  83 4/14/2020  n=  19 now=   21533 end=      15326     12209     14564 U=     8.06 T=   71.1 p1= -28.8 p2=   140.5 ed=    90 4/21/2020   x1=  64. x2=  83. y1=   .88 y2= -1.48     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15326   12209    14564     6    90 4/21/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998588 cc2=  .769172 lx=  9.61734 if=  65 il=  83 4/14/2020  n=  18 now=   21533 end=      15023     12209     14564 U=     7.75 T=   70.8 p1= -30.2 p2=   143.3 ed=    89 4/20/2020   x1=  65. x2=  83. y1=   .75 y2= -1.57     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15023   12209    14564     6    89 4/20/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998573 cc2=  .762871 lx=  9.60734 if=  66 il=  83 4/14/2020  n=  17 now=   21533 end=      14873     12209     14564 U=     7.58 T=   70.7 p1= -30.9 p2=   144.8 ed=    88 4/19/2020   x1=  66. x2=  83. y1=   .62 y2= -1.62     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14873   12209    14564     6    88 4/19/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998716 cc2=  .756180 lx=  9.58734 if=  67 il=  83 4/14/2020  n=  16 now=   21533 end=      14579     12209     14564 U=     7.11 T=   70.7 p1= -32.3 p2=   147.7 ed=    87 4/18/2020   x1=  67. x2=  83. y1=   .52 y2= -1.73 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998718 cc2=  .756180 lx=  9.59034 if=  67 il=  83 4/14/2020  n=  16 now=   21533 end=      14579     12209     14564 U=     7.11 T=   70.7 p1= -32.3 p2=   147.7 ed=    87 4/18/2020   x1=  67. x2=  83. y1=   .52 y2= -1.73 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14579   12209    14564     6    87 4/18/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998667 cc2=  .748667 lx=  9.57734 if=  68 il=  83 4/14/2020  n=  15 now=   21533 end=      14434     12209     14564 U=     6.82 T=   70.8 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  68. x2=  83. y1=   .41 y2= -1.79 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998668 cc2=  .748667 lx=  9.57934 if=  68 il=  83 4/14/2020  n=  15 now=   21533 end=      14434     12209     14564 U=     6.82 T=   70.8 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  68. x2=  83. y1=   .41 y2= -1.79 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14434   12209    14564     6    86 4/17/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998459 cc2=  .740260 lx=  9.57734 if=  69 il=  83 4/14/2020  n=  14 now=   21533 end=      14434     12209     14564 U=     6.70 T=   71.0 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  69. x2=  83. y1=   .30 y2= -1.79 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998465 cc2=  .740260 lx=  9.57234 if=  69 il=  83 4/14/2020  n=  14 now=   21533 end=      14434     12209     14564 U=     6.70 T=   71.0 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  69. x2=  83. y1=   .30 y2= -1.79 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14434   12209    14564     6    86 4/17/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998105 cc2=  .730843 lx=  9.56734 if=  70 il=  83 4/14/2020  n=  13 now=   21533 end=      14290     12209     14564 U=     6.50 T=   71.0 p1= -33.6 p2=   150.7 ed=    86 4/17/2020   x1=  70. x2=  83. y1=   .15 y2= -1.85     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14290   12209    14564     6    86 4/17/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997632 cc2=  .720282 lx=  9.57734 if=  71 il=  83 4/14/2020  n=  12 now=   21533 end=      14434     12209     14564 U=     6.55 T=   71.3 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  71. x2=  83. y1=   .05 y2= -1.79 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997638 cc2=  .720282 lx=  9.57234 if=  71 il=  83 4/14/2020  n=  12 now=   21533 end=      14434     12209     14564 U=     6.55 T=   71.3 p1= -33.0 p2=   149.2 ed=    86 4/17/2020   x1=  71. x2=  83. y1=   .05 y2= -1.79 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14434   12209    14564     6    86 4/17/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997366 cc2=  .708691 lx=  9.58734 if=  72 il=  83 4/14/2020  n=  11 now=   21533 end=      14579     12209     14564 U=     6.91 T=   71.1 p1= -32.3 p2=   147.7 ed=    87 4/18/2020   x1=  72. x2=  83. y1=  -.14 y2= -1.73 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997370 cc2=  .708691 lx=  9.59134 if=  72 il=  83 4/14/2020  n=  11 now=   21533 end=      14579     12209     14564 U=     6.91 T=   71.1 p1= -32.3 p2=   147.7 ed=    87 4/18/2020   x1=  72. x2=  83. y1=  -.14 y2= -1.73 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14579   12209    14564     6    87 4/18/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .996608 cc2=  .695096 lx=  9.59734 if=  73 il=  83 4/14/2020  n=  10 now=   21533 end=      14725     12209     14564 U=     7.02 T=   71.2 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  73. x2=  83. y1=  -.25 y2= -1.67 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996608 cc2=  .695096 lx=  9.59634 if=  73 il=  83 4/14/2020  n=  10 now=   21533 end=      14725     12209     14564 U=     7.02 T=   71.2 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  73. x2=  83. y1=  -.25 y2= -1.67 BEST
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    14725   12209    14564     6    87 4/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995882 cc2=  .679654 lx=  9.61734 if=  74 il=  83 4/14/2020  n=   9 now=   21533 end=      15023     12209     14564 U=     7.47 T=   71.3 p1= -30.2 p2=   143.3 ed=    88 4/19/2020   x1=  74. x2=  83. y1=  -.37 y2= -1.57     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    15023   12209    14564     6    88 4/19/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .995444 cc2=  .662111 lx=  9.68734 if=  75 il=  83 4/14/2020  n=   8 now=   21533 end=      16112     12209     14564 U=     9.12 T=   71.3 p1= -25.2 p2=   133.6 ed=    92 4/23/2020   x1=  75. x2=  83. y1=  -.41 y2= -1.28     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    16112   12209    14564     6    92 4/23/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996118 cc2=  .642565 lx=  9.93734 if=  76 il=  83 4/14/2020  n=   7 now=   21533 end=      20688     12209     14564 U=    15.55 T=   73.1 p1=  -3.9 p2=   104.1 ed=   109 5/10/2020   x1=  76. x2=  83. y1=  -.19 y2=  -.64     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    20688   12209    14564     6   109 5/10/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .996014 cc2=  .618050 lx= 11.28734 if=  77 il=  83 4/14/2020  n=   6 now=   21533 end=      79805     12209     14564 U=    50.33 T=  114.7 p1= 270.6 p2=    27.0 ed=   233 9/11/2020   x1=  77. x2=  83. y1=   .75 y2=   .63     
GP: Confirmed US_Michigan_Wayne 4/14/2020        83   21533    -       12209    14564     6   233 9/11/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997273 cc2=  .830606 lx=  9.75734 if=  49 il=  84 4/15/2020  n=  35 now=   21533 end=      17280     12544     15513 U=    10.24 T=   72.3 p1= -19.8 p2=   124.6 ed=    96 4/27/2020   x1=  49. x2=  84. y1=  2.28 y2= -1.14     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    17280   12544    15513    12    96 4/27/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997717 cc2=  .828686 lx=  9.72734 if=  50 il=  84 4/15/2020  n=  34 now=   21533 end=      16769     12544     15513 U=     9.68 T=   72.0 p1= -22.1 p2=   128.4 ed=    94 4/25/2020   x1=  50. x2=  84. y1=  2.27 y2= -1.24     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    16769   12544    15513    12    94 4/25/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997843 cc2=  .826344 lx=  9.70734 if=  51 il=  84 4/15/2020  n=  33 now=   21533 end=      16437     12544     15513 U=     9.41 T=   71.7 p1= -23.7 p2=   131.0 ed=    93 4/24/2020   x1=  51. x2=  84. y1=  2.20 y2= -1.31     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    16437   12544    15513    12    93 4/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997958 cc2=  .823880 lx=  9.69734 if=  52 il=  84 4/15/2020  n=  32 now=   21533 end=      16274     12544     15513 U=     9.38 T=   71.4 p1= -24.4 p2=   132.3 ed=    93 4/24/2020   x1=  52. x2=  84. y1=  2.07 y2= -1.35     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    16274   12544    15513    12    93 4/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998336 cc2=  .821560 lx=  9.67734 if=  53 il=  84 4/15/2020  n=  31 now=   21533 end=      15952     12544     15513 U=     8.98 T=   71.2 p1= -25.9 p2=   135.0 ed=    92 4/23/2020   x1=  53. x2=  84. y1=  2.03 y2= -1.43     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15952   12544    15513    12    92 4/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998531 cc2=  .818925 lx=  9.66734 if=  54 il=  84 4/15/2020  n=  30 now=   21533 end=      15793     12544     15513 U=     8.78 T=   71.1 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  54. x2=  84. y1=  1.95 y2= -1.47 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998532 cc2=  .818925 lx=  9.66334 if=  54 il=  84 4/15/2020  n=  30 now=   21533 end=      15793     12544     15513 U=     8.78 T=   71.1 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  54. x2=  84. y1=  1.95 y2= -1.47 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15793   12544    15513    12    91 4/22/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998700 cc2=  .816126 lx=  9.64734 if=  55 il=  84 4/15/2020  n=  29 now=   21533 end=      15480     12544     15513 U=     8.27 T=   71.1 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  55. x2=  84. y1=  1.95 y2= -1.56 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998701 cc2=  .816126 lx=  9.65034 if=  55 il=  84 4/15/2020  n=  29 now=   21533 end=      15480     12544     15513 U=     8.27 T=   71.1 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  55. x2=  84. y1=  1.95 y2= -1.56 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15480   12544    15513    12    90 4/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998434 cc2=  .809452 lx=  9.64734 if=  57 il=  84 4/15/2020  n=  27 now=   21533 end=      15480     12544     15513 U=     8.11 T=   71.4 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  57. x2=  84. y1=  1.77 y2= -1.56 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998434 cc2=  .809452 lx=  9.64734 if=  57 il=  84 4/15/2020  n=  27 now=   21533 end=      15480     12544     15513 U=     8.11 T=   71.4 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  57. x2=  84. y1=  1.77 y2= -1.56 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15480   12544    15513    12    90 4/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998263 cc2=  .805813 lx=  9.64734 if=  58 il=  84 4/15/2020  n=  26 now=   21533 end=      15480     12544     15513 U=     7.99 T=   71.5 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  58. x2=  84. y1=  1.69 y2= -1.56 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998264 cc2=  .805813 lx=  9.64934 if=  58 il=  84 4/15/2020  n=  26 now=   21533 end=      15480     12544     15513 U=     7.99 T=   71.5 p1= -28.1 p2=   139.1 ed=    90 4/21/2020   x1=  58. x2=  84. y1=  1.69 y2= -1.56 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15480   12544    15513    12    90 4/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998218 cc2=  .802101 lx=  9.66734 if=  59 il=  84 4/15/2020  n=  25 now=   21533 end=      15793     12544     15513 U=     8.10 T=   72.1 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  59. x2=  84. y1=  1.62 y2= -1.47 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998220 cc2=  .802101 lx=  9.66334 if=  59 il=  84 4/15/2020  n=  25 now=   21533 end=      15793     12544     15513 U=     8.10 T=   72.1 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  59. x2=  84. y1=  1.62 y2= -1.47 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15793   12544    15513    12    91 4/22/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998710 cc2=  .798710 lx=  9.69734 if=  60 il=  84 4/15/2020  n=  24 now=   21533 end=      16274     12544     15513 U=     9.21 T=   71.6 p1= -24.4 p2=   132.3 ed=    93 4/24/2020   x1=  60. x2=  84. y1=  1.26 y2= -1.35     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    16274   12544    15513    12    93 4/24/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998741 cc2=  .794617 lx=  9.68734 if=  61 il=  84 4/15/2020  n=  23 now=   21533 end=      16112     12544     15513 U=     8.99 T=   71.5 p1= -25.2 p2=   133.6 ed=    92 4/23/2020   x1=  61. x2=  84. y1=  1.17 y2= -1.38     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    16112   12544    15513    12    92 4/23/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998745 cc2=  .790231 lx=  9.66734 if=  62 il=  84 4/15/2020  n=  22 now=   21533 end=      15793     12544     15513 U=     8.70 T=   71.2 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  62. x2=  84. y1=  1.06 y2= -1.47 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998746 cc2=  .790231 lx=  9.67134 if=  62 il=  84 4/15/2020  n=  22 now=   21533 end=      15793     12544     15513 U=     8.70 T=   71.2 p1= -26.7 p2=   136.3 ed=    91 4/22/2020   x1=  62. x2=  84. y1=  1.06 y2= -1.47 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15793   12544    15513    12    91 4/22/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998807 cc2=  .785607 lx=  9.65734 if=  63 il=  84 4/15/2020  n=  21 now=   21533 end=      15636     12544     15513 U=     8.46 T=   71.2 p1= -27.4 p2=   137.7 ed=    91 4/22/2020   x1=  63. x2=  84. y1=   .97 y2= -1.51 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998808 cc2=  .785607 lx=  9.65534 if=  63 il=  84 4/15/2020  n=  21 now=   21533 end=      15636     12544     15513 U=     8.46 T=   71.2 p1= -27.4 p2=   137.7 ed=    91 4/22/2020   x1=  63. x2=  84. y1=   .97 y2= -1.51 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15636   12544    15513    12    91 4/22/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998834 cc2=  .780616 lx=  9.63734 if=  64 il=  84 4/15/2020  n=  20 now=   21533 end=      15326     12544     15513 U=     8.05 T=   71.1 p1= -28.8 p2=   140.5 ed=    90 4/21/2020   x1=  64. x2=  84. y1=   .88 y2= -1.61 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998837 cc2=  .780616 lx=  9.64234 if=  64 il=  84 4/15/2020  n=  20 now=   21533 end=      15326     12544     15513 U=     8.05 T=   71.1 p1= -28.8 p2=   140.5 ed=    90 4/21/2020   x1=  64. x2=  84. y1=   .88 y2= -1.61 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15326   12544    15513    12    90 4/21/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .998764 cc2=  .775157 lx=  9.62734 if=  65 il=  84 4/15/2020  n=  19 now=   21533 end=      15174     12544     15513 U=     7.87 T=   70.9 p1= -29.5 p2=   141.9 ed=    89 4/20/2020   x1=  65. x2=  84. y1=   .75 y2= -1.66 BEST
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998768 cc2=  .775157 lx=  9.63234 if=  65 il=  84 4/15/2020  n=  19 now=   21533 end=      15174     12544     15513 U=     7.87 T=   70.9 p1= -29.5 p2=   141.9 ed=    89 4/20/2020   x1=  65. x2=  84. y1=   .75 y2= -1.66 BEST
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15174   12544    15513    12    89 4/20/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998728 cc2=  .769313 lx=  9.61734 if=  66 il=  84 4/15/2020  n=  18 now=   21533 end=      15023     12544     15513 U=     7.70 T=   70.8 p1= -30.2 p2=   143.3 ed=    88 4/19/2020   x1=  66. x2=  84. y1=   .63 y2= -1.71     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    15023   12544    15513    12    88 4/19/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998804 cc2=  .763102 lx=  9.60734 if=  67 il=  84 4/15/2020  n=  17 now=   21533 end=      14873     12544     15513 U=     7.38 T=   70.9 p1= -30.9 p2=   144.8 ed=    88 4/19/2020   x1=  67. x2=  84. y1=   .53 y2= -1.77     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    14873   12544    15513    12    88 4/19/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998702 cc2=  .756167 lx=  9.59734 if=  68 il=  84 4/15/2020  n=  16 now=   21533 end=      14725     12544     15513 U=     7.10 T=   71.0 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  68. x2=  84. y1=   .42 y2= -1.83     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    14725   12544    15513    12    87 4/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998481 cc2=  .748481 lx=  9.59734 if=  69 il=  84 4/15/2020  n=  15 now=   21533 end=      14725     12544     15513 U=     6.99 T=   71.2 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  69. x2=  84. y1=   .32 y2= -1.83     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    14725   12544    15513    12    87 4/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .998161 cc2=  .739962 lx=  9.59734 if=  70 il=  84 4/15/2020  n=  14 now=   21533 end=      14725     12544     15513 U=     6.98 T=   71.2 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  70. x2=  84. y1=   .18 y2= -1.83     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    14725   12544    15513    12    87 4/18/2020 
AAA2     1 US_Michigan_Wayne Confirmed cc1=  .997746 cc2=  .730485 lx=  9.59734 if=  71 il=  84 4/15/2020  n=  13 now=   21533 end=      14725     12544     15513 U=     6.86 T=   71.4 p1= -31.6 p2=   146.2 ed=    87 4/18/2020   x1=  71. x2=  84. y1=   .06 y2= -1.83     
GP: Confirmed US_Michigan_Wayne 4/15/2020        84   21533    14725   12544    15513    12    87 4/18/2020 
AAA1     1 US_Michigan_Wayne Confirmed cc1=  .997629 cc2=  .720279 lx=  9.62734 if=  72 il=  84 4/15/2020  n=  12 now=   21533 end=      15174     12544     15513 U=     7.66 T=   71.3 p1= -29.5 p2=   141.9 ed=    89 4/20/2020   x1=  72. x2=  84. y1=  -.09 y2= -1.66 BEST
