TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997319 cc2=  .788804 lx=  7.52343 if=  74 il=  96 4/27/2020  n=  22 now=    4834 end=       1850      1034      1518 U=    20.13 T=   85.1 p1= -61.7 p2=   261.3 ed=   132 6/2/2020    x1=  74. x2=  96. y1=   .55 y2=  -.54     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1850    1034     1518    16   132 6/2/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997019 cc2=  .783818 lx=  7.48343 if=  75 il=  96 4/27/2020  n=  21 now=    4834 end=       1778      1034      1518 U=    19.53 T=   84.0 p1= -63.2 p2=   271.9 ed=   130 5/31/2020   x1=  75. x2=  96. y1=   .46 y2=  -.61     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1778    1034     1518    16   130 5/31/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996986 cc2=  .778768 lx=  7.42343 if=  76 il=  96 4/27/2020  n=  20 now=    4834 end=       1674      1034      1518 U=    17.80 T=   83.0 p1= -65.4 p2=   288.8 ed=   125 5/26/2020   x1=  76. x2=  96. y1=   .39 y2=  -.73     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1674    1034     1518    16   125 5/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996724 cc2=  .773117 lx=  7.38343 if=  77 il=  96 4/27/2020  n=  19 now=    4834 end=       1609      1034      1518 U=    16.57 T=   82.5 p1= -66.7 p2=   300.4 ed=   121 5/22/2020   x1=  77. x2=  96. y1=   .33 y2=  -.82     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1609    1034     1518    16   121 5/22/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .996240 cc2=  .766824 lx=  7.36343 if=  78 il=  96 4/27/2020  n=  18 now=    4834 end=       1577      1034      1518 U=    16.09 T=   82.1 p1= -67.4 p2=   306.5 ed=   120 5/21/2020   x1=  78. x2=  96. y1=   .26 y2=  -.86 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996240 cc2=  .766824 lx=  7.36743 if=  78 il=  96 4/27/2020  n=  18 now=    4834 end=       1577      1034      1518 U=    16.09 T=   82.1 p1= -67.4 p2=   306.5 ed=   120 5/21/2020   x1=  78. x2=  96. y1=   .26 y2=  -.86 BEST
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1577    1034     1518    16   120 5/21/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .995683 cc2=  .759981 lx=  7.34343 if=  79 il=  96 4/27/2020  n=  17 now=    4834 end=       1546      1034      1518 U=    15.09 T=   82.3 p1= -68.0 p2=   312.7 ed=   117 5/18/2020   x1=  79. x2=  96. y1=   .22 y2=  -.91 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995683 cc2=  .759981 lx=  7.34243 if=  79 il=  96 4/27/2020  n=  17 now=    4834 end=       1546      1034      1518 U=    15.09 T=   82.3 p1= -68.0 p2=   312.7 ed=   117 5/18/2020   x1=  79. x2=  96. y1=   .22 y2=  -.91 BEST
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1546    1034     1518    16   117 5/18/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .994972 cc2=  .752436 lx=  7.37343 if=  80 il=  96 4/27/2020  n=  16 now=    4834 end=       1593      1034      1518 U=    16.54 T=   82.1 p1= -67.0 p2=   303.5 ed=   121 5/22/2020   x1=  80. x2=  96. y1=   .13 y2=  -.84 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994972 cc2=  .752436 lx=  7.37243 if=  80 il=  96 4/27/2020  n=  16 now=    4834 end=       1593      1034      1518 U=    16.54 T=   82.1 p1= -67.0 p2=   303.5 ed=   121 5/22/2020   x1=  80. x2=  96. y1=   .13 y2=  -.84 BEST
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1593    1034     1518    16   121 5/22/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .994361 cc2=  .744361 lx=  7.32343 if=  81 il=  96 4/27/2020  n=  15 now=    4834 end=       1515      1034      1518 U=    14.97 T=   81.6 p1= -68.7 p2=   319.1 ed=   116 5/17/2020   x1=  81. x2=  96. y1=   .04 y2=  -.96 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994361 cc2=  .744361 lx=  7.32743 if=  81 il=  96 4/27/2020  n=  15 now=    4834 end=       1515      1034      1518 U=    14.97 T=   81.6 p1= -68.7 p2=   319.1 ed=   116 5/17/2020   x1=  81. x2=  96. y1=   .04 y2=  -.96 BEST
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1515    1034     1518    16   116 5/17/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .993334 cc2=  .735136 lx=  7.30343 if=  82 il=  96 4/27/2020  n=  14 now=    4834 end=       1485      1034      1518 U=    13.58 T=   82.2 p1= -69.3 p2=   325.5 ed=   114 5/15/2020   x1=  82. x2=  96. y1=   .02 y2= -1.02 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993335 cc2=  .735136 lx=  7.29943 if=  82 il=  96 4/27/2020  n=  14 now=    4834 end=       1485      1034      1518 U=    13.58 T=   82.2 p1= -69.3 p2=   325.5 ed=   114 5/15/2020   x1=  82. x2=  96. y1=   .02 y2= -1.02 BEST
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1485    1034     1518    16   114 5/15/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993006 cc2=  .725744 lx=  7.43343 if=  83 il=  96 4/27/2020  n=  13 now=    4834 end=       1691      1034      1518 U=    18.00 T=   83.2 p1= -65.0 p2=   285.9 ed=   125 5/26/2020   x1=  83. x2=  96. y1=   .01 y2=  -.71     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1691    1034     1518    16   125 5/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991328 cc2=  .713978 lx=  7.40343 if=  84 il=  96 4/27/2020  n=  12 now=    4834 end=       1641      1034      1518 U=    16.66 T=   83.1 p1= -66.1 p2=   294.6 ed=   122 5/23/2020   x1=  84. x2=  96. y1=  -.05 y2=  -.77     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1641    1034     1518    16   122 5/23/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .969479 cc2=  .591515 lx= 10.48343 if=  90 il=  96 4/27/2020  n=   6 now=    4834 end=      35718      1034      1518 U=   124.43 T=  253.4 p1= 638.9 p2=    13.5 ed=   547 7/22/2021   x1=  90. x2=  96. y1=  1.31 y2=  1.26     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834    -        1034     1518    16   547 7/22/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .983936 cc2=  .575688 lx=  7.42343 if=  91 il=  96 4/27/2020  n=   5 now=    4834 end=       1674      1034      1518 U=    16.62 T=   83.9 p1= -65.4 p2=   288.8 ed=   123 5/24/2020   x1=  91. x2=  96. y1=  -.43 y2=  -.73     
GP: Confirmed US_Washington_Yakima 4/27/2020        96    4834     1674    1034     1518    16   123 5/24/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997677 cc2=  .851812 lx=  7.31343 if=  51 il=  97 4/28/2020  n=  46 now=    4834 end=       1500      1046      1394 U=    15.81 T=   80.9 p1= -69.0 p2=   322.3 ed=   118 5/19/2020   x1=  51. x2=  97. y1=  1.89 y2= -1.02     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1500    1046     1394     5   118 5/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997766 cc2=  .850324 lx=  7.29343 if=  52 il=  97 4/28/2020  n=  45 now=    4834 end=       1470      1046      1394 U=    15.77 T=   80.0 p1= -69.6 p2=   328.8 ed=   117 5/18/2020   x1=  52. x2=  97. y1=  1.78 y2= -1.08     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1470    1046     1394     5   117 5/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998169 cc2=  .849098 lx=  7.28343 if=  53 il=  97 4/28/2020  n=  44 now=    4834 end=       1455      1046      1394 U=    15.27 T=   80.1 p1= -69.9 p2=   332.2 ed=   116 5/17/2020   x1=  53. x2=  97. y1=  1.77 y2= -1.11     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1455    1046     1394     5   116 5/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998372 cc2=  .847617 lx=  7.26343 if=  54 il=  97 4/28/2020  n=  43 now=    4834 end=       1427      1046      1394 U=    14.63 T=   79.9 p1= -70.5 p2=   338.8 ed=   114 5/15/2020   x1=  54. x2=  97. y1=  1.77 y2= -1.17     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1427    1046     1394     5   114 5/15/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998399 cc2=  .845900 lx=  7.25343 if=  55 il=  97 4/28/2020  n=  42 now=    4834 end=       1412      1046      1394 U=    14.32 T=   79.8 p1= -70.8 p2=   342.4 ed=   113 5/14/2020   x1=  55. x2=  97. y1=  1.73 y2= -1.20     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1412    1046     1394     5   113 5/14/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998377 cc2=  .844074 lx=  7.25343 if=  56 il=  97 4/28/2020  n=  41 now=    4834 end=       1412      1046      1394 U=    14.28 T=   79.8 p1= -70.8 p2=   342.4 ed=   113 5/14/2020   x1=  56. x2=  97. y1=  1.67 y2= -1.20     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1412    1046     1394     5   113 5/14/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .998358 cc2=  .842184 lx=  7.24343 if=  57 il=  97 4/28/2020  n=  40 now=    4834 end=       1398      1046      1394 U=    13.78 T=   80.0 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  57. x2=  97. y1=  1.67 y2= -1.24 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998358 cc2=  .842184 lx=  7.24343 if=  57 il=  97 4/28/2020  n=  40 now=    4834 end=       1398      1046      1394 U=    13.78 T=   80.0 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  57. x2=  97. y1=  1.67 y2= -1.24 BEST
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1398    1046     1394     5   112 5/13/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .998234 cc2=  .840120 lx=  7.24343 if=  58 il=  97 4/28/2020  n=  39 now=    4834 end=       1398      1046      1394 U=    13.77 T=   80.0 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  58. x2=  97. y1=  1.60 y2= -1.24 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998234 cc2=  .840120 lx=  7.24243 if=  58 il=  97 4/28/2020  n=  39 now=    4834 end=       1398      1046      1394 U=    13.77 T=   80.0 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  58. x2=  97. y1=  1.60 y2= -1.24 BEST
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1398    1046     1394     5   112 5/13/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .998096 cc2=  .837968 lx=  7.24343 if=  59 il=  97 4/28/2020  n=  38 now=    4834 end=       1398      1046      1394 U=    13.68 T=   80.1 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  59. x2=  97. y1=  1.54 y2= -1.24 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998097 cc2=  .837968 lx=  7.24043 if=  59 il=  97 4/28/2020  n=  38 now=    4834 end=       1398      1046      1394 U=    13.68 T=   80.1 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  59. x2=  97. y1=  1.54 y2= -1.24 BEST
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1398    1046     1394     5   112 5/13/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .997943 cc2=  .835721 lx=  7.24343 if=  60 il=  97 4/28/2020  n=  37 now=    4834 end=       1398      1046      1394 U=    13.54 T=   80.3 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  60. x2=  97. y1=  1.50 y2= -1.24 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997943 cc2=  .835721 lx=  7.24143 if=  60 il=  97 4/28/2020  n=  37 now=    4834 end=       1398      1046      1394 U=    13.54 T=   80.3 p1= -71.1 p2=   345.8 ed=   112 5/13/2020   x1=  60. x2=  97. y1=  1.50 y2= -1.24 BEST
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1398    1046     1394     5   112 5/13/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .997804 cc2=  .833405 lx=  7.24343 if=  61 il=  97 4/28/2020  n=  36 now=    4834 end=       1398      1046      1394 U=    13.17 T=   80.7 p1= -71.1 p2=   345.8 ed=   111 5/12/2020   x1=  61. x2=  97. y1=  1.50 y2= -1.24 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997805 cc2=  .833405 lx=  7.24643 if=  61 il=  97 4/28/2020  n=  36 now=    4834 end=       1398      1046      1394 U=    13.17 T=   80.7 p1= -71.1 p2=   345.8 ed=   111 5/12/2020   x1=  61. x2=  97. y1=  1.50 y2= -1.24 BEST
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1398    1046     1394     5   111 5/12/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998018 cc2=  .831352 lx=  7.27343 if=  62 il=  97 4/28/2020  n=  35 now=    4834 end=       1441      1046      1394 U=    13.80 T=   81.3 p1= -70.2 p2=   335.5 ed=   113 5/14/2020   x1=  62. x2=  97. y1=  1.40 y2= -1.14     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1441    1046     1394     5   113 5/14/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998239 cc2=  .829208 lx=  7.29343 if=  63 il=  97 4/28/2020  n=  34 now=    4834 end=       1470      1046      1394 U=    14.70 T=   81.2 p1= -69.6 p2=   328.8 ed=   115 5/16/2020   x1=  63. x2=  97. y1=  1.24 y2= -1.08     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1470    1046     1394     5   115 5/16/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998108 cc2=  .826610 lx=  7.30343 if=  64 il=  97 4/28/2020  n=  33 now=    4834 end=       1485      1046      1394 U=    14.94 T=   81.3 p1= -69.3 p2=   325.5 ed=   116 5/17/2020   x1=  64. x2=  97. y1=  1.16 y2= -1.05     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1485    1046     1394     5   116 5/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997950 cc2=  .823872 lx=  7.30343 if=  65 il=  97 4/28/2020  n=  32 now=    4834 end=       1485      1046      1394 U=    14.65 T=   81.6 p1= -69.3 p2=   325.5 ed=   116 5/17/2020   x1=  65. x2=  97. y1=  1.14 y2= -1.05     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1485    1046     1394     5   116 5/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997994 cc2=  .821217 lx=  7.33343 if=  66 il=  97 4/28/2020  n=  31 now=    4834 end=       1530      1046      1394 U=    15.20 T=   82.3 p1= -68.3 p2=   315.9 ed=   118 5/19/2020   x1=  66. x2=  97. y1=  1.07 y2=  -.97     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1530    1046     1394     5   118 5/19/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998176 cc2=  .818570 lx=  7.37343 if=  67 il=  97 4/28/2020  n=  30 now=    4834 end=       1593      1046      1394 U=    17.10 T=   82.2 p1= -67.0 p2=   303.5 ed=   122 5/23/2020   x1=  67. x2=  97. y1=   .89 y2=  -.87     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1593    1046     1394     5   122 5/23/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998113 cc2=  .815539 lx=  7.35343 if=  68 il=  97 4/28/2020  n=  29 now=    4834 end=       1561      1046      1394 U=    16.34 T=   82.1 p1= -67.7 p2=   309.7 ed=   120 5/21/2020   x1=  68. x2=  97. y1=   .86 y2=  -.91     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1561    1046     1394     5   120 5/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997918 cc2=  .812222 lx=  7.34343 if=  69 il=  97 4/28/2020  n=  28 now=    4834 end=       1546      1046      1394 U=    15.94 T=   82.0 p1= -68.0 p2=   312.7 ed=   119 5/20/2020   x1=  69. x2=  97. y1=   .82 y2=  -.94     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1546    1046     1394     5   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997697 cc2=  .808715 lx=  7.35343 if=  70 il=  97 4/28/2020  n=  27 now=    4834 end=       1561      1046      1394 U=    15.56 T=   82.8 p1= -67.7 p2=   309.7 ed=   119 5/20/2020   x1=  70. x2=  97. y1=   .82 y2=  -.91     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1561    1046     1394     5   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .998094 cc2=  .805644 lx=  7.42343 if=  71 il=  97 4/28/2020  n=  26 now=    4834 end=       1674      1046      1394 U=    17.90 T=   83.5 p1= -65.4 p2=   288.8 ed=   125 5/26/2020   x1=  71. x2=  97. y1=   .70 y2=  -.75     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1674    1046     1394     5   125 5/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997760 cc2=  .797760 lx=  7.47343 if=  73 il=  97 4/28/2020  n=  24 now=    4834 end=       1760      1046      1394 U=    19.29 T=   84.4 p1= -63.6 p2=   274.7 ed=   129 5/30/2020   x1=  73. x2=  97. y1=   .59 y2=  -.65     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1760    1046     1394     5   129 5/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997470 cc2=  .793346 lx=  7.46343 if=  74 il=  97 4/28/2020  n=  23 now=    4834 end=       1743      1046      1394 U=    19.35 T=   84.0 p1= -63.9 p2=   277.3 ed=   129 5/30/2020   x1=  74. x2=  97. y1=   .52 y2=  -.67     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1743    1046     1394     5   129 5/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997226 cc2=  .788712 lx=  7.43343 if=  75 il=  97 4/28/2020  n=  22 now=    4834 end=       1691      1046      1394 U=    18.91 T=   83.2 p1= -65.0 p2=   285.9 ed=   127 5/28/2020   x1=  75. x2=  97. y1=   .43 y2=  -.73     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1691    1046     1394     5   127 5/28/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997238 cc2=  .784037 lx=  7.38343 if=  76 il=  97 4/28/2020  n=  21 now=    4834 end=       1609      1046      1394 U=    17.37 T=   82.4 p1= -66.7 p2=   300.4 ed=   123 5/24/2020   x1=  76. x2=  97. y1=   .37 y2=  -.84     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1609    1046     1394     5   123 5/24/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997042 cc2=  .778824 lx=  7.35343 if=  77 il=  97 4/28/2020  n=  20 now=    4834 end=       1561      1046      1394 U=    16.35 T=   82.1 p1= -67.7 p2=   309.7 ed=   120 5/21/2020   x1=  77. x2=  97. y1=   .31 y2=  -.91     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1561    1046     1394     5   120 5/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996648 cc2=  .773041 lx=  7.33343 if=  78 il=  97 4/28/2020  n=  19 now=    4834 end=       1530      1046      1394 U=    15.85 T=   81.7 p1= -68.3 p2=   315.9 ed=   119 5/20/2020   x1=  78. x2=  97. y1=   .23 y2=  -.97     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1530    1046     1394     5   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996203 cc2=  .766787 lx=  7.31343 if=  79 il=  97 4/28/2020  n=  18 now=    4834 end=       1500      1046      1394 U=    14.86 T=   81.8 p1= -69.0 p2=   322.3 ed=   116 5/17/2020   x1=  79. x2=  97. y1=   .19 y2= -1.02     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1500    1046     1394     5   116 5/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995588 cc2=  .759886 lx=  7.33343 if=  80 il=  97 4/28/2020  n=  17 now=    4834 end=       1530      1046      1394 U=    16.06 T=   81.5 p1= -68.3 p2=   315.9 ed=   119 5/20/2020   x1=  80. x2=  97. y1=   .09 y2=  -.97     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1530    1046     1394     5   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995136 cc2=  .752601 lx=  7.29343 if=  81 il=  97 4/28/2020  n=  16 now=    4834 end=       1470      1046      1394 U=    14.71 T=   81.2 p1= -69.6 p2=   328.8 ed=   115 5/16/2020   x1=  81. x2=  97. y1=   .01 y2= -1.08     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1470    1046     1394     5   115 5/16/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994343 cc2=  .744343 lx=  7.26343 if=  82 il=  97 4/28/2020  n=  15 now=    4834 end=       1427      1046      1394 U=    13.11 T=   81.7 p1= -70.5 p2=   338.8 ed=   112 5/13/2020   x1=  82. x2=  97. y1=  -.02 y2= -1.17     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1427    1046     1394     5   112 5/13/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993965 cc2=  .735767 lx=  7.35343 if=  83 il=  97 4/28/2020  n=  14 now=    4834 end=       1561      1046      1394 U=    16.56 T=   81.9 p1= -67.7 p2=   309.7 ed=   120 5/21/2020   x1=  83. x2=  97. y1=  -.07 y2=  -.91     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1561    1046     1394     5   120 5/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992667 cc2=  .725405 lx=  7.33343 if=  84 il=  97 4/28/2020  n=  13 now=    4834 end=       1530      1046      1394 U=    15.52 T=   82.0 p1= -68.3 p2=   315.9 ed=   118 5/19/2020   x1=  84. x2=  97. y1=  -.13 y2=  -.97     
GP: Confirmed US_Washington_Yakima 4/28/2020        97    4834     1530    1046     1394     5   118 5/19/2020 
