TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998882 cc2=  .849810 lx=  9.51611 if=  91 il= 135 6/5/2020   n=  44 now=   11803 end=      13576     11600     13736 U=    20.34 T=   97.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  91. x2= 135. y1=   .31 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998744 cc2=  .846246 lx=  9.51611 if=  93 il= 135 6/5/2020   n=  42 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  93. x2= 135. y1=   .15 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998748 cc2=  .846246 lx=  9.52011 if=  93 il= 135 6/5/2020   n=  42 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  93. x2= 135. y1=   .15 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998689 cc2=  .844385 lx=  9.51611 if=  94 il= 135 6/5/2020   n=  41 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  94. x2= 135. y1=   .11 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998689 cc2=  .844385 lx=  9.51711 if=  94 il= 135 6/5/2020   n=  41 now=   11803 end=      13576     11600     13736 U=    20.96 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  94. x2= 135. y1=   .11 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998632 cc2=  .842459 lx=  9.51611 if=  95 il= 135 6/5/2020   n=  40 now=   11803 end=      13576     11600     13736 U=    20.68 T=   96.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  95. x2= 135. y1=   .08 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998634 cc2=  .842459 lx=  9.51311 if=  95 il= 135 6/5/2020   n=  40 now=   11803 end=      13576     11600     13736 U=    20.68 T=   96.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  95. x2= 135. y1=   .08 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998530 cc2=  .840417 lx=  9.51611 if=  96 il= 135 6/5/2020   n=  39 now=   11803 end=      13576     11600     13736 U=    20.53 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  96. x2= 135. y1=   .05 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998534 cc2=  .840417 lx=  9.51211 if=  96 il= 135 6/5/2020   n=  39 now=   11803 end=      13576     11600     13736 U=    20.53 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  96. x2= 135. y1=   .05 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998415 cc2=  .838287 lx=  9.51611 if=  97 il= 135 6/5/2020   n=  38 now=   11803 end=      13576     11600     13736 U=    20.56 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  97. x2= 135. y1=   .00 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998418 cc2=  .838287 lx=  9.51211 if=  97 il= 135 6/5/2020   n=  38 now=   11803 end=      13576     11600     13736 U=    20.56 T=   97.0 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  97. x2= 135. y1=   .00 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998287 cc2=  .836066 lx=  9.51611 if=  98 il= 135 6/5/2020   n=  37 now=   11803 end=      13576     11600     13736 U=    20.69 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  98. x2= 135. y1=  -.06 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998290 cc2=  .836066 lx=  9.51211 if=  98 il= 135 6/5/2020   n=  37 now=   11803 end=      13576     11600     13736 U=    20.69 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  98. x2= 135. y1=  -.06 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998148 cc2=  .833749 lx=  9.51611 if=  99 il= 135 6/5/2020   n=  36 now=   11803 end=      13576     11600     13736 U=    20.72 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  99. x2= 135. y1=  -.11 y2= -1.85 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998153 cc2=  .833749 lx=  9.51111 if=  99 il= 135 6/5/2020   n=  36 now=   11803 end=      13576     11600     13736 U=    20.72 T=   96.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  99. x2= 135. y1=  -.11 y2= -1.85 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13576   11600    13736    31   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997841 cc2=  .828810 lx=  9.50611 if= 101 il= 135 6/5/2020   n=  34 now=   11803 end=      13441     11600     13736 U=    20.32 T=   96.1 p1=  13.9 p2=    87.8 ed=   144 6/14/2020   x1= 101. x2= 135. y1=  -.24 y2= -1.91     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13441   11600    13736    31   144 6/14/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997735 cc2=  .826236 lx=  9.50611 if= 102 il= 135 6/5/2020   n=  33 now=   11803 end=      13441     11600     13736 U=    20.12 T=   96.5 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1= 102. x2= 135. y1=  -.27 y2= -1.91     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13441   11600    13736    31   143 6/13/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997581 cc2=  .823503 lx=  9.49611 if= 103 il= 135 6/5/2020   n=  32 now=   11803 end=      13307     11600     13736 U=    19.30 T=   96.7 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 103. x2= 135. y1=  -.33 y2= -1.99     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13307   11600    13736    31   142 6/12/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997377 cc2=  .820600 lx=  9.49611 if= 104 il= 135 6/5/2020   n=  31 now=   11803 end=      13307     11600     13736 U=    19.01 T=   97.3 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 104. x2= 135. y1=  -.35 y2= -1.99     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13307   11600    13736    31   142 6/12/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .997115 cc2=  .817510 lx=  9.49611 if= 105 il= 135 6/5/2020   n=  30 now=   11803 end=      13307     11600     13736 U=    19.42 T=   96.4 p1=  12.7 p2=    88.7 ed=   142 6/12/2020   x1= 105. x2= 135. y1=  -.44 y2= -1.99     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13307   11600    13736    31   142 6/12/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996904 cc2=  .814330 lx=  9.48611 if= 106 il= 135 6/5/2020   n=  29 now=   11803 end=      13175     11600     13736 U=    18.62 T=   96.6 p1=  11.6 p2=    89.6 ed=   140 6/10/2020   x1= 106. x2= 135. y1=  -.50 y2= -2.06     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13175   11600    13736    31   140 6/10/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996423 cc2=  .807441 lx=  9.47611 if= 108 il= 135 6/5/2020   n=  27 now=   11803 end=      13044     11600     13736 U=    17.72 T=   97.0 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 108. x2= 135. y1=  -.62 y2= -2.14     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13044   11600    13736    31   138 6/8/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .996149 cc2=  .803699 lx=  9.47611 if= 109 il= 135 6/5/2020   n=  26 now=   11803 end=      13044     11600     13736 U=    17.43 T=   97.7 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 109. x2= 135. y1=  -.65 y2= -2.14     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13044   11600    13736    31   138 6/8/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .995717 cc2=  .799601 lx=  9.47611 if= 110 il= 135 6/5/2020   n=  25 now=   11803 end=      13044     11600     13736 U=    16.97 T=   98.6 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 110. x2= 135. y1=  -.67 y2= -2.14     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13044   11600    13736    31   138 6/8/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994888 cc2=  .786373 lx=  9.50611 if= 113 il= 135 6/5/2020   n=  22 now=   11803 end=      13441     11600     13736 U=    19.63 T=   97.4 p1=  13.9 p2=    87.8 ed=   143 6/13/2020   x1= 113. x2= 135. y1=  -.79 y2= -1.91     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13441   11600    13736    31   143 6/13/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .994538 cc2=  .781337 lx=  9.52611 if= 114 il= 135 6/5/2020   n=  21 now=   11803 end=      13713     11600     13736 U=    21.46 T=   96.6 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1= 114. x2= 135. y1=  -.81 y2= -1.79 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994538 cc2=  .781337 lx=  9.52811 if= 114 il= 135 6/5/2020   n=  21 now=   11803 end=      13713     11600     13736 U=    21.46 T=   96.6 p1=  16.2 p2=    86.1 ed=   147 6/17/2020   x1= 114. x2= 135. y1=  -.81 y2= -1.79 BEST
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    13713   11600    13736    31   147 6/17/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .994257 cc2=  .776039 lx=  9.55611 if= 115 il= 135 6/5/2020   n=  20 now=   11803 end=      14130     11600     13736 U=    24.69 T=   94.9 p1=  19.7 p2=    83.5 ed=   153 6/23/2020   x1= 115. x2= 135. y1=  -.81 y2= -1.62     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14130   11600    13736    31   153 6/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .993575 cc2=  .769968 lx=  9.58611 if= 116 il= 135 6/5/2020   n=  19 now=   11803 end=      14561     11600     13736 U=    27.51 T=   94.2 p1=  23.4 p2=    81.1 ed=   159 6/29/2020   x1= 116. x2= 135. y1=  -.79 y2= -1.48     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    14561   11600    13736    31   159 6/29/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .992826 cc2=  .763410 lx=  9.63611 if= 117 il= 135 6/5/2020   n=  18 now=   11803 end=      15307     11600     13736 U=    32.43 T=   93.4 p1=  29.7 p2=    77.1 ed=   169 7/9/2020    x1= 117. x2= 135. y1=  -.73 y2= -1.28     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    15307   11600    13736    31   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991904 cc2=  .756202 lx=  9.69611 if= 118 il= 135 6/5/2020   n=  17 now=   11803 end=      16254     11600     13736 U=    37.87 T=   93.8 p1=  37.7 p2=    72.6 ed=   183 7/23/2020   x1= 118. x2= 135. y1=  -.64 y2= -1.09     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    16254   11600    13736    31   183 7/23/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991555 cc2=  .749020 lx= 10.06611 if= 119 il= 135 6/5/2020   n=  16 now=   11803 end=      23531     11600     13736 U=    74.03 T=  109.4 p1=  99.4 p2=    50.2 ed=   284 11/1/2020   x1= 119. x2= 135. y1=  -.13 y2=  -.35     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    23531   11600    13736    31   284 11/1/2020 
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .991163 cc2=  .741163 lx= 11.37611 if= 120 il= 135 6/5/2020   n=  15 now=   11803 end=      87213     11600     13736 U=   210.88 T=  283.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 120. x2= 135. y1=   .77 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    -       11600    13736    31   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .989300 cc2=  .731101 lx= 11.37611 if= 121 il= 135 6/5/2020   n=  14 now=   11803 end=      87213     11600     13736 U=   211.03 T=  283.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 135. y1=   .77 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    -       11600    13736    31   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .983718 cc2=  .706368 lx= 11.37611 if= 123 il= 135 6/5/2020   n=  12 now=   11803 end=      87213     11600     13736 U=   233.85 T=  299.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 123. x2= 135. y1=   .75 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    -       11600    13736    31   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .982744 cc2=  .694069 lx= 11.37611 if= 124 il= 135 6/5/2020   n=  11 now=   11803 end=      87213     11600     13736 U=   229.26 T=  295.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 124. x2= 135. y1=   .75 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    -       11600    13736    31   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .981324 cc2=  .679813 lx= 11.37611 if= 125 il= 135 6/5/2020   n=  10 now=   11803 end=      87213     11600     13736 U=   219.08 T=  288.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 125. x2= 135. y1=   .75 y2=   .70     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    -       11600    13736    31   999 undefine  
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .982947 cc2=  .629394 lx=  9.36611 if= 128 il= 135 6/5/2020   n=   7 now=   11803 end=      11685     11600     13736 U=     2.97 T=  120.4 p1=  -1.0 p2=   101.0 ed=   127 5/28/2020   x1= 128. x2= 135. y1= -2.56 y2= -4.91     
GP: Confirmed US_Massachusetts_Worcester 6/5/2020        135   11803    11685   11600    13736    31   127 5/28/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999093 cc2=  .893093 lx=  9.51611 if=  48 il= 136 6/6/2020   n=  88 now=   11803 end=      13576     11696     13736 U=    21.17 T=   95.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  48. x2= 136. y1=  2.25 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999094 cc2=  .893093 lx=  9.51411 if=  48 il= 136 6/6/2020   n=  88 now=   11803 end=      13576     11696     13736 U=    21.17 T=   95.7 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  48. x2= 136. y1=  2.25 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999068 cc2=  .892467 lx=  9.51611 if=  49 il= 136 6/6/2020   n=  87 now=   11803 end=      13576     11696     13736 U=    20.93 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  49. x2= 136. y1=  2.25 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999069 cc2=  .892467 lx=  9.51311 if=  49 il= 136 6/6/2020   n=  87 now=   11803 end=      13576     11696     13736 U=    20.93 T=   96.2 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  49. x2= 136. y1=  2.25 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999035 cc2=  .891824 lx=  9.51611 if=  50 il= 136 6/6/2020   n=  86 now=   11803 end=      13576     11696     13736 U=    20.69 T=   96.6 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  50. x2= 136. y1=  2.25 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999037 cc2=  .891824 lx=  9.51311 if=  50 il= 136 6/6/2020   n=  86 now=   11803 end=      13576     11696     13736 U=    20.69 T=   96.6 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  50. x2= 136. y1=  2.25 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999014 cc2=  .891182 lx=  9.51611 if=  51 il= 136 6/6/2020   n=  85 now=   11803 end=      13576     11696     13736 U=    20.83 T=   96.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  51. x2= 136. y1=  2.18 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999015 cc2=  .891182 lx=  9.51411 if=  51 il= 136 6/6/2020   n=  85 now=   11803 end=      13576     11696     13736 U=    20.83 T=   96.4 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  51. x2= 136. y1=  2.18 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998983 cc2=  .890518 lx=  9.51611 if=  52 il= 136 6/6/2020   n=  84 now=   11803 end=      13576     11696     13736 U=    20.59 T=   96.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  52. x2= 136. y1=  2.18 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998983 cc2=  .890518 lx=  9.51511 if=  52 il= 136 6/6/2020   n=  84 now=   11803 end=      13576     11696     13736 U=    20.59 T=   96.8 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  52. x2= 136. y1=  2.18 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998975 cc2=  .889866 lx=  9.51611 if=  53 il= 136 6/6/2020   n=  83 now=   11803 end=      13576     11696     13736 U=    20.34 T=   97.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  53. x2= 136. y1=  2.18 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998976 cc2=  .889866 lx=  9.51711 if=  53 il= 136 6/6/2020   n=  83 now=   11803 end=      13576     11696     13736 U=    20.34 T=   97.3 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  53. x2= 136. y1=  2.18 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999021 cc2=  .889257 lx=  9.51611 if=  54 il= 136 6/6/2020   n=  82 now=   11803 end=      13576     11696     13736 U=    20.77 T=   96.5 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  54. x2= 136. y1=  2.04 y2= -1.90 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999026 cc2=  .889257 lx=  9.52111 if=  54 il= 136 6/6/2020   n=  82 now=   11803 end=      13576     11696     13736 U=    20.77 T=   96.5 p1=  15.0 p2=    86.9 ed=   145 6/15/2020   x1=  54. x2= 136. y1=  2.04 y2= -1.90 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13576   11696    13736    27   145 6/15/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999003 cc2=  .888571 lx=  9.52611 if=  55 il= 136 6/6/2020   n=  81 now=   11803 end=      13713     11696     13736 U=    21.06 T=   97.3 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  55. x2= 136. y1=  2.01 y2= -1.84 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .999006 cc2=  .888571 lx=  9.52211 if=  55 il= 136 6/6/2020   n=  81 now=   11803 end=      13713     11696     13736 U=    21.06 T=   97.3 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  55. x2= 136. y1=  2.01 y2= -1.84 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13713   11696    13736    27   146 6/16/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .998995 cc2=  .887884 lx=  9.52611 if=  56 il= 136 6/6/2020   n=  80 now=   11803 end=      13713     11696     13736 U=    20.97 T=   97.5 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  56. x2= 136. y1=  1.98 y2= -1.84 BEST
AAA2     1 US_Massachusetts_Worcester Confirmed cc1=  .998996 cc2=  .887884 lx=  9.52411 if=  56 il= 136 6/6/2020   n=  80 now=   11803 end=      13713     11696     13736 U=    20.97 T=   97.5 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  56. x2= 136. y1=  1.98 y2= -1.84 BEST
GP: Confirmed US_Massachusetts_Worcester 6/6/2020        136   11803    13713   11696    13736    27   146 6/16/2020 
AAA1     1 US_Massachusetts_Worcester Confirmed cc1=  .999008 cc2=  .887204 lx=  9.52611 if=  57 il= 136 6/6/2020   n=  79 now=   11803 end=      13713     11696     13736 U=    20.97 T=   97.5 p1=  16.2 p2=    86.1 ed=   146 6/16/2020   x1=  57. x2= 136. y1=  1.93 y2= -1.84 BEST
