TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9751.00000        9.18513
TAB:  Czechia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Czechia 4/30/2020        99    9751     8823    7682     8105    22   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .997245 cc2=  .779027 lx=  9.07513 if=  79 il=  99 4/30/2020  n=  20 now=    9751 end=       8735      7682      8105 U=    16.84 T=   64.4 p1= -10.4 p2=   111.6 ed=   104 5/5/2020    x1=  79. x2=  99. y1=  -.86 y2= -2.05     
GP: Confirmed Czechia 4/30/2020        99    9751     8735    7682     8105    22   104 5/5/2020  
AAA2     1 Czechia Confirmed cc1=  .997147 cc2=  .767732 lx=  9.04513 if=  81 il=  99 4/30/2020  n=  18 now=    9751 end=       8477      7682      8105 U=    14.29 T=   65.9 p1= -13.1 p2=   115.0 ed=    99 4/30/2020   x1=  81. x2=  99. y1= -1.06 y2= -2.32     
GP: Confirmed Czechia 4/30/2020        99    9751     8477    7682     8105    22    99 4/30/2020 
AAA2     1 Czechia Confirmed cc1=  .997534 cc2=  .761832 lx=  9.03513 if=  82 il=  99 4/30/2020  n=  17 now=    9751 end=       8392      7682      8105 U=    13.04 T=   67.4 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  82. x2=  99. y1= -1.12 y2= -2.42     
GP: Confirmed Czechia 4/30/2020        99    9751     8392    7682     8105    22    98 4/29/2020 
AAA2     1 Czechia Confirmed cc1=  .997540 cc2=  .755004 lx=  9.02513 if=  83 il=  99 4/30/2020  n=  16 now=    9751 end=       8309      7682      8105 U=    11.72 T=   69.2 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  83. x2=  99. y1= -1.18 y2= -2.54     
GP: Confirmed Czechia 4/30/2020        99    9751     8309    7682     8105    22    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .996586 cc2=  .738387 lx=  9.02513 if=  85 il=  99 4/30/2020  n=  14 now=    9751 end=       8309      7682      8105 U=    11.85 T=   68.9 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  85. x2=  99. y1= -1.36 y2= -2.54     
GP: Confirmed Czechia 4/30/2020        99    9751     8309    7682     8105    22    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .995892 cc2=  .728631 lx=  9.02513 if=  86 il=  99 4/30/2020  n=  13 now=    9751 end=       8309      7682      8105 U=    11.72 T=   69.2 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  86. x2=  99. y1= -1.44 y2= -2.54     
GP: Confirmed Czechia 4/30/2020        99    9751     8309    7682     8105    22    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .994912 cc2=  .717562 lx=  9.02513 if=  87 il=  99 4/30/2020  n=  12 now=    9751 end=       8309      7682      8105 U=    11.19 T=   70.5 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  87. x2=  99. y1= -1.47 y2= -2.54     
GP: Confirmed Czechia 4/30/2020        99    9751     8309    7682     8105    22    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .994438 cc2=  .705763 lx=  9.03513 if=  88 il=  99 4/30/2020  n=  11 now=    9751 end=       8392      7682      8105 U=    12.17 T=   69.5 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  88. x2=  99. y1= -1.52 y2= -2.42     
GP: Confirmed Czechia 4/30/2020        99    9751     8392    7682     8105    22    98 4/29/2020 
AAA2     1 Czechia Confirmed cc1=  .995089 cc2=  .693577 lx=  9.09513 if=  89 il=  99 4/30/2020  n=  10 now=    9751 end=       8911      7682      8105 U=    18.38 T=   63.9 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1=  89. x2=  99. y1= -1.36 y2= -1.91     
GP: Confirmed Czechia 4/30/2020        99    9751     8911    7682     8105    22   107 5/8/2020  
AAA2     1 Czechia Confirmed cc1=  .996006 cc2=  .679778 lx=  9.38513 if=  90 il=  99 4/30/2020  n=   9 now=    9751 end=      11909      7682      8105 U=    49.07 T=   58.5 p1=  22.1 p2=    81.9 ed=   174 7/14/2020   x1=  90. x2=  99. y1=  -.64 y2=  -.82     
GP: Confirmed Czechia 4/30/2020        99    9751    11909    7682     8105    22   174 7/14/2020 
AAA2     1 Czechia Confirmed cc1=  .995650 cc2=  .662317 lx= 11.18512 if=  91 il=  99 4/30/2020  n=   8 now=    9751 end=      72050      7682      8105 U=   245.04 T=  296.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  91. x2=  99. y1=   .84 y2=   .81     
GP: Confirmed Czechia 4/30/2020        99    9751    -        7682     8105    22   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .993782 cc2=  .640228 lx= 11.18512 if=  92 il=  99 4/30/2020  n=   7 now=    9751 end=      72050      7682      8105 U=   238.74 T=  291.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  92. x2=  99. y1=   .84 y2=   .81     
GP: Confirmed Czechia 4/30/2020        99    9751    -        7682     8105    22   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .991552 cc2=  .613588 lx= 11.18512 if=  93 il=  99 4/30/2020  n=   6 now=    9751 end=      72050      7682      8105 U=   248.48 T=  299.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  93. x2=  99. y1=   .83 y2=   .81     
GP: Confirmed Czechia 4/30/2020        99    9751    -        7682     8105    22   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .986605 cc2=  .578356 lx= 11.18512 if=  94 il=  99 4/30/2020  n=   5 now=    9751 end=      72050      7682      8105 U=   257.40 T=  306.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  94. x2=  99. y1=   .83 y2=   .81     
GP: Confirmed Czechia 4/30/2020        99    9751    -        7682     8105    22   999 undefine  
AAA1     1 Czechia Confirmed cc1=  .998812 cc2=  .871811 lx=  9.03513 if=  39 il= 100 5/1/2020   n=  61 now=    9751 end=       8392      7737      8465 U=    13.32 T=   66.6 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  39. x2= 100. y1=  2.07 y2= -2.51 BEST
AAA2     1 Czechia Confirmed cc1=  .998816 cc2=  .871811 lx=  9.03213 if=  39 il= 100 5/1/2020   n=  61 now=    9751 end=       8392      7737      8465 U=    13.32 T=   66.6 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  39. x2= 100. y1=  2.07 y2= -2.51 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8392    7737     8465    25    98 4/29/2020 
AAA1     1 Czechia Confirmed cc1=  .998957 cc2=  .870921 lx=  9.02513 if=  40 il= 100 5/1/2020   n=  60 now=    9751 end=       8309      7737      8465 U=    12.74 T=   66.4 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  40. x2= 100. y1=  2.07 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998972 cc2=  .870921 lx=  9.03013 if=  40 il= 100 5/1/2020   n=  60 now=    9751 end=       8309      7737      8465 U=    12.74 T=   66.4 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  40. x2= 100. y1=  2.07 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .999033 cc2=  .869933 lx=  9.02513 if=  41 il= 100 5/1/2020   n=  59 now=    9751 end=       8309      7737      8465 U=    12.71 T=   66.5 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  41. x2= 100. y1=  2.00 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .999038 cc2=  .869933 lx=  9.02813 if=  41 il= 100 5/1/2020   n=  59 now=    9751 end=       8309      7737      8465 U=    12.71 T=   66.5 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  41. x2= 100. y1=  2.00 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .999112 cc2=  .868923 lx=  9.02513 if=  42 il= 100 5/1/2020   n=  58 now=    9751 end=       8309      7737      8465 U=    12.67 T=   66.6 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  42. x2= 100. y1=  1.94 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .999112 cc2=  .868923 lx=  9.02613 if=  42 il= 100 5/1/2020   n=  58 now=    9751 end=       8309      7737      8465 U=    12.67 T=   66.6 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  42. x2= 100. y1=  1.94 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .999193 cc2=  .867887 lx=  9.02513 if=  43 il= 100 5/1/2020   n=  57 now=    9751 end=       8309      7737      8465 U=    12.62 T=   66.7 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  43. x2= 100. y1=  1.88 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .999195 cc2=  .867887 lx=  9.02413 if=  43 il= 100 5/1/2020   n=  57 now=    9751 end=       8309      7737      8465 U=    12.62 T=   66.7 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  43. x2= 100. y1=  1.88 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .999268 cc2=  .866815 lx=  9.02513 if=  44 il= 100 5/1/2020   n=  56 now=    9751 end=       8309      7737      8465 U=    12.57 T=   66.8 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  44. x2= 100. y1=  1.81 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .999277 cc2=  .866815 lx=  9.02213 if=  44 il= 100 5/1/2020   n=  56 now=    9751 end=       8309      7737      8465 U=    12.57 T=   66.8 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  44. x2= 100. y1=  1.81 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .999340 cc2=  .865710 lx=  9.02513 if=  45 il= 100 5/1/2020   n=  55 now=    9751 end=       8309      7737      8465 U=    12.37 T=   67.3 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  45. x2= 100. y1=  1.81 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .999363 cc2=  .865710 lx=  9.02013 if=  45 il= 100 5/1/2020   n=  55 now=    9751 end=       8309      7737      8465 U=    12.37 T=   67.3 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  45. x2= 100. y1=  1.81 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .999362 cc2=  .864522 lx=  9.01513 if=  46 il= 100 5/1/2020   n=  54 now=    9751 end=       8226      7737      8465 U=    11.97 T=   66.6 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  46. x2= 100. y1=  1.72 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999399 cc2=  .863317 lx=  9.01513 if=  47 il= 100 5/1/2020   n=  53 now=    9751 end=       8226      7737      8465 U=    11.75 T=   67.2 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  47. x2= 100. y1=  1.72 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999373 cc2=  .862012 lx=  9.01513 if=  48 il= 100 5/1/2020   n=  52 now=    9751 end=       8226      7737      8465 U=    11.66 T=   67.5 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  48. x2= 100. y1=  1.67 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999336 cc2=  .860661 lx=  9.01513 if=  49 il= 100 5/1/2020   n=  51 now=    9751 end=       8226      7737      8465 U=    11.87 T=   66.9 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  49. x2= 100. y1=  1.51 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999348 cc2=  .859320 lx=  9.01513 if=  50 il= 100 5/1/2020   n=  50 now=    9751 end=       8226      7737      8465 U=    11.66 T=   67.5 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  50. x2= 100. y1=  1.50 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999310 cc2=  .857889 lx=  9.01513 if=  51 il= 100 5/1/2020   n=  49 now=    9751 end=       8226      7737      8465 U=    11.68 T=   67.4 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  51. x2= 100. y1=  1.40 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999273 cc2=  .856416 lx=  9.01513 if=  52 il= 100 5/1/2020   n=  48 now=    9751 end=       8226      7737      8465 U=    11.65 T=   67.5 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  52. x2= 100. y1=  1.33 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999230 cc2=  .854893 lx=  9.01513 if=  53 il= 100 5/1/2020   n=  47 now=    9751 end=       8226      7737      8465 U=    11.64 T=   67.5 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  53. x2= 100. y1=  1.25 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .999183 cc2=  .853318 lx=  9.01513 if=  54 il= 100 5/1/2020   n=  46 now=    9751 end=       8226      7737      8465 U=    11.53 T=   67.8 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  54. x2= 100. y1=  1.20 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .999131 cc2=  .851689 lx=  9.01513 if=  55 il= 100 5/1/2020   n=  45 now=    9751 end=       8226      7737      8465 U=    11.54 T=   67.8 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  55. x2= 100. y1=  1.11 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .999073 cc2=  .850002 lx=  9.01513 if=  56 il= 100 5/1/2020   n=  44 now=    9751 end=       8226      7737      8465 U=    11.44 T=   68.1 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  56. x2= 100. y1=  1.06 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .999029 cc2=  .848273 lx=  9.01513 if=  57 il= 100 5/1/2020   n=  43 now=    9751 end=       8226      7737      8465 U=    11.63 T=   67.5 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  57. x2= 100. y1=   .91 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .998964 cc2=  .846465 lx=  9.01513 if=  58 il= 100 5/1/2020   n=  42 now=    9751 end=       8226      7737      8465 U=    11.60 T=   67.6 p1= -15.6 p2=   118.5 ed=    94 4/25/2020   x1=  58. x2= 100. y1=   .83 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    94 4/25/2020 
AAA2     1 Czechia Confirmed cc1=  .998890 cc2=  .844587 lx=  9.01513 if=  59 il= 100 5/1/2020   n=  41 now=    9751 end=       8226      7737      8465 U=    11.59 T=   67.7 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  59. x2= 100. y1=   .75 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .998809 cc2=  .842635 lx=  9.01513 if=  60 il= 100 5/1/2020   n=  40 now=    9751 end=       8226      7737      8465 U=    11.49 T=   67.9 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  60. x2= 100. y1=   .69 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .998720 cc2=  .840606 lx=  9.01513 if=  61 il= 100 5/1/2020   n=  39 now=    9751 end=       8226      7737      8465 U=    11.37 T=   68.3 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  61. x2= 100. y1=   .64 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .998658 cc2=  .838530 lx=  9.01513 if=  62 il= 100 5/1/2020   n=  38 now=    9751 end=       8226      7737      8465 U=    11.29 T=   68.5 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  62. x2= 100. y1=   .57 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .998644 cc2=  .836423 lx=  9.01513 if=  63 il= 100 5/1/2020   n=  37 now=    9751 end=       8226      7737      8465 U=    11.34 T=   68.4 p1= -15.6 p2=   118.5 ed=    95 4/26/2020   x1=  63. x2= 100. y1=   .47 y2= -2.79     
GP: Confirmed Czechia 5/1/2020        100    9751     8226    7737     8465    25    95 4/26/2020 
AAA1     1 Czechia Confirmed cc1=  .998663 cc2=  .834264 lx=  9.02513 if=  64 il= 100 5/1/2020   n=  36 now=    9751 end=       8309      7737      8465 U=    11.92 T=   68.5 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  64. x2= 100. y1=   .38 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998678 cc2=  .834264 lx=  9.02213 if=  64 il= 100 5/1/2020   n=  36 now=    9751 end=       8309      7737      8465 U=    11.92 T=   68.5 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  64. x2= 100. y1=   .38 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .998681 cc2=  .832014 lx=  9.02513 if=  65 il= 100 5/1/2020   n=  35 now=    9751 end=       8309      7737      8465 U=    12.08 T=   68.1 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  65. x2= 100. y1=   .26 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998682 cc2=  .832014 lx=  9.02413 if=  65 il= 100 5/1/2020   n=  35 now=    9751 end=       8309      7737      8465 U=    12.08 T=   68.1 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  65. x2= 100. y1=   .26 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .998611 cc2=  .829580 lx=  9.02513 if=  66 il= 100 5/1/2020   n=  34 now=    9751 end=       8309      7737      8465 U=    12.23 T=   67.7 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  66. x2= 100. y1=   .14 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998612 cc2=  .829580 lx=  9.02613 if=  66 il= 100 5/1/2020   n=  34 now=    9751 end=       8309      7737      8465 U=    12.23 T=   67.7 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  66. x2= 100. y1=   .14 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .998487 cc2=  .826989 lx=  9.02513 if=  67 il= 100 5/1/2020   n=  33 now=    9751 end=       8309      7737      8465 U=    12.14 T=   68.0 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  67. x2= 100. y1=   .08 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998489 cc2=  .826989 lx=  9.02613 if=  67 il= 100 5/1/2020   n=  33 now=    9751 end=       8309      7737      8465 U=    12.14 T=   68.0 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  67. x2= 100. y1=   .08 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .998372 cc2=  .824295 lx=  9.02513 if=  68 il= 100 5/1/2020   n=  32 now=    9751 end=       8309      7737      8465 U=    12.04 T=   68.2 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  68. x2= 100. y1=   .02 y2= -2.64 BEST
AAA2     1 Czechia Confirmed cc1=  .998381 cc2=  .824295 lx=  9.02813 if=  68 il= 100 5/1/2020   n=  32 now=    9751 end=       8309      7737      8465 U=    12.04 T=   68.2 p1= -14.8 p2=   117.4 ed=    96 4/27/2020   x1=  68. x2= 100. y1=   .02 y2= -2.64 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8309    7737     8465    25    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .998329 cc2=  .821552 lx=  9.03513 if=  69 il= 100 5/1/2020   n=  31 now=    9751 end=       8392      7737      8465 U=    12.72 T=   68.1 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  69. x2= 100. y1=  -.07 y2= -2.51 BEST
AAA2     1 Czechia Confirmed cc1=  .998348 cc2=  .821552 lx=  9.03113 if=  69 il= 100 5/1/2020   n=  31 now=    9751 end=       8392      7737      8465 U=    12.72 T=   68.1 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  69. x2= 100. y1=  -.07 y2= -2.51 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8392    7737     8465    25    98 4/29/2020 
AAA1     1 Czechia Confirmed cc1=  .998279 cc2=  .818673 lx=  9.03513 if=  70 il= 100 5/1/2020   n=  30 now=    9751 end=       8392      7737      8465 U=    12.65 T=   68.3 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  70. x2= 100. y1=  -.14 y2= -2.51 BEST
AAA2     1 Czechia Confirmed cc1=  .998280 cc2=  .818673 lx=  9.03413 if=  70 il= 100 5/1/2020   n=  30 now=    9751 end=       8392      7737      8465 U=    12.65 T=   68.3 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  70. x2= 100. y1=  -.14 y2= -2.51 BEST
GP: Confirmed Czechia 5/1/2020        100    9751     8392    7737     8465    25    98 4/29/2020 
AAA1     1 Czechia Confirmed cc1=  .998332 cc2=  .815758 lx=  9.03513 if=  71 il= 100 5/1/2020   n=  29 now=    9751 end=       8392      7737      8465 U=    12.85 T=   67.8 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  71. x2= 100. y1=  -.25 y2= -2.51 BEST
AAA2     1 Czechia Confirmed cc1=  .998348 cc2=  .815758 lx=  9.03913 if=  71 il= 100 5/1/2020   n=  29 now=    9751 end=       8392      7737      8465 U=    12.85 T=   67.8 p1= -13.9 p2=   116.2 ed=    98 4/29/2020   x1=  71. x2= 100. y1=  -.25 y2= -2.51 BEST
